# Bispectrum RIC correction for sample SGC and SN subtraction False 
#  k1_eff k2_eff k3_eff Wk_ric
1.042599999999999950e-02 3.511199999999999738e-02 3.511199999999999738e-02 -3.777881649954852386e-03
1.042599999999999950e-02 3.511199999999999738e-02 4.010899999999999882e-02 -7.945843458469322579e-03
1.042599999999999950e-02 3.511199999999999738e-02 4.509300000000000114e-02 1.822610442201188369e-02
1.042599999999999950e-02 3.511199999999999738e-02 5.008300000000000252e-02 5.619065650821353231e-02
1.042599999999999950e-02 4.010899999999999882e-02 4.010899999999999882e-02 -2.161812004823990274e-02
1.042599999999999950e-02 4.010899999999999882e-02 4.509300000000000114e-02 -1.211149646314546276e-03
1.042599999999999950e-02 4.010899999999999882e-02 5.008300000000000252e-02 1.608791457520313689e-02
1.042599999999999950e-02 4.010899999999999882e-02 5.508300000000000002e-02 3.458218392157663690e-02
1.042599999999999950e-02 4.509300000000000114e-02 4.509300000000000114e-02 2.926987510759443238e-03
1.042599999999999950e-02 4.509300000000000114e-02 5.008300000000000252e-02 -9.239659653994298713e-03
1.042599999999999950e-02 4.509300000000000114e-02 5.508300000000000002e-02 6.865554750991069086e-03
1.042599999999999950e-02 4.509300000000000114e-02 6.007599999999999746e-02 4.558441475853515501e-02
1.042599999999999950e-02 5.008300000000000252e-02 5.008300000000000252e-02 -1.303992199388284701e-02
1.042599999999999950e-02 5.008300000000000252e-02 5.508300000000000002e-02 -1.003667765211414126e-02
1.042599999999999950e-02 5.008300000000000252e-02 6.007599999999999746e-02 1.162444171370362496e-02
1.042599999999999950e-02 5.008300000000000252e-02 6.506599999999999884e-02 6.952307853292014062e-02
1.042599999999999950e-02 5.508300000000000002e-02 5.508300000000000002e-02 -1.220740611173425430e-02
1.042599999999999950e-02 5.508300000000000002e-02 6.007599999999999746e-02 -2.792209205111940810e-03
1.042599999999999950e-02 5.508300000000000002e-02 6.506599999999999884e-02 1.676645908420841199e-02
1.042599999999999950e-02 5.508300000000000002e-02 7.006400000000000128e-02 6.847174211909724806e-02
1.042599999999999950e-02 6.007599999999999746e-02 6.007599999999999746e-02 -1.106610441871784534e-02
1.042599999999999950e-02 6.007599999999999746e-02 6.506599999999999884e-02 -9.320148088835069830e-03
1.042599999999999950e-02 6.007599999999999746e-02 7.006400000000000128e-02 1.047933914830648239e-02
1.042599999999999950e-02 6.007599999999999746e-02 7.506100000000000272e-02 4.102857034974480982e-02
1.042599999999999950e-02 6.506599999999999884e-02 6.506599999999999884e-02 -2.088671920187239878e-02
1.042599999999999950e-02 6.506599999999999884e-02 7.006400000000000128e-02 -1.391883189989410151e-02
1.042599999999999950e-02 6.506599999999999884e-02 7.506100000000000272e-02 6.905159931871011902e-03
1.042599999999999950e-02 6.506599999999999884e-02 8.005600000000000216e-02 4.936850079010918213e-02
1.042599999999999950e-02 7.006400000000000128e-02 7.006400000000000128e-02 -1.170258995242531158e-02
1.042599999999999950e-02 7.006400000000000128e-02 7.506100000000000272e-02 -9.536868983647518033e-03
1.042599999999999950e-02 7.006400000000000128e-02 8.005600000000000216e-02 1.915955726970006330e-03
1.042599999999999950e-02 7.506100000000000272e-02 7.506100000000000272e-02 -6.747996502821700104e-03
1.042599999999999950e-02 7.506100000000000272e-02 8.005600000000000216e-02 -1.542155335368613350e-02
1.042599999999999950e-02 8.005600000000000216e-02 8.005600000000000216e-02 -9.489229310499969552e-03
1.528299999999999971e-02 1.528299999999999971e-02 1.528299999999999971e-02 3.006294069485002801e-02
1.528299999999999971e-02 1.528299999999999971e-02 2.021500000000000033e-02 3.730958175843312324e-02
1.528299999999999971e-02 1.528299999999999971e-02 2.516799999999999940e-02 1.343175116159858393e-02
1.528299999999999971e-02 1.528299999999999971e-02 3.012099999999999847e-02 1.029599424904149851e-02
1.528299999999999971e-02 1.528299999999999971e-02 3.511199999999999738e-02 8.614302135611961661e-03
1.528299999999999971e-02 2.021500000000000033e-02 2.021500000000000033e-02 2.413725045115468551e-02
1.528299999999999971e-02 2.021500000000000033e-02 2.516799999999999940e-02 1.134598632427064047e-02
1.528299999999999971e-02 2.021500000000000033e-02 3.012099999999999847e-02 3.460552648946498954e-03
1.528299999999999971e-02 2.021500000000000033e-02 3.511199999999999738e-02 3.140980543703661768e-03
1.528299999999999971e-02 2.021500000000000033e-02 4.010899999999999882e-02 -8.774419546242378035e-03
1.528299999999999971e-02 2.516799999999999940e-02 2.516799999999999940e-02 4.998449852252952533e-03
1.528299999999999971e-02 2.516799999999999940e-02 3.012099999999999847e-02 3.827993474719283435e-03
1.528299999999999971e-02 2.516799999999999940e-02 3.511199999999999738e-02 3.536146497430745460e-03
1.528299999999999971e-02 2.516799999999999940e-02 4.010899999999999882e-02 1.018835369884096148e-02
1.528299999999999971e-02 2.516799999999999940e-02 4.509300000000000114e-02 2.130506533412882333e-02
1.528299999999999971e-02 3.012099999999999847e-02 3.012099999999999847e-02 -2.078653033190120975e-03
1.528299999999999971e-02 3.012099999999999847e-02 3.511199999999999738e-02 1.150224387686598140e-02
1.528299999999999971e-02 3.012099999999999847e-02 4.010899999999999882e-02 1.037181914701382733e-02
1.528299999999999971e-02 3.012099999999999847e-02 4.509300000000000114e-02 1.347608196621948549e-02
1.528299999999999971e-02 3.012099999999999847e-02 5.008300000000000252e-02 1.953890200250143691e-02
1.528299999999999971e-02 3.511199999999999738e-02 3.511199999999999738e-02 -1.822637244895183774e-03
1.528299999999999971e-02 3.511199999999999738e-02 4.010899999999999882e-02 6.231418080064780179e-03
1.528299999999999971e-02 3.511199999999999738e-02 4.509300000000000114e-02 1.115502513261384249e-02
1.528299999999999971e-02 3.511199999999999738e-02 5.008300000000000252e-02 1.856730286569335114e-02
1.528299999999999971e-02 3.511199999999999738e-02 5.508300000000000002e-02 7.733540981309411887e-03
1.528299999999999971e-02 4.010899999999999882e-02 4.010899999999999882e-02 8.281241884556093252e-03
1.528299999999999971e-02 4.010899999999999882e-02 4.509300000000000114e-02 5.949467705631729213e-03
1.528299999999999971e-02 4.010899999999999882e-02 5.008300000000000252e-02 1.145567223641443325e-02
1.528299999999999971e-02 4.010899999999999882e-02 5.508300000000000002e-02 7.226831751311372024e-03
1.528299999999999971e-02 4.010899999999999882e-02 6.007599999999999746e-02 6.309276791556282273e-03
1.528299999999999971e-02 4.509300000000000114e-02 4.509300000000000114e-02 1.134026469598438218e-02
1.528299999999999971e-02 4.509300000000000114e-02 5.008300000000000252e-02 9.085381894179176895e-03
1.528299999999999971e-02 4.509300000000000114e-02 5.508300000000000002e-02 7.989835229069864458e-03
1.528299999999999971e-02 4.509300000000000114e-02 6.007599999999999746e-02 1.648597267847831324e-02
1.528299999999999971e-02 4.509300000000000114e-02 6.506599999999999884e-02 1.028513691176158665e-02
1.528299999999999971e-02 5.008300000000000252e-02 5.008300000000000252e-02 -4.070820441701944285e-03
1.528299999999999971e-02 5.008300000000000252e-02 5.508300000000000002e-02 7.214012204201310924e-03
1.528299999999999971e-02 5.008300000000000252e-02 6.007599999999999746e-02 1.315889367616875777e-02
1.528299999999999971e-02 5.008300000000000252e-02 6.506599999999999884e-02 1.744958861019221819e-02
1.528299999999999971e-02 5.008300000000000252e-02 7.006400000000000128e-02 8.823845590121670579e-03
1.528299999999999971e-02 5.508300000000000002e-02 5.508300000000000002e-02 4.860657667413596610e-03
1.528299999999999971e-02 5.508300000000000002e-02 6.007599999999999746e-02 9.306987808779376009e-03
1.528299999999999971e-02 5.508300000000000002e-02 6.506599999999999884e-02 9.234614466417755477e-03
1.528299999999999971e-02 5.508300000000000002e-02 7.006400000000000128e-02 5.137698224018403224e-03
1.528299999999999971e-02 5.508300000000000002e-02 7.506100000000000272e-02 4.158227873501865041e-03
1.528299999999999971e-02 6.007599999999999746e-02 6.007599999999999746e-02 4.065925775555227425e-03
1.528299999999999971e-02 6.007599999999999746e-02 6.506599999999999884e-02 1.818578507133562306e-03
1.528299999999999971e-02 6.007599999999999746e-02 7.006400000000000128e-02 6.297540095624859502e-03
1.528299999999999971e-02 6.007599999999999746e-02 7.506100000000000272e-02 9.447484298979571052e-03
1.528299999999999971e-02 6.007599999999999746e-02 8.005600000000000216e-02 1.759136410256531211e-02
1.528299999999999971e-02 6.506599999999999884e-02 6.506599999999999884e-02 1.299614565859905308e-03
1.528299999999999971e-02 6.506599999999999884e-02 7.006400000000000128e-02 3.261368590897162963e-03
1.528299999999999971e-02 6.506599999999999884e-02 7.506100000000000272e-02 5.367143060180368068e-03
1.528299999999999971e-02 6.506599999999999884e-02 8.005600000000000216e-02 7.774694347146688528e-03
1.528299999999999971e-02 7.006400000000000128e-02 7.006400000000000128e-02 6.572790491029215781e-03
1.528299999999999971e-02 7.006400000000000128e-02 7.506100000000000272e-02 8.464051455217277281e-03
1.528299999999999971e-02 7.006400000000000128e-02 8.005600000000000216e-02 5.799117529004044029e-03
1.528299999999999971e-02 7.506100000000000272e-02 7.506100000000000272e-02 8.228864721039907265e-03
1.528299999999999971e-02 7.506100000000000272e-02 8.005600000000000216e-02 7.921488189957080414e-03
1.528299999999999971e-02 8.005600000000000216e-02 8.005600000000000216e-02 8.618225359042747113e-03
2.021500000000000033e-02 2.021500000000000033e-02 2.021500000000000033e-02 3.097776898318447408e-03
2.021500000000000033e-02 2.021500000000000033e-02 2.516799999999999940e-02 1.727823790390256922e-02
2.021500000000000033e-02 2.021500000000000033e-02 3.012099999999999847e-02 8.341479193095840267e-03
2.021500000000000033e-02 2.021500000000000033e-02 3.511199999999999738e-02 1.796387234968360377e-02
2.021500000000000033e-02 2.021500000000000033e-02 4.010899999999999882e-02 9.395689199975876607e-03
2.021500000000000033e-02 2.021500000000000033e-02 4.509300000000000114e-02 -8.353852469177004691e-03
2.021500000000000033e-02 2.516799999999999940e-02 2.516799999999999940e-02 -2.401400583232994167e-03
2.021500000000000033e-02 2.516799999999999940e-02 3.012099999999999847e-02 1.517490186332513119e-02
2.021500000000000033e-02 2.516799999999999940e-02 3.511199999999999738e-02 4.619738468581191179e-03
2.021500000000000033e-02 2.516799999999999940e-02 4.010899999999999882e-02 5.925935351207977861e-03
2.021500000000000033e-02 2.516799999999999940e-02 4.509300000000000114e-02 5.305804340976246272e-03
2.021500000000000033e-02 2.516799999999999940e-02 5.008300000000000252e-02 1.071581910117520246e-03
2.021500000000000033e-02 3.012099999999999847e-02 3.012099999999999847e-02 1.319862808775137258e-02
2.021500000000000033e-02 3.012099999999999847e-02 3.511199999999999738e-02 8.011819200258955137e-03
2.021500000000000033e-02 3.012099999999999847e-02 4.010899999999999882e-02 9.534999616084952750e-03
2.021500000000000033e-02 3.012099999999999847e-02 4.509300000000000114e-02 1.405380084633492226e-02
2.021500000000000033e-02 3.012099999999999847e-02 5.008300000000000252e-02 1.443157840276830702e-02
2.021500000000000033e-02 3.012099999999999847e-02 5.508300000000000002e-02 7.649344746570757234e-03
2.021500000000000033e-02 3.511199999999999738e-02 3.511199999999999738e-02 4.731975287966073973e-03
2.021500000000000033e-02 3.511199999999999738e-02 4.010899999999999882e-02 3.916431526837312223e-03
2.021500000000000033e-02 3.511199999999999738e-02 4.509300000000000114e-02 1.128443658979698741e-02
2.021500000000000033e-02 3.511199999999999738e-02 5.008300000000000252e-02 7.771868761960299028e-03
2.021500000000000033e-02 3.511199999999999738e-02 5.508300000000000002e-02 -7.886500109452173951e-04
2.021500000000000033e-02 3.511199999999999738e-02 6.007599999999999746e-02 -2.437898526802563526e-02
2.021500000000000033e-02 4.010899999999999882e-02 4.010899999999999882e-02 7.624270467790558725e-03
2.021500000000000033e-02 4.010899999999999882e-02 4.509300000000000114e-02 6.964626960039390670e-03
2.021500000000000033e-02 4.010899999999999882e-02 5.008300000000000252e-02 8.493033489667132022e-03
2.021500000000000033e-02 4.010899999999999882e-02 5.508300000000000002e-02 2.616659486736667810e-03
2.021500000000000033e-02 4.010899999999999882e-02 6.007599999999999746e-02 4.453447271407622206e-03
2.021500000000000033e-02 4.010899999999999882e-02 6.506599999999999884e-02 -1.246098498991610529e-02
2.021500000000000033e-02 4.509300000000000114e-02 4.509300000000000114e-02 3.325277761390213645e-03
2.021500000000000033e-02 4.509300000000000114e-02 5.008300000000000252e-02 1.095822812749535323e-02
2.021500000000000033e-02 4.509300000000000114e-02 5.508300000000000002e-02 4.988034647317931593e-03
2.021500000000000033e-02 4.509300000000000114e-02 6.007599999999999746e-02 9.501558012920446189e-03
2.021500000000000033e-02 4.509300000000000114e-02 6.506599999999999884e-02 4.932328314102156323e-03
2.021500000000000033e-02 4.509300000000000114e-02 7.006400000000000128e-02 -5.067670635636993375e-03
2.021500000000000033e-02 5.008300000000000252e-02 5.008300000000000252e-02 8.076914669110526676e-03
2.021500000000000033e-02 5.008300000000000252e-02 5.508300000000000002e-02 9.224831732846001942e-03
2.021500000000000033e-02 5.008300000000000252e-02 6.007599999999999746e-02 3.676837456781157244e-03
2.021500000000000033e-02 5.008300000000000252e-02 6.506599999999999884e-02 7.647502340441985832e-03
2.021500000000000033e-02 5.008300000000000252e-02 7.006400000000000128e-02 2.810048467623171842e-03
2.021500000000000033e-02 5.008300000000000252e-02 7.506100000000000272e-02 -3.972769640096012779e-03
2.021500000000000033e-02 5.508300000000000002e-02 5.508300000000000002e-02 3.149331043636175841e-03
2.021500000000000033e-02 5.508300000000000002e-02 6.007599999999999746e-02 6.563051219008460106e-03
2.021500000000000033e-02 5.508300000000000002e-02 6.506599999999999884e-02 4.206771725551149317e-03
2.021500000000000033e-02 5.508300000000000002e-02 7.006400000000000128e-02 5.468854985717733555e-03
2.021500000000000033e-02 5.508300000000000002e-02 7.506100000000000272e-02 6.233064372078998654e-03
2.021500000000000033e-02 5.508300000000000002e-02 8.005600000000000216e-02 1.545824725291203815e-02
2.021500000000000033e-02 6.007599999999999746e-02 6.007599999999999746e-02 3.535975248740209648e-03
2.021500000000000033e-02 6.007599999999999746e-02 6.506599999999999884e-02 4.746703311875364630e-03
2.021500000000000033e-02 6.007599999999999746e-02 7.006400000000000128e-02 5.652507216137235904e-03
2.021500000000000033e-02 6.007599999999999746e-02 7.506100000000000272e-02 5.986051114765888678e-03
2.021500000000000033e-02 6.007599999999999746e-02 8.005600000000000216e-02 7.745326991530303686e-04
2.021500000000000033e-02 6.506599999999999884e-02 6.506599999999999884e-02 2.825897443970867839e-03
2.021500000000000033e-02 6.506599999999999884e-02 7.006400000000000128e-02 8.386121473227418910e-03
2.021500000000000033e-02 6.506599999999999884e-02 7.506100000000000272e-02 7.723715240432970329e-03
2.021500000000000033e-02 6.506599999999999884e-02 8.005600000000000216e-02 6.509653087088059648e-03
2.021500000000000033e-02 7.006400000000000128e-02 7.006400000000000128e-02 2.776764866450118826e-03
2.021500000000000033e-02 7.006400000000000128e-02 7.506100000000000272e-02 6.530046852874620174e-03
2.021500000000000033e-02 7.006400000000000128e-02 8.005600000000000216e-02 8.376577312776575107e-03
2.021500000000000033e-02 7.506100000000000272e-02 7.506100000000000272e-02 9.583844328279566074e-03
2.021500000000000033e-02 7.506100000000000272e-02 8.005600000000000216e-02 9.054573409216946575e-03
2.021500000000000033e-02 8.005600000000000216e-02 8.005600000000000216e-02 4.139329466829135863e-03
2.516799999999999940e-02 2.516799999999999940e-02 2.516799999999999940e-02 1.199837786599442305e-02
2.516799999999999940e-02 2.516799999999999940e-02 3.012099999999999847e-02 1.057555215929266955e-02
2.516799999999999940e-02 2.516799999999999940e-02 3.511199999999999738e-02 -1.648483379118572323e-03
2.516799999999999940e-02 2.516799999999999940e-02 4.010899999999999882e-02 5.649337996307978761e-03
2.516799999999999940e-02 2.516799999999999940e-02 4.509300000000000114e-02 -1.023213000841738602e-03
2.516799999999999940e-02 2.516799999999999940e-02 5.008300000000000252e-02 -3.366597487045213007e-03
2.516799999999999940e-02 2.516799999999999940e-02 5.508300000000000002e-02 1.059780471029837801e-02
2.516799999999999940e-02 3.012099999999999847e-02 3.012099999999999847e-02 5.228501822742054155e-03
2.516799999999999940e-02 3.012099999999999847e-02 3.511199999999999738e-02 3.407437478069573651e-03
2.516799999999999940e-02 3.012099999999999847e-02 4.010899999999999882e-02 2.868352621566485142e-03
2.516799999999999940e-02 3.012099999999999847e-02 4.509300000000000114e-02 1.436740710108229098e-03
2.516799999999999940e-02 3.012099999999999847e-02 5.008300000000000252e-02 -4.614939462115341413e-04
2.516799999999999940e-02 3.012099999999999847e-02 5.508300000000000002e-02 3.062607986523572211e-03
2.516799999999999940e-02 3.012099999999999847e-02 6.007599999999999746e-02 3.989506326284712225e-03
2.516799999999999940e-02 3.511199999999999738e-02 3.511199999999999738e-02 -3.080974882460286481e-03
2.516799999999999940e-02 3.511199999999999738e-02 4.010899999999999882e-02 -6.079819796769368560e-03
2.516799999999999940e-02 3.511199999999999738e-02 4.509300000000000114e-02 2.102750210117309854e-03
2.516799999999999940e-02 3.511199999999999738e-02 5.008300000000000252e-02 -4.260896898562449402e-03
2.516799999999999940e-02 3.511199999999999738e-02 5.508300000000000002e-02 8.874994014986168321e-04
2.516799999999999940e-02 3.511199999999999738e-02 6.007599999999999746e-02 7.317594216843719378e-03
2.516799999999999940e-02 3.511199999999999738e-02 6.506599999999999884e-02 5.100043808432490507e-03
2.516799999999999940e-02 4.010899999999999882e-02 4.010899999999999882e-02 8.013022794226024807e-05
2.516799999999999940e-02 4.010899999999999882e-02 4.509300000000000114e-02 -1.006349190810745375e-03
2.516799999999999940e-02 4.010899999999999882e-02 5.008300000000000252e-02 6.208928222176599010e-04
2.516799999999999940e-02 4.010899999999999882e-02 5.508300000000000002e-02 4.180748810232250839e-03
2.516799999999999940e-02 4.010899999999999882e-02 6.007599999999999746e-02 4.168835796140505159e-03
2.516799999999999940e-02 4.010899999999999882e-02 6.506599999999999884e-02 2.974662314463357576e-03
2.516799999999999940e-02 4.010899999999999882e-02 7.006400000000000128e-02 6.575578607450300456e-03
2.516799999999999940e-02 4.509300000000000114e-02 4.509300000000000114e-02 3.352429622952474847e-03
2.516799999999999940e-02 4.509300000000000114e-02 5.008300000000000252e-02 3.603885062014282412e-03
2.516799999999999940e-02 4.509300000000000114e-02 5.508300000000000002e-02 -2.595627702034953481e-04
2.516799999999999940e-02 4.509300000000000114e-02 6.007599999999999746e-02 3.292964206894382056e-03
2.516799999999999940e-02 4.509300000000000114e-02 6.506599999999999884e-02 5.708743019244891768e-04
2.516799999999999940e-02 4.509300000000000114e-02 7.006400000000000128e-02 -1.081455396583973607e-03
2.516799999999999940e-02 4.509300000000000114e-02 7.506100000000000272e-02 1.375089704862035578e-02
2.516799999999999940e-02 5.008300000000000252e-02 5.008300000000000252e-02 4.812580894140613443e-03
2.516799999999999940e-02 5.008300000000000252e-02 5.508300000000000002e-02 9.734034030756764239e-04
2.516799999999999940e-02 5.008300000000000252e-02 6.007599999999999746e-02 -7.647940099828688708e-04
2.516799999999999940e-02 5.008300000000000252e-02 6.506599999999999884e-02 -1.049385294347578547e-03
2.516799999999999940e-02 5.008300000000000252e-02 7.006400000000000128e-02 3.447275895552654682e-03
2.516799999999999940e-02 5.008300000000000252e-02 7.506100000000000272e-02 6.513730542566842710e-03
2.516799999999999940e-02 5.008300000000000252e-02 8.005600000000000216e-02 -2.003734045752780541e-03
2.516799999999999940e-02 5.508300000000000002e-02 5.508300000000000002e-02 4.233584446290446744e-03
2.516799999999999940e-02 5.508300000000000002e-02 6.007599999999999746e-02 2.180454898139585346e-03
2.516799999999999940e-02 5.508300000000000002e-02 6.506599999999999884e-02 -3.152205158062174398e-03
2.516799999999999940e-02 5.508300000000000002e-02 7.006400000000000128e-02 -3.111723799399486977e-03
2.516799999999999940e-02 5.508300000000000002e-02 7.506100000000000272e-02 -8.748914943972740249e-04
2.516799999999999940e-02 5.508300000000000002e-02 8.005600000000000216e-02 4.302516685006634034e-03
2.516799999999999940e-02 6.007599999999999746e-02 6.007599999999999746e-02 3.393708125723275595e-03
2.516799999999999940e-02 6.007599999999999746e-02 6.506599999999999884e-02 -1.529368888197413538e-03
2.516799999999999940e-02 6.007599999999999746e-02 7.006400000000000128e-02 4.211569788307908393e-04
2.516799999999999940e-02 6.007599999999999746e-02 7.506100000000000272e-02 3.970409062799801214e-03
2.516799999999999940e-02 6.007599999999999746e-02 8.005600000000000216e-02 1.789288909910725315e-03
2.516799999999999940e-02 6.506599999999999884e-02 6.506599999999999884e-02 3.950924083872436529e-03
2.516799999999999940e-02 6.506599999999999884e-02 7.006400000000000128e-02 -1.292487738268117362e-03
2.516799999999999940e-02 6.506599999999999884e-02 7.506100000000000272e-02 2.121488215699492055e-03
2.516799999999999940e-02 6.506599999999999884e-02 8.005600000000000216e-02 4.759314699008948546e-04
2.516799999999999940e-02 7.006400000000000128e-02 7.006400000000000128e-02 1.686365721875863989e-03
2.516799999999999940e-02 7.006400000000000128e-02 7.506100000000000272e-02 -2.848531015521463088e-03
2.516799999999999940e-02 7.006400000000000128e-02 8.005600000000000216e-02 7.745662605244957180e-04
2.516799999999999940e-02 7.506100000000000272e-02 7.506100000000000272e-02 -2.397510755875642292e-03
2.516799999999999940e-02 7.506100000000000272e-02 8.005600000000000216e-02 1.151223933550929749e-03
2.516799999999999940e-02 8.005600000000000216e-02 8.005600000000000216e-02 -3.330887779595777514e-03
3.012099999999999847e-02 3.012099999999999847e-02 3.012099999999999847e-02 1.603148184615778640e-02
3.012099999999999847e-02 3.012099999999999847e-02 3.511199999999999738e-02 1.125742336938757165e-02
