# {'zmin': 0.8, 'zmax': 2.2, 'p': 0.0, 'ell': 0, 'subsample': 2200000.0, 'subsample_number': 4}
1.000000000000000021e-02 1.339310869059239621e+03 1.347618281701493876e-05 3.687658618942516315e-05 1.845055302651963657e-05 -1.008698822561862935e-06
1.013596500938556896e-02 1.339309724628698859e+03 1.384653266119135333e-05 3.788943533033775965e-05 1.895728154739004834e-05 -1.036323408994570131e-06
1.027377866714885950e-02 1.339308568182233330e+03 1.422707971162256954e-05 3.893014778761500605e-05 1.947794875885386633e-05 -1.064704428150864317e-06
1.041346610843927462e-02 1.339307399593692480e+03 1.461810552948061571e-05 3.999949190076637710e-05 2.001293896956557033e-05 -1.093862593418549008e-06
1.055505281015629848e-02 1.339306218735601988e+03 1.501989948260335808e-05 4.109825727077733932e-05 2.056264712048443689e-05 -1.123819185347683065e-06
1.069856459559610611e-02 1.339305025479149208e+03 1.543275896332490000e-05 4.222725535164805735e-05 2.112747908059346694e-05 -1.154596067181582426e-06
1.084402763916134105e-02 1.339303819694168851e+03 1.585698961228400081e-05 4.338732005809201167e-05 2.170785195069269900e-05 -1.186215700801379098e-06
1.099146847113493392e-02 1.339302601249130021e+03 1.629290554869470054e-05 4.457930839071073557e-05 2.230419437592515763e-05 -1.218701163118913431e-06
1.114091398251883941e-02 1.339301370011121662e+03 1.674082960696548025e-05 4.580410107832458792e-05 2.291694686687480577e-05 -1.252076162907929084e-06
1.129239142993853674e-02 1.339300125845835510e+03 1.720109359605446719e-05 4.706260317265121407e-05 2.354656211127506918e-05 -1.286364955458446961e-06
1.144592844061424926e-02 1.339298868617556309e+03 1.767403848578565466e-05 4.835574499109577108e-05 2.419350538755157500e-05 -1.321592770924706511e-06
1.160155301739971417e-02 1.339297598189142263e+03 1.816001475988380143e-05 4.968448241908333273e-05 2.485825480255902123e-05 -1.357785216708786894e-06
1.175929354388950687e-02 1.339296314422012301e+03 1.865938261661694329e-05 5.104979789155100555e-05 2.554130172446037982e-05 -1.394968706795334259e-06
1.191917878959576627e-02 1.339295017176132433e+03 1.917251225676106950e-05 5.245270106491047545e-05 2.624315113304867837e-05 -1.433170378376119907e-06
1.208123791519533259e-02 1.339293706309995741e+03 1.969978416323614102e-05 5.389422957558438244e-05 2.696432199890422618e-05 -1.472418111643821302e-06
1.224550047784821530e-02 1.339292381680612834e+03 2.024158938858247950e-05 5.537544981970672159e-05 2.770534767312518991e-05 -1.512740550123099154e-06
1.241199643658837636e-02 1.339291043143492288e+03 2.079832985068127036e-05 5.689745775507987484e-05 2.846677628817738086e-05 -1.554167121567039363e-06
1.258075615778781603e-02 1.339289690552625871e+03 2.137041863674945288e-05 5.846137972545784576e-05 2.924917116989736213e-05 -1.596728059419015266e-06
1.275181042069493259e-02 1.339288323760473531e+03 2.195828031586573984e-05 6.006837330784501250e-05 3.005311126099304540e-05 -1.640454424856875321e-06
1.292519042304821064e-02 1.339286942617945215e+03 2.256235126052505961e-05 6.171962818415682901e-05 3.087919155671456904e-05 -1.685378129454225611e-06
1.310092778676621127e-02 1.339285546974387898e+03 2.318307997703128570e-05 6.341636703670718370e-05 3.172802355242713756e-05 -1.731531958442099691e-06
1.327905456371494472e-02 1.339284136677565130e+03 2.382092744548317003e-05 6.515984646957340728e-05 3.260023570411061397e-05 -1.778949594624838564e-06
1.345960324155364221e-02 1.339282711573644747e+03 2.447636746918161363e-05 6.695135795535187267e-05 3.349647390154197012e-05 -1.827665642934624810e-06
1.364260674966003006e-02 1.339281271507179326e+03 2.514988703406624787e-05 6.879222880895142849e-05 3.441740195498327424e-05 -1.877715655667267538e-06
1.382809846513614535e-02 1.339279816321087765e+03 2.584198667825196545e-05 7.068382318860091712e-05 3.536370209546268708e-05 -1.929136158401585905e-06
1.401611221889583273e-02 1.339278345856643000e+03 2.655318087212815885e-05 7.262754312531754174e-05 3.633607548927148299e-05 -1.981964676633864416e-06
1.420668230183496847e-02 1.339276859953451549e+03 2.728399842503990256e-05 7.462482951501190546e-05 3.733524274820651263e-05 -2.036239660483122141e-06
1.439984347108564690e-02 1.339275358449433952e+03 2.803498282340036467e-05 7.667716347069063578e-05 3.836194454763056116e-05 -2.092000923382487579e-06
1.459563095635533526e-02 1.339273841180813406e+03 2.880669273977538568e-05 7.878606704558440365e-05 3.941694207440815158e-05 -2.149289055080848141e-06
1.479408046635224960e-02 1.339272307982091206e+03 2.959970239400509968e-05 8.095310464728871418e-05 4.050101767589966132e-05 -2.208145861881476593e-06
