# Bispectrum monopole for SGC EZmock_realistic
# Subtracted SN: kindep
# k1-eff  k2-eff  k3-eff  B0  B0-BSN  Std_dev  Std_dev(-BSN)
1.042599999999999950e-02 3.511199999999999738e-02 5.008300000000000252e-02 1.365672673484545708e+10 1.362062105125525475e+10 1.246433569771205902e+10 1.251031895328211594e+10
1.042599999999999950e-02 4.010899999999999882e-02 4.010899999999999882e-02 1.219746207325015831e+10 1.220111688195077515e+10 5.818827738609580994e+09 5.817068758999689102e+09
1.042599999999999950e-02 4.010899999999999882e-02 4.509300000000000114e-02 1.246239722384312630e+10 1.246262980783168030e+10 4.119605917665783405e+09 4.117554227142676353e+09
1.042599999999999950e-02 4.010899999999999882e-02 5.008300000000000252e-02 1.269198604355590630e+10 1.268682557674068451e+10 4.930466640812722206e+09 4.930704462633914948e+09
1.042599999999999950e-02 4.010899999999999882e-02 5.508300000000000002e-02 1.326156430564764404e+10 1.323409602070442200e+10 1.140276274990899086e+10 1.143011863032087898e+10
1.042599999999999950e-02 4.509300000000000114e-02 4.509300000000000114e-02 1.207618960631450844e+10 1.207081747546608734e+10 4.979385859174540520e+09 4.979796563151898384e+09
1.042599999999999950e-02 4.509300000000000114e-02 5.008300000000000252e-02 1.207171131347142410e+10 1.206841768998421288e+10 3.835500315184873104e+09 3.834998599368360519e+09
1.042599999999999950e-02 4.509300000000000114e-02 5.508300000000000002e-02 1.220641143481226158e+10 1.219174447122745132e+10 4.475695678079696655e+09 4.497439247351383209e+09
1.042599999999999950e-02 4.509300000000000114e-02 6.007599999999999746e-02 1.270168222622536469e+10 1.267616903274305344e+10 9.601875964620668411e+09 9.630931479535297394e+09
1.042599999999999950e-02 5.008300000000000252e-02 5.008300000000000252e-02 1.153871880740567780e+10 1.153304401880335617e+10 4.640801836010283470e+09 4.641953185959815979e+09
1.042599999999999950e-02 5.008300000000000252e-02 5.508300000000000002e-02 1.148571558942089081e+10 1.148451234779118919e+10 3.653081958887596607e+09 3.651455040480064869e+09
1.042599999999999950e-02 5.008300000000000252e-02 6.007599999999999746e-02 1.175506231086901093e+10 1.175053440851239395e+10 3.941153504157923698e+09 3.941785847724075794e+09
1.042599999999999950e-02 5.008300000000000252e-02 6.506599999999999884e-02 1.223582348804902077e+10 1.222805387922596169e+10 8.634010381597339630e+09 8.633193524252080917e+09
1.042599999999999950e-02 5.508300000000000002e-02 5.508300000000000002e-02 1.129421157954578972e+10 1.129533707256099892e+10 4.157399806338153362e+09 4.155475084490881920e+09
1.042599999999999950e-02 5.508300000000000002e-02 6.007599999999999746e-02 1.126815736219461823e+10 1.126811788169291496e+10 3.325440720542623520e+09 3.323779480662897110e+09
1.042599999999999950e-02 5.508300000000000002e-02 6.506599999999999884e-02 1.161844458822806549e+10 1.161484621530832863e+10 3.801184382828473568e+09 3.800988875514432907e+09
1.042599999999999950e-02 5.508300000000000002e-02 7.006400000000000128e-02 1.161456316896520424e+10 1.162083347429366875e+10 8.074975724197895050e+09 8.073376591144742012e+09
1.042599999999999950e-02 6.007599999999999746e-02 6.007599999999999746e-02 1.108536660021524239e+10 1.108121880855203819e+10 3.922543730285269260e+09 3.922777397883284569e+09
1.042599999999999950e-02 6.007599999999999746e-02 6.506599999999999884e-02 1.111149197248328590e+10 1.110738536389494705e+10 3.156554752991546631e+09 3.157649166501362324e+09
1.042599999999999950e-02 6.007599999999999746e-02 7.006400000000000128e-02 1.135807480463728142e+10 1.135409976922437668e+10 3.471251772310035229e+09 3.471793804646808147e+09
1.042599999999999950e-02 6.007599999999999746e-02 7.506100000000000272e-02 1.135771220796725464e+10 1.133998255831649399e+10 7.204965966043031693e+09 7.223158268630152702e+09
1.042599999999999950e-02 6.506599999999999884e-02 6.506599999999999884e-02 1.087051878887033463e+10 1.086482222328267479e+10 3.647194128091654301e+09 3.649820150529205322e+09
1.042599999999999950e-02 6.506599999999999884e-02 7.006400000000000128e-02 1.087915811896495819e+10 1.087519834949587250e+10 2.945503280400170803e+09 2.946693405640274048e+09
1.042599999999999950e-02 6.506599999999999884e-02 7.506100000000000272e-02 1.112496055983634186e+10 1.112352362314795494e+10 3.211546229130855560e+09 3.210263266997684479e+09
1.042599999999999950e-02 6.506599999999999884e-02 8.005600000000000216e-02 1.181746880001898956e+10 1.182810911062202263e+10 7.132445902273009300e+09 7.136818604602108955e+09
1.042599999999999950e-02 7.006400000000000128e-02 7.006400000000000128e-02 1.081205909063434410e+10 1.080754113134415054e+10 3.376083164888903141e+09 3.377419568458865166e+09
1.042599999999999950e-02 7.006400000000000128e-02 7.506100000000000272e-02 1.064733216776901054e+10 1.064767723052329826e+10 2.831684212511174202e+09 2.830290466124475002e+09
1.042599999999999950e-02 7.006400000000000128e-02 8.005600000000000216e-02 1.089191322290343857e+10 1.089162580076192665e+10 3.022142610599258900e+09 3.020646346156739712e+09
1.042599999999999950e-02 7.506100000000000272e-02 7.506100000000000272e-02 1.041738298379018211e+10 1.041865385018272018e+10 3.242486401680821419e+09 3.241115541233060837e+09
1.042599999999999950e-02 7.506100000000000272e-02 8.005600000000000216e-02 1.036404101349188805e+10 1.036223453850296783e+10 2.650187047638929367e+09 2.649478866578519821e+09
1.042599999999999950e-02 8.005600000000000216e-02 8.005600000000000216e-02 1.007566138762798500e+10 1.006962506847239876e+10 3.021566875081906319e+09 3.026083737094093323e+09
1.528299999999999971e-02 1.528299999999999971e-02 1.528299999999999971e-02 1.567538729910032272e+10 1.564494775473323822e+10 2.310484877000835800e+10 2.311335764899345016e+10
1.528299999999999971e-02 1.528299999999999971e-02 2.021500000000000033e-02 1.527644932776637459e+10 1.525755911263541031e+10 1.208640787266312218e+10 1.209512960542891502e+10
