# Bispectrum monopole for NGC EZmock_realistic
# Subtracted SN: kindep
# k1-eff  k2-eff  k3-eff  B0  B0-BSN  Std_dev  Std_dev(-BSN)
1.037300000000000028e-02 1.525999999999999926e-02 1.525999999999999926e-02 1.307146212651808548e+10 8.631102822479005814e+09 1.413646371367846680e+10 1.413640052081071472e+10
1.037300000000000028e-02 1.525999999999999926e-02 2.019699999999999968e-02 1.312438939496722031e+10 8.684030090928150177e+09 8.915994323610277176e+09 8.916033395167793274e+09
1.037300000000000028e-02 1.525999999999999926e-02 2.516699999999999840e-02 1.413544401985107040e+10 9.695084715812011719e+09 1.079486654645914650e+10 1.079480490703422546e+10
1.037300000000000028e-02 1.525999999999999926e-02 3.013700000000000059e-02 1.512921043148520470e+10 1.068885112744613838e+10 2.401598887281790161e+10 2.401517009973730469e+10
1.037300000000000028e-02 2.019699999999999968e-02 2.019699999999999968e-02 1.304195617153308487e+10 8.601596867493978500e+09 1.023476373415759850e+10 1.023496863380755234e+10
1.037300000000000028e-02 2.019699999999999968e-02 2.516699999999999840e-02 1.328085256939355659e+10 8.840493265354455948e+09 6.809810426662126541e+09 6.809724548142947197e+09
1.037300000000000028e-02 2.019699999999999968e-02 3.013700000000000059e-02 1.336554250821579742e+10 8.925183204176723480e+09 8.109313248090798378e+09 8.109443689813948631e+09
1.037300000000000028e-02 2.019699999999999968e-02 3.511100000000000332e-02 1.394291721169480896e+10 9.502557907655725479e+09 1.915756926946573639e+10 1.915802629417472076e+10
1.037300000000000028e-02 2.516699999999999840e-02 2.516699999999999840e-02 1.210804802909711075e+10 7.667688725058011055e+09 8.636219736376539230e+09 8.636147879518995285e+09
1.037300000000000028e-02 2.516699999999999840e-02 3.013700000000000059e-02 1.245607970962518692e+10 8.015720405586101532e+09 5.556652933257036209e+09 5.556366055067578316e+09
1.037300000000000028e-02 2.516699999999999840e-02 3.511100000000000332e-02 1.306984434302761078e+10 8.629485038988510132e+09 6.419822028529674530e+09 6.419596850581919670e+09
1.037300000000000028e-02 2.516699999999999840e-02 4.009599999999999970e-02 1.347087989977892303e+10 9.030520595739870071e+09 1.559926354915181732e+10 1.559956037450862694e+10
1.037300000000000028e-02 3.013700000000000059e-02 3.013700000000000059e-02 1.183836480463577271e+10 7.398005500596716881e+09 6.873791219703742981e+09 6.873307745986369133e+09
1.037300000000000028e-02 3.013700000000000059e-02 3.511100000000000332e-02 1.194370796271565437e+10 7.503348658676576614e+09 4.460208455016004562e+09 4.460510375792148590e+09
1.037300000000000028e-02 3.013700000000000059e-02 4.009599999999999970e-02 1.236822217789099884e+10 7.927862873851943016e+09 5.526358393097817421e+09 5.526357351222292900e+09
1.037300000000000028e-02 3.013700000000000059e-02 4.509300000000000114e-02 1.294405980604454803e+10 8.503700502005468369e+09 1.283712712736205101e+10 1.283701085867130661e+10
1.037300000000000028e-02 3.511100000000000332e-02 3.511100000000000332e-02 1.093114536712906456e+10 6.490786063090006828e+09 5.582442388972790718e+09 5.582272326917317390e+09
1.037300000000000028e-02 3.511100000000000332e-02 4.009599999999999970e-02 1.116487986671711349e+10 6.724520562678041458e+09 3.834413803251806736e+09 3.834102619582303047e+09
1.037300000000000028e-02 3.511100000000000332e-02 4.509300000000000114e-02 1.164888494518641281e+10 7.208525641147315025e+09 4.511692486812277794e+09 4.511394921964651108e+09
1.037300000000000028e-02 3.511100000000000332e-02 5.009299999999999864e-02 1.190555232581691360e+10 7.465193021777826309e+09 1.171865163820401382e+10 1.171862974162919044e+10
1.037300000000000028e-02 4.009599999999999970e-02 4.009599999999999970e-02 1.054795938856224632e+10 6.107600084523148537e+09 4.808641728373417854e+09 4.809116744346101761e+09
1.037300000000000028e-02 4.009599999999999970e-02 4.509300000000000114e-02 1.058426436838556862e+10 6.143905064346488953e+09 3.335675112834542751e+09 3.336204427855753899e+09
1.037300000000000028e-02 4.009599999999999970e-02 5.009299999999999864e-02 1.117201430786999893e+10 6.731655003830917358e+09 3.990354825532714367e+09 3.989670649308304787e+09
1.037300000000000028e-02 4.009599999999999970e-02 5.507800000000000196e-02 1.200710422405085373e+10 7.566744920011781693e+09 9.586909717737443924e+09 9.586557715506336212e+09
1.037300000000000028e-02 4.509300000000000114e-02 4.509300000000000114e-02 1.009307454704180717e+10 5.652715243002717018e+09 4.099879360525100231e+09 4.099822145137696266e+09
1.037300000000000028e-02 4.509300000000000114e-02 5.009299999999999864e-02 1.007357843430545044e+10 5.633219130266398430e+09 3.034157961233058453e+09 3.033874865838240147e+09
1.037300000000000028e-02 4.509300000000000114e-02 5.507800000000000196e-02 1.062258449819469070e+10 6.182225194155599594e+09 3.649240805873646736e+09 3.649253346028585911e+09
1.037300000000000028e-02 4.509300000000000114e-02 6.006700000000000234e-02 1.051396240669267654e+10 6.073603102653592110e+09 8.612830524187818527e+09 8.612642724165575027e+09
1.037300000000000028e-02 5.009299999999999864e-02 5.009299999999999864e-02 9.831956801279142380e+09 5.391597497240057945e+09 3.706212160799867153e+09 3.706533794831508160e+09
1.037300000000000028e-02 5.009299999999999864e-02 5.507800000000000196e-02 9.969536057692878723e+09 5.529176753653795242e+09 2.656977063187355518e+09 2.656596823403101921e+09
1.037300000000000028e-02 5.009299999999999864e-02 6.006700000000000234e-02 1.030699602339131355e+10 5.866636719352249146e+09 3.218341550115658283e+09 3.217407739743095875e+09
1.037300000000000028e-02 5.009299999999999864e-02 6.505900000000000571e-02 1.066923546239763451e+10 6.228876158358553886e+09 7.849986929281167984e+09 7.849477511537632942e+09
1.037300000000000028e-02 5.507800000000000196e-02 5.507800000000000196e-02 9.430789452797958374e+09 4.990430148758882523e+09 3.410399899262667656e+09 3.410651028437353611e+09
1.037300000000000028e-02 5.507800000000000196e-02 6.006700000000000234e-02 9.674984414987161636e+09 5.234625110948073387e+09 2.506305543343443871e+09 2.506404488202647686e+09
1.037300000000000028e-02 5.507800000000000196e-02 6.505900000000000571e-02 9.889716956831825256e+09 5.449357652792731285e+09 2.944673709549800873e+09 2.944408650340698719e+09
1.037300000000000028e-02 5.507800000000000196e-02 7.005400000000000515e-02 1.026592157992439270e+10 5.825562275885315895e+09 7.266347367241193771e+09 7.266113039291445732e+09
1.037300000000000028e-02 6.006700000000000234e-02 6.006700000000000234e-02 9.327322637136718750e+09 4.886963333097657204e+09 3.072287050444783688e+09 3.072541933702973366e+09
1.037300000000000028e-02 6.006700000000000234e-02 6.505900000000000571e-02 9.495921726923595428e+09 5.055562422884529114e+09 2.263322797107151508e+09 2.262984306361522198e+09
1.037300000000000028e-02 6.006700000000000234e-02 7.005400000000000515e-02 9.708402617198532104e+09 5.268043313159439087e+09 2.715408400480174541e+09 2.715091852635703087e+09
1.037300000000000028e-02 6.006700000000000234e-02 7.505299999999999472e-02 1.012114224723530960e+10 5.680782943196224213e+09 6.357964884055967331e+09 6.358601835587078094e+09
1.037300000000000028e-02 6.505900000000000571e-02 6.505900000000000571e-02 9.130175704234529495e+09 4.689816400195446968e+09 2.794825679395353317e+09 2.794897706890462875e+09
1.037300000000000028e-02 6.505900000000000571e-02 7.005400000000000515e-02 9.258034706001665115e+09 4.817675401962590218e+09 2.133703720066569805e+09 2.133894156970033884e+09
1.037300000000000028e-02 6.505900000000000571e-02 7.505299999999999472e-02 9.539018595882266998e+09 5.098659291843194008e+09 2.504746684051700115e+09 2.504710100730895042e+09
1.037300000000000028e-02 6.505900000000000571e-02 8.005400000000000016e-02 9.839066150807392120e+09 5.398706846768297195e+09 5.832163717024895668e+09 5.832302872588429451e+09
1.037300000000000028e-02 7.005400000000000515e-02 7.005400000000000515e-02 8.874091386273668289e+09 4.433732082234583855e+09 2.601830340634259701e+09 2.601752412605660439e+09
1.037300000000000028e-02 7.005400000000000515e-02 7.505299999999999472e-02 9.059623052938625336e+09 4.619263748899539948e+09 2.086399174921610594e+09 2.086215017253093719e+09
1.037300000000000028e-02 7.005400000000000515e-02 8.005400000000000016e-02 9.416330695626974106e+09 4.975971391587898254e+09 2.205263419344976425e+09 2.204820894769246578e+09
1.037300000000000028e-02 7.505299999999999472e-02 7.505299999999999472e-02 8.834664664442703247e+09 4.394305360403620720e+09 2.425554061997819901e+09 2.425032083252480507e+09
1.037300000000000028e-02 7.505299999999999472e-02 8.005400000000000016e-02 8.884334483649396896e+09 4.443975179610321045e+09 1.817300993611112833e+09 1.817437775765830994e+09
1.037300000000000028e-02 8.005400000000000016e-02 8.005400000000000016e-02 8.682463089751762390e+09 4.242103785712680340e+09 2.253724093338825226e+09 2.254102487191580296e+09
1.525999999999999926e-02 1.525999999999999926e-02 1.525999999999999926e-02 1.426003720101397896e+10 9.819677896974899292e+09 2.074411068440802002e+10 2.074372764926268005e+10
1.525999999999999926e-02 1.525999999999999926e-02 2.019699999999999968e-02 1.376263891285879326e+10 9.322279608819713593e+09 1.038049512796321297e+10 1.038049874756748199e+10
1.525999999999999926e-02 1.525999999999999926e-02 2.516699999999999840e-02 1.442402494358146095e+10 9.983665639542385101e+09 9.121243390856184006e+09 9.121620191978729248e+09
1.525999999999999926e-02 1.525999999999999926e-02 3.013700000000000059e-02 1.462045648243426514e+10 1.018009717839520073e+10 1.149308171464784622e+10 1.149320125559322548e+10
1.525999999999999926e-02 1.525999999999999926e-02 3.511100000000000332e-02 1.393156323430854034e+10 9.491203930269475937e+09 2.646249248638283157e+10 2.646267691678382111e+10
1.525999999999999926e-02 2.019699999999999968e-02 2.019699999999999968e-02 1.372862648579053879e+10 9.288267181751440048e+09 9.186333923784471512e+09 9.186405997890335083e+09
1.525999999999999926e-02 2.019699999999999968e-02 2.516699999999999840e-02 1.357316983256672668e+10 9.132810528527656555e+09 5.481244514709529877e+09 5.481259496745260239e+09
1.525999999999999926e-02 2.019699999999999968e-02 3.013700000000000059e-02 1.367056827198031998e+10 9.230208967941247940e+09 5.051944376540616989e+09 5.051962861080478668e+09
1.525999999999999926e-02 2.019699999999999968e-02 3.511100000000000332e-02 1.418938653245408440e+10 9.749027228414995193e+09 6.422817238280929565e+09 6.422314021220186234e+09
1.525999999999999926e-02 2.019699999999999968e-02 4.009599999999999970e-02 1.426315089995985031e+10 9.822791595920768738e+09 1.492759659335388565e+10 1.492809541584195518e+10
1.525999999999999926e-02 2.516699999999999840e-02 2.516699999999999840e-02 1.277348381990778542e+10 8.333124515868722916e+09 6.593825836804982185e+09 6.593373242294317245e+09
1.525999999999999926e-02 2.516699999999999840e-02 3.013700000000000059e-02 1.278871061172980499e+10 8.348351307690717697e+09 4.550860295634469032e+09 4.550615822163089752e+09
1.525999999999999926e-02 2.516699999999999840e-02 3.511100000000000332e-02 1.313115712790844536e+10 8.690797823869386673e+09 4.120088860535297871e+09 4.119983300000141621e+09
1.525999999999999926e-02 2.516699999999999840e-02 4.009599999999999970e-02 1.354432406139062881e+10 9.103964757351554871e+09 4.896172350726340294e+09 4.895454105531459808e+09
1.525999999999999926e-02 2.516699999999999840e-02 4.509300000000000114e-02 1.393769868414864349e+10 9.497339380109569550e+09 1.248070712509719086e+10 1.248071837333124161e+10
1.525999999999999926e-02 3.013700000000000059e-02 3.013700000000000059e-02 1.255194821539318085e+10 8.111588911354092598e+09 5.404768536375001907e+09 5.404957772861986160e+09
1.525999999999999926e-02 3.013700000000000059e-02 3.511100000000000332e-02 1.216146110710701942e+10 7.721101803067937851e+09 3.588849653721340656e+09 3.588980559223030567e+09
