# Pk for p=0.0, SGC 
#  k(h/Mpc) Pk*A/Q0(0) 0.97987 / 0.90872
3.750000000000000295e-03 3.437348046875000000e+04
8.035714285714286656e-03 4.358071484375000000e+04
1.282894736842105608e-02 2.863102734375000000e+04
1.773648648648648574e-02 3.885679687500000000e+04
2.268442622950819776e-02 3.678597265625000000e+04
2.765109890109889931e-02 3.332543750000000000e+04
3.262795275590551353e-02 3.287550000000000000e+04
3.761094674556213213e-02 2.692305468750000000e+04
4.259792626728110126e-02 2.152661914062500000e+04
4.758763837638376598e-02 2.113945898437500000e+04
5.257930513595167332e-02 1.635570996093750000e+04
5.757241813602014674e-02 1.867437304687500000e+04
6.256663113006397103e-02 1.796373828125000000e+04
6.756170018281536238e-02 1.614554199218750000e+04
7.255744849445325273e-02 1.639782226562500000e+04
7.755374479889043382e-02 1.243924511718750000e+04
8.255048959608321524e-02 1.411517285156250000e+04
8.754760609357999102e-02 1.048214257812500000e+04
9.254503407984421282e-02 9.913084960937500000e+03
9.754272567922873949e-02 9.184952148437500000e+03
1.025406423473433498e-01 8.295748046875000000e+03
1.075387527036769930e-01 8.151137207031250000e+03
1.125370309414088082e-01 6.578247070312500000e+03
1.175354556427277986e-01 6.813620605468750000e+03
1.225340088839533548e-01 6.175778808593750000e+03
1.275326755509994803e-01 7.161988281250000000e+03
1.325314428096820152e-01 6.608051757812500000e+03
1.375302996914940790e-01 6.440620117187500000e+03
1.425292367665162430e-01 6.188313964843750000e+03
1.475282458828035270e-01 6.075808105468750000e+03
1.525273199570046367e-01 4.923051757812500000e+03
1.575264528048370694e-01 3.865110107421875000e+03
1.625256390028400610e-01 3.712993408203125000e+03
1.675248737748737671e-01 3.799729492187500000e+03
1.725241528983477990e-01 3.820630126953125000e+03
1.775234726262892859e-01 3.519109619140625000e+03
1.825228296222166646e-01 3.079591552734375000e+03
1.875222209054278610e-01 3.531358398437500000e+03
1.925216438048121814e-01 2.740254638671875000e+03
1.975210959196753435e-01 2.811641601562500000e+03
2.025205750863645349e-01 2.529067138671875000e+03
2.075200793497193053e-01 2.363236083984375000e+03
2.125196069385495434e-01 2.121207519531250000e+03
2.175191562444953319e-01 2.346278076171875000e+03
2.225187258037367444e-01 2.044058349609375000e+03
2.275183142811141312e-01 1.817117675781250000e+03
2.325179204562972113e-01 1.898748535156250000e+03
2.375175432117004048e-01 1.722260620117187500e+03
2.425171815218931104e-01 1.780556396484375000e+03
2.475168344442932600e-01 1.557280273437500000e+03
2.525165011109659075e-01 1.971837280273437500e+03
2.575161807213774967e-01 1.670215698242187500e+03
2.625158725359777456e-01 1.515959350585937500e+03
2.675155758705018982e-01 1.350262939453125000e+03
2.725152900908989206e-01 1.468227661132812500e+03
2.775150146088086189e-01 1.369327026367187500e+03
