# Pk for p=1.0, SGC 
#  k(h/Mpc) Pk*A/Q0(0) 1.76561 / 1.47540
3.750000000000000295e-03 3.483728515625000000e+04
8.035714285714286656e-03 4.375492578125000000e+04
1.282894736842105608e-02 3.628803515625000000e+04
1.773648648648648574e-02 4.618069531250000000e+04
2.268442622950819776e-02 3.972626953125000000e+04
2.765109890109889931e-02 3.851614062500000000e+04
3.262795275590551353e-02 3.798078515625000000e+04
3.761094674556213213e-02 3.076908203125000000e+04
4.259792626728110126e-02 2.369903710937500000e+04
4.758763837638376598e-02 2.301040234375000000e+04
5.257930513595167332e-02 1.832265234375000000e+04
5.757241813602014674e-02 2.136461914062500000e+04
6.256663113006397103e-02 2.078257421875000000e+04
6.756170018281536238e-02 1.866792773437500000e+04
7.255744849445325273e-02 1.871080468750000000e+04
7.755374479889043382e-02 1.413904199218750000e+04
8.255048959608321524e-02 1.607001269531250000e+04
8.754760609357999102e-02 1.180713867187500000e+04
9.254503407984421282e-02 1.113821093750000000e+04
9.754272567922873949e-02 1.011105761718750000e+04
1.025406423473433498e-01 9.189074218750000000e+03
1.075387527036769930e-01 9.317430664062500000e+03
1.125370309414088082e-01 7.625743652343750000e+03
1.175354556427277986e-01 8.009594726562500000e+03
1.225340088839533548e-01 7.015678710937500000e+03
1.275326755509994803e-01 8.249823242187500000e+03
1.325314428096820152e-01 7.258281738281250000e+03
1.375302996914940790e-01 7.063088378906250000e+03
1.425292367665162430e-01 7.290742187500000000e+03
1.475282458828035270e-01 6.695841308593750000e+03
1.525273199570046367e-01 5.465932128906250000e+03
1.575264528048370694e-01 4.066044189453125000e+03
1.625256390028400610e-01 4.228355957031250000e+03
1.675248737748737671e-01 4.428616699218750000e+03
1.725241528983477990e-01 4.311732421875000000e+03
1.775234726262892859e-01 3.805789794921875000e+03
1.825228296222166646e-01 3.500593750000000000e+03
1.875222209054278610e-01 4.001730957031250000e+03
1.925216438048121814e-01 2.954570800781250000e+03
1.975210959196753435e-01 3.115573730468750000e+03
2.025205750863645349e-01 2.517279296875000000e+03
2.075200793497193053e-01 2.633957763671875000e+03
2.125196069385495434e-01 2.303097900390625000e+03
2.175191562444953319e-01 2.509669189453125000e+03
2.225187258037367444e-01 2.096601562500000000e+03
2.275183142811141312e-01 2.096405273437500000e+03
2.325179204562972113e-01 2.020152954101562500e+03
2.375175432117004048e-01 1.773052856445312500e+03
2.425171815218931104e-01 1.809570922851562500e+03
2.475168344442932600e-01 1.872566040039062500e+03
2.525165011109659075e-01 2.110644042968750000e+03
2.575161807213774967e-01 1.782448852539062500e+03
2.625158725359777456e-01 1.556337768554687500e+03
2.675155758705018982e-01 1.547465332031250000e+03
2.725152900908989206e-01 1.303123291015625000e+03
2.775150146088086189e-01 1.300486816406250000e+03
