# {'zmin': 0.8, 'zmax': 2.2, 'p': 0.0, 'ell': 0, 'subsample': 1440000.0, 'subsample_number': 3}
1.000000000000000021e-02 2.818915406101372145e+00 3.572348051998294086e-08 1.743333465356121665e-07 8.567534176660524726e-08 2.068676543353655021e-07
1.013596500938556896e-02 2.818913434194330936e+00 3.670531965740460678e-08 1.791211886962893789e-07 8.802824272132970123e-08 2.125487210452612320e-07
1.027377866714885950e-02 2.818911439634514515e+00 3.771419641116348313e-08 1.840407283606648747e-07 9.044586125357781522e-08 2.183860429318312166e-07
1.041346610843927462e-02 2.818909422161709255e+00 3.875085748506894652e-08 1.890955964962214721e-07 9.292998154212874342e-08 2.243839275357481333e-07
1.055505281015629848e-02 2.818907381512714139e+00 3.981607029258949227e-08 1.942895245203699747e-07 9.548243711980044036e-08 2.305468015444015475e-07
1.069856459559610611e-02 2.818905317421303458e+00 4.091062353497623266e-08 1.996263470940969746e-07 9.810511224585045265e-08 2.368792141046837119e-07
1.084402763916134105e-02 2.818903229618193951e+00 4.203532779526317418e-08 2.051100049918829427e-07 1.007999433158358694e-07 2.433858402261809927e-07
1.099146847113493392e-02 2.818901117831012826e+00 4.319101614942930869e-08 2.107445480541094708e-07 1.035689203119884860e-07 2.500714842821477320e-07
1.114091398251883941e-02 2.818898981784253799e+00 4.437854479442217260e-08 2.165341382204361385e-07 1.064140882933571201e-07 2.569410836064550838e-07
1.129239142993853674e-02 2.818896821199250446e+00 4.559879363806595572e-08 2.224830526360432848e-07 1.093375487885934022e-07 2.639997121785391356e-07
1.144592844061424926e-02 2.818894635794131798e+00 4.685266718748785018e-08 2.285956869120072202e-07 1.123414619301561595e-07 2.712525844829036478e-07
1.160155301739971417e-02 2.818892425283795244e+00 4.814109489533108778e-08 2.348765583405949168e-07 1.154280472349369805e-07 2.787050593314643828e-07
1.175929354388950687e-02 2.818890189379857691e+00 4.946503208623415805e-08 2.413303093382880849e-07 1.185995858281682993e-07 2.863626439395417929e-07
1.191917878959576627e-02 2.818887927790628023e+00 5.082546062272963754e-08 2.479617109167581723e-07 1.218584220153391055e-07 2.942309980431186643e-07
1.208123791519533259e-02 2.818885640221062250e+00 5.222338964752705403e-08 2.547756662646605370e-07 1.252069650416792053e-07 3.023159381458156155e-07
1.224550047784821530e-02 2.818883326372728426e+00 5.365985634662313286e-08 2.617772144293003430e-07 1.286476909006914939e-07 3.106234418842351106e-07
1.241199643658837636e-02 2.818880985943769790e+00 5.513592673431173601e-08 2.689715341033254845e-07 1.321831441942644979e-07 3.191596525177856973e-07
1.258075615778781603e-02 2.818878618628859023e+00 5.665269646017577521e-08 2.763639475167709285e-07 1.358159400445219285e-07 3.279308835433622381e-07
1.275181042069493259e-02 2.818876224119163165e+00 5.821129163874354301e-08 2.839599244377006742e-07 1.395487660590044467e-07 3.369436234387314205e-07
1.292519042304821064e-02 2.818873802102303205e+00 5.981286970313002576e-08 2.917650862878058474e-07 1.433843843523059095e-07 3.462045405421578584e-07
1.310092778676621127e-02 2.818871352262312335e+00 6.145862028216154339e-08 2.997852103704205854e-07 1.473256336229153324e-07 3.557204880652514826e-07
1.327905456371494472e-02 2.818868874279595538e+00 6.314976610298650539e-08 3.080262342206374549e-07 1.513754312900204736e-07 3.654985092505206102e-07
1.345960324155364221e-02 2.818866367830882957e+00 6.488756391872033146e-08 3.164942600752157235e-07 1.555367756891382530e-07 3.755458426708801664e-07
1.364260674966003006e-02 2.818863832589197926e+00 6.667330546273744633e-08 3.251955594700539038e-07 1.598127483303884458e-07 3.858699276803355399e-07
1.382809846513614535e-02 2.818861268223805006e+00 6.850831842980105695e-08 3.341365779660526407e-07 1.642065162198147912e-07 3.964784100168053620e-07
1.401611221889583273e-02 2.818858674400172237e+00 7.039396748525988248e-08 3.433239400092489431e-07 1.687213342466427724e-07 4.073791475640621774e-07
1.420668230183496847e-02 2.818856050779923184e+00 7.233165524635977886e-08 3.527644539123108089e-07 1.733605474969847077e-07 4.185802162590978720e-07
1.439984347108564690e-02 2.818853397020796514e+00 7.432282357396057920e-08 3.624651170466714205e-07 1.781275943367061331e-07 4.300899162409789891e-07
1.459563095635533526e-02 2.818850712776602485e+00 7.636895433335397780e-08 3.724331210432387020e-07 1.830260081670514042e-07 4.419167780260852146e-07
1.479408046635224960e-02 2.818847997697170538e+00 7.847157074712934660e-08 3.826758572767009302e-07 1.880594206509771577e-07 4.540695690031607171e-07
1.499522819529809474e-02 2.818845251428312881e+00 8.063223849991076565e-08 3.932009224368498408e-07 1.932315643164881162e-07 4.665573000395812307e-07
1.519911082952933937e-02 2.818842473611772093e+00 8.285256693180227890e-08 4.040161242690968179e-07 1.985462753761955237e-07 4.793892322864652987e-07
1.540576555418826481e-02 2.818839663885176705e+00 8.513421026633833404e-08 4.151294874797587508e-07 2.040074966277827380e-07 4.925748841790176651e-07
1.561523006000497225e-02 2.818836821881994581e+00 8.747886887269919332e-08 4.265492598047944085e-07 2.096192804347247601e-07 5.061240386305198564e-07
1.582754255017161313e-02 2.818833947231480952e+00 8.988829056450739444e-08 4.382839182531239934e-07 2.153857917927315212e-07 5.200467504331724021e-07
1.604274174731007072e-02 2.818831039558637119e+00 9.236427193517850062e-08 4.503421755242396989e-07 2.213113114817675436e-07 5.343533538654244716e-07
