# S0B for SGC data 
# k1-eff  k2-eff  k3-eff S_0B(k1-eff,k2-eff,k3-eff)  S_0B
2.516799999999999940e-02 3.012099999999999847e-02 4.010899999999999882e-02 8.641453899119129181e+09 5.783084954448138237e+09
2.516799999999999940e-02 3.012099999999999847e-02 4.509300000000000114e-02 8.329910292410896301e+09 5.783084954448138237e+09
2.516799999999999940e-02 3.012099999999999847e-02 5.008300000000000252e-02 8.173991480387984276e+09 5.783084954448138237e+09
2.516799999999999940e-02 3.012099999999999847e-02 5.508300000000000002e-02 8.003060235233948708e+09 5.783084954448138237e+09
2.516799999999999940e-02 3.012099999999999847e-02 6.007599999999999746e-02 8.155621880982272148e+09 5.783084954448138237e+09
2.516799999999999940e-02 3.511199999999999738e-02 3.511199999999999738e-02 8.880811607316658020e+09 5.783084954448138237e+09
2.516799999999999940e-02 3.511199999999999738e-02 4.010899999999999882e-02 8.287485056618002892e+09 5.783084954448138237e+09
2.516799999999999940e-02 3.511199999999999738e-02 4.509300000000000114e-02 7.975941449909770012e+09 5.783084954448138237e+09
2.516799999999999940e-02 3.511199999999999738e-02 5.008300000000000252e-02 7.820022637886857986e+09 5.783084954448138237e+09
2.516799999999999940e-02 3.511199999999999738e-02 5.508300000000000002e-02 7.649091392732822418e+09 5.783084954448138237e+09
2.516799999999999940e-02 3.511199999999999738e-02 6.007599999999999746e-02 7.801653038481143951e+09 5.783084954448138237e+09
2.516799999999999940e-02 3.511199999999999738e-02 6.506599999999999884e-02 7.556989597098973274e+09 5.783084954448138237e+09
2.516799999999999940e-02 4.010899999999999882e-02 4.010899999999999882e-02 7.694158505919345856e+09 5.783084954448138237e+09
2.516799999999999940e-02 4.010899999999999882e-02 4.509300000000000114e-02 7.382614899211112976e+09 5.783084954448138237e+09
2.516799999999999940e-02 4.010899999999999882e-02 5.008300000000000252e-02 7.226696087188200951e+09 5.783084954448138237e+09
2.516799999999999940e-02 4.010899999999999882e-02 5.508300000000000002e-02 7.055764842034165382e+09 5.783084954448138237e+09
2.516799999999999940e-02 4.010899999999999882e-02 6.007599999999999746e-02 7.208326487782488823e+09 5.783084954448138237e+09
2.516799999999999940e-02 4.010899999999999882e-02 6.506599999999999884e-02 6.963663046400318146e+09 5.783084954448138237e+09
2.516799999999999940e-02 4.010899999999999882e-02 7.006400000000000128e-02 7.042055181211547852e+09 5.783084954448138237e+09
2.516799999999999940e-02 4.509300000000000114e-02 4.509300000000000114e-02 7.071071292502880096e+09 5.783084954448138237e+09
2.516799999999999940e-02 4.509300000000000114e-02 5.008300000000000252e-02 6.915152480479968071e+09 5.783084954448138237e+09
2.516799999999999940e-02 4.509300000000000114e-02 5.508300000000000002e-02 6.744221235325932503e+09 5.783084954448138237e+09
2.516799999999999940e-02 4.509300000000000114e-02 6.007599999999999746e-02 6.896782881074254990e+09 5.783084954448138237e+09
2.516799999999999940e-02 4.509300000000000114e-02 6.506599999999999884e-02 6.652119439692084312e+09 5.783084954448138237e+09
2.516799999999999940e-02 4.509300000000000114e-02 7.006400000000000128e-02 6.730511574503314972e+09 5.783084954448138237e+09
2.516799999999999940e-02 4.509300000000000114e-02 7.506100000000000272e-02 6.469136995043629646e+09 5.783084954448138237e+09
2.516799999999999940e-02 5.008300000000000252e-02 5.008300000000000252e-02 6.759233668457056999e+09 5.783084954448138237e+09
2.516799999999999940e-02 5.008300000000000252e-02 5.508300000000000002e-02 6.588302423303020477e+09 5.783084954448138237e+09
2.516799999999999940e-02 5.008300000000000252e-02 6.007599999999999746e-02 6.740864069051342964e+09 5.783084954448138237e+09
2.516799999999999940e-02 5.008300000000000252e-02 6.506599999999999884e-02 6.496200627669172287e+09 5.783084954448138237e+09
2.516799999999999940e-02 5.008300000000000252e-02 7.006400000000000128e-02 6.574592762480402946e+09 5.783084954448138237e+09
2.516799999999999940e-02 5.008300000000000252e-02 7.506100000000000272e-02 6.313218183020717621e+09 5.783084954448138237e+09
2.516799999999999940e-02 5.008300000000000252e-02 8.005600000000000216e-02 6.224732835997561455e+09 5.783084954448138237e+09
2.516799999999999940e-02 5.508300000000000002e-02 5.508300000000000002e-02 6.417371178148984909e+09 5.783084954448138237e+09
2.516799999999999940e-02 5.508300000000000002e-02 6.007599999999999746e-02 6.569932823897307396e+09 5.783084954448138237e+09
2.516799999999999940e-02 5.508300000000000002e-02 6.506599999999999884e-02 6.325269382515137672e+09 5.783084954448138237e+09
2.516799999999999940e-02 5.508300000000000002e-02 7.006400000000000128e-02 6.403661517326367378e+09 5.783084954448138237e+09
2.516799999999999940e-02 5.508300000000000002e-02 7.506100000000000272e-02 6.142286937866682053e+09 5.783084954448138237e+09
2.516799999999999940e-02 5.508300000000000002e-02 8.005600000000000216e-02 6.053801590843525887e+09 5.783084954448138237e+09
2.516799999999999940e-02 6.007599999999999746e-02 6.007599999999999746e-02 6.722494469645628929e+09 5.783084954448138237e+09
2.516799999999999940e-02 6.007599999999999746e-02 6.506599999999999884e-02 6.477831028263458252e+09 5.783084954448138237e+09
2.516799999999999940e-02 6.007599999999999746e-02 7.006400000000000128e-02 6.556223163074688911e+09 5.783084954448138237e+09
2.516799999999999940e-02 6.007599999999999746e-02 7.506100000000000272e-02 6.294848583615004539e+09 5.783084954448138237e+09
2.516799999999999940e-02 6.007599999999999746e-02 8.005600000000000216e-02 6.206363236591847420e+09 5.783084954448138237e+09
2.516799999999999940e-02 6.506599999999999884e-02 6.506599999999999884e-02 6.233167586881288528e+09 5.783084954448138237e+09
2.516799999999999940e-02 6.506599999999999884e-02 7.006400000000000128e-02 6.311559721692519188e+09 5.783084954448138237e+09
2.516799999999999940e-02 6.506599999999999884e-02 7.506100000000000272e-02 6.050185142232832909e+09 5.783084954448138237e+09
2.516799999999999940e-02 6.506599999999999884e-02 8.005600000000000216e-02 5.961699795209677696e+09 5.783084954448138237e+09
2.516799999999999940e-02 7.006400000000000128e-02 7.006400000000000128e-02 6.389951856503749847e+09 5.783084954448138237e+09
2.516799999999999940e-02 7.006400000000000128e-02 7.506100000000000272e-02 6.128577277044063568e+09 5.783084954448138237e+09
2.516799999999999940e-02 7.006400000000000128e-02 8.005600000000000216e-02 6.040091930020908356e+09 5.783084954448138237e+09
2.516799999999999940e-02 7.506100000000000272e-02 7.506100000000000272e-02 5.867202697584379196e+09 5.783084954448138237e+09
2.516799999999999940e-02 7.506100000000000272e-02 8.005600000000000216e-02 5.778717350561222076e+09 5.783084954448138237e+09
2.516799999999999940e-02 8.005600000000000216e-02 8.005600000000000216e-02 5.690232003538066864e+09 5.783084954448138237e+09
3.012099999999999847e-02 3.012099999999999847e-02 3.012099999999999847e-02 9.627406232356838226e+09 5.783084954448138237e+09
3.012099999999999847e-02 3.012099999999999847e-02 3.511199999999999738e-02 9.273437389855710983e+09 5.783084954448138237e+09
3.012099999999999847e-02 3.012099999999999847e-02 4.010899999999999882e-02 8.680110839157054901e+09 5.783084954448138237e+09
3.012099999999999847e-02 3.012099999999999847e-02 4.509300000000000114e-02 8.368567232448821068e+09 5.783084954448138237e+09
3.012099999999999847e-02 3.012099999999999847e-02 5.008300000000000252e-02 8.212648420425909042e+09 5.783084954448138237e+09
3.012099999999999847e-02 3.012099999999999847e-02 5.508300000000000002e-02 8.041717175271873474e+09 5.783084954448138237e+09
3.012099999999999847e-02 3.012099999999999847e-02 6.007599999999999746e-02 8.194278821020196915e+09 5.783084954448138237e+09
3.012099999999999847e-02 3.012099999999999847e-02 6.506599999999999884e-02 7.949615379638025284e+09 5.783084954448138237e+09
3.012099999999999847e-02 3.511199999999999738e-02 3.511199999999999738e-02 8.919468547354583740e+09 5.783084954448138237e+09
3.012099999999999847e-02 3.511199999999999738e-02 4.010899999999999882e-02 8.326141996655927658e+09 5.783084954448138237e+09
3.012099999999999847e-02 3.511199999999999738e-02 4.509300000000000114e-02 8.014598389947694778e+09 5.783084954448138237e+09
3.012099999999999847e-02 3.511199999999999738e-02 5.008300000000000252e-02 7.858679577924782753e+09 5.783084954448138237e+09
3.012099999999999847e-02 3.511199999999999738e-02 5.508300000000000002e-02 7.687748332770747185e+09 5.783084954448138237e+09
3.012099999999999847e-02 3.511199999999999738e-02 6.007599999999999746e-02 7.840309978519068718e+09 5.783084954448138237e+09
3.012099999999999847e-02 3.511199999999999738e-02 6.506599999999999884e-02 7.595646537136898041e+09 5.783084954448138237e+09
3.012099999999999847e-02 3.511199999999999738e-02 7.006400000000000128e-02 7.674038671948128700e+09 5.783084954448138237e+09
3.012099999999999847e-02 4.010899999999999882e-02 4.010899999999999882e-02 7.732815445957270622e+09 5.783084954448138237e+09
3.012099999999999847e-02 4.010899999999999882e-02 4.509300000000000114e-02 7.421271839249037743e+09 5.783084954448138237e+09
3.012099999999999847e-02 4.010899999999999882e-02 5.008300000000000252e-02 7.265353027226125717e+09 5.783084954448138237e+09
3.012099999999999847e-02 4.010899999999999882e-02 5.508300000000000002e-02 7.094421782072090149e+09 5.783084954448138237e+09
3.012099999999999847e-02 4.010899999999999882e-02 6.007599999999999746e-02 7.246983427820413589e+09 5.783084954448138237e+09
3.012099999999999847e-02 4.010899999999999882e-02 6.506599999999999884e-02 7.002319986438242912e+09 5.783084954448138237e+09
3.012099999999999847e-02 4.010899999999999882e-02 7.006400000000000128e-02 7.080712121249472618e+09 5.783084954448138237e+09
3.012099999999999847e-02 4.010899999999999882e-02 7.506100000000000272e-02 6.819337541789787292e+09 5.783084954448138237e+09
3.012099999999999847e-02 4.509300000000000114e-02 4.509300000000000114e-02 7.109728232540804863e+09 5.783084954448138237e+09
3.012099999999999847e-02 4.509300000000000114e-02 5.008300000000000252e-02 6.953809420517892838e+09 5.783084954448138237e+09
3.012099999999999847e-02 4.509300000000000114e-02 5.508300000000000002e-02 6.782878175363857269e+09 5.783084954448138237e+09
3.012099999999999847e-02 4.509300000000000114e-02 6.007599999999999746e-02 6.935439821112179756e+09 5.783084954448138237e+09
3.012099999999999847e-02 4.509300000000000114e-02 6.506599999999999884e-02 6.690776379730009079e+09 5.783084954448138237e+09
3.012099999999999847e-02 4.509300000000000114e-02 7.006400000000000128e-02 6.769168514541239738e+09 5.783084954448138237e+09
3.012099999999999847e-02 4.509300000000000114e-02 7.506100000000000272e-02 6.507793935081554413e+09 5.783084954448138237e+09
3.012099999999999847e-02 4.509300000000000114e-02 8.005600000000000216e-02 6.419308588058398247e+09 5.783084954448138237e+09
3.012099999999999847e-02 5.008300000000000252e-02 5.008300000000000252e-02 6.797890608494980812e+09 5.783084954448138237e+09
3.012099999999999847e-02 5.008300000000000252e-02 5.508300000000000002e-02 6.626959363340945244e+09 5.783084954448138237e+09
3.012099999999999847e-02 5.008300000000000252e-02 6.007599999999999746e-02 6.779521009089267731e+09 5.783084954448138237e+09
3.012099999999999847e-02 5.008300000000000252e-02 6.506599999999999884e-02 6.534857567707097054e+09 5.783084954448138237e+09
3.012099999999999847e-02 5.008300000000000252e-02 7.006400000000000128e-02 6.613249702518327713e+09 5.783084954448138237e+09
3.012099999999999847e-02 5.008300000000000252e-02 7.506100000000000272e-02 6.351875123058642387e+09 5.783084954448138237e+09
3.012099999999999847e-02 5.008300000000000252e-02 8.005600000000000216e-02 6.263389776035486221e+09 5.783084954448138237e+09
3.012099999999999847e-02 5.508300000000000002e-02 5.508300000000000002e-02 6.456028118186909676e+09 5.783084954448138237e+09
3.012099999999999847e-02 5.508300000000000002e-02 6.007599999999999746e-02 6.608589763935232162e+09 5.783084954448138237e+09
3.012099999999999847e-02 5.508300000000000002e-02 6.506599999999999884e-02 6.363926322553062439e+09 5.783084954448138237e+09
3.012099999999999847e-02 5.508300000000000002e-02 7.006400000000000128e-02 6.442318457364292145e+09 5.783084954448138237e+09
3.012099999999999847e-02 5.508300000000000002e-02 7.506100000000000272e-02 6.180943877904606819e+09 5.783084954448138237e+09
3.012099999999999847e-02 5.508300000000000002e-02 8.005600000000000216e-02 6.092458530881450653e+09 5.783084954448138237e+09
3.012099999999999847e-02 6.007599999999999746e-02 6.007599999999999746e-02 6.761151409683553696e+09 5.783084954448138237e+09
3.012099999999999847e-02 6.007599999999999746e-02 6.506599999999999884e-02 6.516487968301383018e+09 5.783084954448138237e+09
3.012099999999999847e-02 6.007599999999999746e-02 7.006400000000000128e-02 6.594880103112613678e+09 5.783084954448138237e+09
3.012099999999999847e-02 6.007599999999999746e-02 7.506100000000000272e-02 6.333505523652929306e+09 5.783084954448138237e+09
3.012099999999999847e-02 6.007599999999999746e-02 8.005600000000000216e-02 6.245020176629772186e+09 5.783084954448138237e+09
3.012099999999999847e-02 6.506599999999999884e-02 6.506599999999999884e-02 6.271824526919213295e+09 5.783084954448138237e+09
3.012099999999999847e-02 6.506599999999999884e-02 7.006400000000000128e-02 6.350216661730443954e+09 5.783084954448138237e+09
3.012099999999999847e-02 6.506599999999999884e-02 7.506100000000000272e-02 6.088842082270757675e+09 5.783084954448138237e+09
3.012099999999999847e-02 6.506599999999999884e-02 8.005600000000000216e-02 6.000356735247602463e+09 5.783084954448138237e+09
3.012099999999999847e-02 7.006400000000000128e-02 7.006400000000000128e-02 6.428608796541674614e+09 5.783084954448138237e+09
3.012099999999999847e-02 7.006400000000000128e-02 7.506100000000000272e-02 6.167234217081988335e+09 5.783084954448138237e+09
3.012099999999999847e-02 7.006400000000000128e-02 8.005600000000000216e-02 6.078748870058833122e+09 5.783084954448138237e+09
3.012099999999999847e-02 7.506100000000000272e-02 7.506100000000000272e-02 5.905859637622303963e+09 5.783084954448138237e+09
3.012099999999999847e-02 7.506100000000000272e-02 8.005600000000000216e-02 5.817374290599146843e+09 5.783084954448138237e+09
3.012099999999999847e-02 8.005600000000000216e-02 8.005600000000000216e-02 5.728888943575991631e+09 5.783084954448138237e+09
3.511199999999999738e-02 3.511199999999999738e-02 3.511199999999999738e-02 8.565499704853456497e+09 5.783084954448138237e+09
3.511199999999999738e-02 3.511199999999999738e-02 4.010899999999999882e-02 7.972173154154801369e+09 5.783084954448138237e+09
3.511199999999999738e-02 3.511199999999999738e-02 4.509300000000000114e-02 7.660629547446566582e+09 5.783084954448138237e+09
3.511199999999999738e-02 3.511199999999999738e-02 5.008300000000000252e-02 7.504710735423654556e+09 5.783084954448138237e+09
3.511199999999999738e-02 3.511199999999999738e-02 5.508300000000000002e-02 7.333779490269618988e+09 5.783084954448138237e+09
3.511199999999999738e-02 3.511199999999999738e-02 6.007599999999999746e-02 7.486341136017942429e+09 5.783084954448138237e+09
3.511199999999999738e-02 3.511199999999999738e-02 6.506599999999999884e-02 7.241677694635770798e+09 5.783084954448138237e+09
3.511199999999999738e-02 3.511199999999999738e-02 7.006400000000000128e-02 7.320069829447000504e+09 5.783084954448138237e+09
3.511199999999999738e-02 3.511199999999999738e-02 7.506100000000000272e-02 7.058695249987316132e+09 5.783084954448138237e+09
3.511199999999999738e-02 4.010899999999999882e-02 4.010899999999999882e-02 7.378846603456144333e+09 5.783084954448138237e+09
3.511199999999999738e-02 4.010899999999999882e-02 4.509300000000000114e-02 7.067302996747911453e+09 5.783084954448138237e+09
3.511199999999999738e-02 4.010899999999999882e-02 5.008300000000000252e-02 6.911384184724999428e+09 5.783084954448138237e+09
3.511199999999999738e-02 4.010899999999999882e-02 5.508300000000000002e-02 6.740452939570963860e+09 5.783084954448138237e+09
3.511199999999999738e-02 4.010899999999999882e-02 6.007599999999999746e-02 6.893014585319285393e+09 5.783084954448138237e+09
3.511199999999999738e-02 4.010899999999999882e-02 6.506599999999999884e-02 6.648351143937115669e+09 5.783084954448138237e+09
3.511199999999999738e-02 4.010899999999999882e-02 7.006400000000000128e-02 6.726743278748345375e+09 5.783084954448138237e+09
3.511199999999999738e-02 4.010899999999999882e-02 7.506100000000000272e-02 6.465368699288661003e+09 5.783084954448138237e+09
3.511199999999999738e-02 4.010899999999999882e-02 8.005600000000000216e-02 6.376883352265503883e+09 5.783084954448138237e+09
3.511199999999999738e-02 4.509300000000000114e-02 4.509300000000000114e-02 6.755759390039678574e+09 5.783084954448138237e+09
3.511199999999999738e-02 4.509300000000000114e-02 5.008300000000000252e-02 6.599840578016766548e+09 5.783084954448138237e+09
3.511199999999999738e-02 4.509300000000000114e-02 5.508300000000000002e-02 6.428909332862730980e+09 5.783084954448138237e+09
3.511199999999999738e-02 4.509300000000000114e-02 6.007599999999999746e-02 6.581470978611052513e+09 5.783084954448138237e+09
3.511199999999999738e-02 4.509300000000000114e-02 6.506599999999999884e-02 6.336807537228881836e+09 5.783084954448138237e+09
3.511199999999999738e-02 4.509300000000000114e-02 7.006400000000000128e-02 6.415199672040112495e+09 5.783084954448138237e+09
3.511199999999999738e-02 4.509300000000000114e-02 7.506100000000000272e-02 6.153825092580427170e+09 5.783084954448138237e+09
3.511199999999999738e-02 4.509300000000000114e-02 8.005600000000000216e-02 6.065339745557271004e+09 5.783084954448138237e+09
3.511199999999999738e-02 5.008300000000000252e-02 5.008300000000000252e-02 6.443921765993854523e+09 5.783084954448138237e+09
3.511199999999999738e-02 5.008300000000000252e-02 5.508300000000000002e-02 6.272990520839818954e+09 5.783084954448138237e+09
3.511199999999999738e-02 5.008300000000000252e-02 6.007599999999999746e-02 6.425552166588140488e+09 5.783084954448138237e+09
3.511199999999999738e-02 5.008300000000000252e-02 6.506599999999999884e-02 6.180888725205969810e+09 5.783084954448138237e+09
3.511199999999999738e-02 5.008300000000000252e-02 7.006400000000000128e-02 6.259280860017200470e+09 5.783084954448138237e+09
3.511199999999999738e-02 5.008300000000000252e-02 7.506100000000000272e-02 5.997906280557515144e+09 5.783084954448138237e+09
3.511199999999999738e-02 5.008300000000000252e-02 8.005600000000000216e-02 5.909420933534358978e+09 5.783084954448138237e+09
3.511199999999999738e-02 5.508300000000000002e-02 5.508300000000000002e-02 6.102059275685782433e+09 5.783084954448138237e+09
3.511199999999999738e-02 5.508300000000000002e-02 6.007599999999999746e-02 6.254620921434104919e+09 5.783084954448138237e+09
3.511199999999999738e-02 5.508300000000000002e-02 6.506599999999999884e-02 6.009957480051935196e+09 5.783084954448138237e+09
3.511199999999999738e-02 5.508300000000000002e-02 7.006400000000000128e-02 6.088349614863164902e+09 5.783084954448138237e+09
3.511199999999999738e-02 5.508300000000000002e-02 7.506100000000000272e-02 5.826975035403479576e+09 5.783084954448138237e+09
3.511199999999999738e-02 5.508300000000000002e-02 8.005600000000000216e-02 5.738489688380323410e+09 5.783084954448138237e+09
3.511199999999999738e-02 6.007599999999999746e-02 6.007599999999999746e-02 6.407182567182426453e+09 5.783084954448138237e+09
3.511199999999999738e-02 6.007599999999999746e-02 6.506599999999999884e-02 6.162519125800256729e+09 5.783084954448138237e+09
3.511199999999999738e-02 6.007599999999999746e-02 7.006400000000000128e-02 6.240911260611486435e+09 5.783084954448138237e+09
3.511199999999999738e-02 6.007599999999999746e-02 7.506100000000000272e-02 5.979536681151802063e+09 5.783084954448138237e+09
3.511199999999999738e-02 6.007599999999999746e-02 8.005600000000000216e-02 5.891051334128644943e+09 5.783084954448138237e+09
3.511199999999999738e-02 6.506599999999999884e-02 6.506599999999999884e-02 5.917855684418086052e+09 5.783084954448138237e+09
3.511199999999999738e-02 6.506599999999999884e-02 7.006400000000000128e-02 5.996247819229316711e+09 5.783084954448138237e+09
3.511199999999999738e-02 6.506599999999999884e-02 7.506100000000000272e-02 5.734873239769631386e+09 5.783084954448138237e+09
3.511199999999999738e-02 6.506599999999999884e-02 8.005600000000000216e-02 5.646387892746475220e+09 5.783084954448138237e+09
3.511199999999999738e-02 7.006400000000000128e-02 7.006400000000000128e-02 6.074639954040547371e+09 5.783084954448138237e+09
3.511199999999999738e-02 7.006400000000000128e-02 7.506100000000000272e-02 5.813265374580861092e+09 5.783084954448138237e+09
3.511199999999999738e-02 7.006400000000000128e-02 8.005600000000000216e-02 5.724780027557705879e+09 5.783084954448138237e+09
3.511199999999999738e-02 7.506100000000000272e-02 7.506100000000000272e-02 5.551890795121176720e+09 5.783084954448138237e+09
3.511199999999999738e-02 7.506100000000000272e-02 8.005600000000000216e-02 5.463405448098019600e+09 5.783084954448138237e+09
3.511199999999999738e-02 8.005600000000000216e-02 8.005600000000000216e-02 5.374920101074864388e+09 5.783084954448138237e+09
4.010899999999999882e-02 4.010899999999999882e-02 4.010899999999999882e-02 6.785520052757487297e+09 5.783084954448138237e+09
4.010899999999999882e-02 4.010899999999999882e-02 4.509300000000000114e-02 6.473976446049255371e+09 5.783084954448138237e+09
4.010899999999999882e-02 4.010899999999999882e-02 5.008300000000000252e-02 6.318057634026343346e+09 5.783084954448138237e+09
4.010899999999999882e-02 4.010899999999999882e-02 5.508300000000000002e-02 6.147126388872307777e+09 5.783084954448138237e+09
4.010899999999999882e-02 4.010899999999999882e-02 6.007599999999999746e-02 6.299688034620629311e+09 5.783084954448138237e+09
4.010899999999999882e-02 4.010899999999999882e-02 6.506599999999999884e-02 6.055024593238459587e+09 5.783084954448138237e+09
4.010899999999999882e-02 4.010899999999999882e-02 7.006400000000000128e-02 6.133416728049690247e+09 5.783084954448138237e+09
4.010899999999999882e-02 4.010899999999999882e-02 7.506100000000000272e-02 5.872042148590003967e+09 5.783084954448138237e+09
4.010899999999999882e-02 4.010899999999999882e-02 8.005600000000000216e-02 5.783556801566848755e+09 5.783084954448138237e+09
4.010899999999999882e-02 4.509300000000000114e-02 4.509300000000000114e-02 6.162432839341022491e+09 5.783084954448138237e+09
4.010899999999999882e-02 4.509300000000000114e-02 5.008300000000000252e-02 6.006514027318110466e+09 5.783084954448138237e+09
4.010899999999999882e-02 4.509300000000000114e-02 5.508300000000000002e-02 5.835582782164074898e+09 5.783084954448138237e+09
4.010899999999999882e-02 4.509300000000000114e-02 6.007599999999999746e-02 5.988144427912396431e+09 5.783084954448138237e+09
4.010899999999999882e-02 4.509300000000000114e-02 6.506599999999999884e-02 5.743480986530225754e+09 5.783084954448138237e+09
4.010899999999999882e-02 4.509300000000000114e-02 7.006400000000000128e-02 5.821873121341456413e+09 5.783084954448138237e+09
4.010899999999999882e-02 4.509300000000000114e-02 7.506100000000000272e-02 5.560498541881771088e+09 5.783084954448138237e+09
4.010899999999999882e-02 4.509300000000000114e-02 8.005600000000000216e-02 5.472013194858614922e+09 5.783084954448138237e+09
4.010899999999999882e-02 5.008300000000000252e-02 5.008300000000000252e-02 5.850595215295198441e+09 5.783084954448138237e+09
4.010899999999999882e-02 5.008300000000000252e-02 5.508300000000000002e-02 5.679663970141162872e+09 5.783084954448138237e+09
4.010899999999999882e-02 5.008300000000000252e-02 6.007599999999999746e-02 5.832225615889484406e+09 5.783084954448138237e+09
4.010899999999999882e-02 5.008300000000000252e-02 6.506599999999999884e-02 5.587562174507314682e+09 5.783084954448138237e+09
4.010899999999999882e-02 5.008300000000000252e-02 7.006400000000000128e-02 5.665954309318544388e+09 5.783084954448138237e+09
4.010899999999999882e-02 5.008300000000000252e-02 7.506100000000000272e-02 5.404579729858859062e+09 5.783084954448138237e+09
4.010899999999999882e-02 5.008300000000000252e-02 8.005600000000000216e-02 5.316094382835702896e+09 5.783084954448138237e+09
4.010899999999999882e-02 5.508300000000000002e-02 5.508300000000000002e-02 5.508732724987127304e+09 5.783084954448138237e+09
4.010899999999999882e-02 5.508300000000000002e-02 6.007599999999999746e-02 5.661294370735448837e+09 5.783084954448138237e+09
4.010899999999999882e-02 5.508300000000000002e-02 6.506599999999999884e-02 5.416630929353279114e+09 5.783084954448138237e+09
4.010899999999999882e-02 5.508300000000000002e-02 7.006400000000000128e-02 5.495023064164509773e+09 5.783084954448138237e+09
4.010899999999999882e-02 5.508300000000000002e-02 7.506100000000000272e-02 5.233648484704823494e+09 5.783084954448138237e+09
4.010899999999999882e-02 5.508300000000000002e-02 8.005600000000000216e-02 5.145163137681667328e+09 5.783084954448138237e+09
4.010899999999999882e-02 6.007599999999999746e-02 6.007599999999999746e-02 5.813856016483771324e+09 5.783084954448138237e+09
4.010899999999999882e-02 6.007599999999999746e-02 6.506599999999999884e-02 5.569192575101599693e+09 5.783084954448138237e+09
4.010899999999999882e-02 6.007599999999999746e-02 7.006400000000000128e-02 5.647584709912830353e+09 5.783084954448138237e+09
4.010899999999999882e-02 6.007599999999999746e-02 7.506100000000000272e-02 5.386210130453145981e+09 5.783084954448138237e+09
4.010899999999999882e-02 6.007599999999999746e-02 8.005600000000000216e-02 5.297724783429988861e+09 5.783084954448138237e+09
4.010899999999999882e-02 6.506599999999999884e-02 6.506599999999999884e-02 5.324529133719429970e+09 5.783084954448138237e+09
4.010899999999999882e-02 6.506599999999999884e-02 7.006400000000000128e-02 5.402921268530660629e+09 5.783084954448138237e+09
4.010899999999999882e-02 6.506599999999999884e-02 7.506100000000000272e-02 5.141546689070975304e+09 5.783084954448138237e+09
4.010899999999999882e-02 6.506599999999999884e-02 8.005600000000000216e-02 5.053061342047819138e+09 5.783084954448138237e+09
4.010899999999999882e-02 7.006400000000000128e-02 7.006400000000000128e-02 5.481313403341891289e+09 5.783084954448138237e+09
4.010899999999999882e-02 7.006400000000000128e-02 7.506100000000000272e-02 5.219938823882205009e+09 5.783084954448138237e+09
4.010899999999999882e-02 7.006400000000000128e-02 8.005600000000000216e-02 5.131453476859049797e+09 5.783084954448138237e+09
4.010899999999999882e-02 7.506100000000000272e-02 7.506100000000000272e-02 4.958564244422520638e+09 5.783084954448138237e+09
4.010899999999999882e-02 7.506100000000000272e-02 8.005600000000000216e-02 4.870078897399363518e+09 5.783084954448138237e+09
4.010899999999999882e-02 8.005600000000000216e-02 8.005600000000000216e-02 4.781593550376208305e+09 5.783084954448138237e+09
4.509300000000000114e-02 4.509300000000000114e-02 4.509300000000000114e-02 5.850889232632789612e+09 5.783084954448138237e+09
4.509300000000000114e-02 4.509300000000000114e-02 5.008300000000000252e-02 5.694970420609877586e+09 5.783084954448138237e+09
4.509300000000000114e-02 4.509300000000000114e-02 5.508300000000000002e-02 5.524039175455841064e+09 5.783084954448138237e+09
4.509300000000000114e-02 4.509300000000000114e-02 6.007599999999999746e-02 5.676600821204163551e+09 5.783084954448138237e+09
4.509300000000000114e-02 4.509300000000000114e-02 6.506599999999999884e-02 5.431937379821992874e+09 5.783084954448138237e+09
4.509300000000000114e-02 4.509300000000000114e-02 7.006400000000000128e-02 5.510329514633223534e+09 5.783084954448138237e+09
4.509300000000000114e-02 4.509300000000000114e-02 7.506100000000000272e-02 5.248954935173538208e+09 5.783084954448138237e+09
4.509300000000000114e-02 4.509300000000000114e-02 8.005600000000000216e-02 5.160469588150382042e+09 5.783084954448138237e+09
4.509300000000000114e-02 5.008300000000000252e-02 5.008300000000000252e-02 5.539051608586965561e+09 5.783084954448138237e+09
4.509300000000000114e-02 5.008300000000000252e-02 5.508300000000000002e-02 5.368120363432929039e+09 5.783084954448138237e+09
4.509300000000000114e-02 5.008300000000000252e-02 6.007599999999999746e-02 5.520682009181251526e+09 5.783084954448138237e+09
4.509300000000000114e-02 5.008300000000000252e-02 6.506599999999999884e-02 5.276018567799080849e+09 5.783084954448138237e+09
4.509300000000000114e-02 5.008300000000000252e-02 7.006400000000000128e-02 5.354410702610311508e+09 5.783084954448138237e+09
4.509300000000000114e-02 5.008300000000000252e-02 7.506100000000000272e-02 5.093036123150626183e+09 5.783084954448138237e+09
4.509300000000000114e-02 5.008300000000000252e-02 8.005600000000000216e-02 5.004550776127470016e+09 5.783084954448138237e+09
4.509300000000000114e-02 5.508300000000000002e-02 5.508300000000000002e-02 5.197189118278893471e+09 5.783084954448138237e+09
4.509300000000000114e-02 5.508300000000000002e-02 6.007599999999999746e-02 5.349750764027215958e+09 5.783084954448138237e+09
4.509300000000000114e-02 5.508300000000000002e-02 6.506599999999999884e-02 5.105087322645046234e+09 5.783084954448138237e+09
4.509300000000000114e-02 5.508300000000000002e-02 7.006400000000000128e-02 5.183479457456275940e+09 5.783084954448138237e+09
