# Bispectrum monopole for SGC EZmock_shuffled, rebinned to s=2*kf 
# Subtracted SN: kindep 
# k1-eff k2-eff k3-eff B0 B0-BSN BSN N_tr
2.728931811628075924e-02 2.903618153015970205e-02 4.754232297098928695e-02 1.414951813799379921e+10 8.550937729595767975e+09 5.598580408398031235e+09 2.185829345999741077e+09
9.825970025659751944e-03 3.904056720667000574e-02 4.642965028968559782e-02 1.327250056049420738e+10 7.673920152096176147e+09 5.598580408398031235e+09 4.774717900000280142e+08
1.826943049956095480e-02 3.791607356017102914e-02 4.758858638768534433e-02 1.383255065152412224e+10 8.233970243126091003e+09 5.598580408398031235e+09 2.600147543999922276e+09
2.787210219322681579e-02 3.776875404095710737e-02 4.772041827239565520e-02 1.299266722217038536e+10 7.394086813772354126e+09 5.598580408398031235e+09 4.310935103999868393e+09
3.699283736517672977e-02 3.864961960434056681e-02 4.772042583841679120e-02 1.209744080304572868e+10 6.498860394647697449e+09 5.598580408398031235e+09 4.443592848001244545e+09
9.067662598822766318e-03 4.702864242583293386e-02 4.851789522765533047e-02 1.166422506320485497e+10 6.065644654806823730e+09 5.598580408398031235e+09 1.058599583999999046e+09
1.811473295155330634e-02 4.693583313380100125e-02 4.859293619957812810e-02 1.287867337258185768e+10 7.280092964183826447e+09 5.598580408398031235e+09 2.613462336000258446e+09
2.787211037754432422e-02 4.693585235732340710e-02 4.859294276592784900e-02 1.221034237729173660e+10 6.611761968893705368e+09 5.598580408398031235e+09 4.089345912000652313e+09
3.776875748972603059e-02 4.693585266098196374e-02 4.859294850574863434e-02 1.142624684631645584e+10 5.827666437918424606e+09 5.598580408398031235e+09 5.612739887999408722e+09
4.654576838981037273e-02 4.785210594875852208e-02 4.902676323547538323e-02 1.089691290261087799e+10 5.298332494212846756e+09 5.598580408398031235e+09 4.737112103999917030e+09
2.021500000000000033e-02 3.012099999999999847e-02 5.508300000000000002e-02 1.447608098311368942e+10 8.877500574715658188e+09 5.598580408398031235e+09 8.433222000013154000e+06
2.897054795071945035e-02 3.008189086300943477e-02 5.651746528091818739e-02 1.396867911845394516e+10 8.370098710055913925e+09 5.598580408398031235e+09 1.086485484000172138e+09
1.042599999999999950e-02 4.010899999999999882e-02 5.508300000000000002e-02 1.429026612675375366e+10 8.691685718355722427e+09 5.598580408398031235e+09 6.310069999979974702e+06
1.936038585867991615e-02 3.909897785667286463e-02 5.631818621991980384e-02 1.390499560390437508e+10 8.306415195506343842e+09 5.598580408398031235e+09 1.196491654000181675e+09
2.803234001169778791e-02 3.792743623000342096e-02 5.753778592287288329e-02 1.300223060229554558e+10 7.403650193897514343e+09 5.598580408398031235e+09 4.902866052000047684e+09
3.699283391529165077e-02 3.864961062461535340e-02 5.768153056106614662e-02 1.189386779886835098e+10 6.295287390470319748e+09 5.598580408398031235e+09 5.379167592000691414e+09
9.826522541100378774e-03 4.899288496023269240e-02 5.638800107786907240e-02 1.244948340630861664e+10 6.850902997910585403e+09 5.598580408398031235e+09 7.295505019999184608e+08
1.826966588046063933e-02 4.786611202440924084e-02 5.754794297313475110e-02 1.283089692577932167e+10 7.232316517381290436e+09 5.598580408398031235e+09 3.977335891999953270e+09
2.787210805789312393e-02 4.772042390286192898e-02 5.768153786541281580e-02 1.201755177109846878e+10 6.418971362700437546e+09 5.598580408398031235e+09 6.594277175999509811e+09
3.776876201284400103e-02 4.772042581738425437e-02 5.768154586977185944e-02 1.118834217628486061e+10 5.589761767886829376e+09 5.598580408398031235e+09 9.050817551999950409e+09
4.693585109590868443e-02 4.859294064480004088e-02 5.768152985628176993e-02 1.064876111406665611e+10 5.050180705668624878e+09 5.598580408398031235e+09 8.585602584001161575e+09
9.067915570132088418e-03 5.697628985709363852e-02 5.846871010696569337e-02 1.077944466871927071e+10 5.180864260321239471e+09 5.598580408398031235e+09 1.550557560000033379e+09
1.811474138659825359e-02 5.688515870865403640e-02 5.854580343859635411e-02 1.215130595970212173e+10 6.552725551304090500e+09 5.598580408398031235e+09 3.828343967999574661e+09
2.787209836056405224e-02 5.688516504455971151e-02 5.854579165069805080e-02 1.155873140438770676e+10 5.960150995989675522e+09 5.598580408398031235e+09 5.990327567999053955e+09
3.776875329070943782e-02 5.688516343276445175e-02 5.854579101137048075e-02 1.088584801888276672e+10 5.287267610484735489e+09 5.598580408398031235e+09 8.221894535998472214e+09
4.772041803832052093e-02 5.688516750741161310e-02 5.854579699774836721e-02 1.028492506901581192e+10 4.686344660617780685e+09 5.598580408398031235e+09 1.038934204799953079e+10
5.648831370105154154e-02 5.778323856354800059e-02 5.897647456701310409e-02 9.998459992628574371e+09 4.399879584230543137e+09 5.598580408398031235e+09 8.393824367998999596e+09
3.012099999999999847e-02 3.012099999999999847e-02 6.506599999999999884e-02 1.310860564635537720e+10 7.510025237957345963e+09 5.598580408398031235e+09 1.390759200003421120e+07
2.021500000000000033e-02 4.010899999999999882e-02 6.506599999999999884e-02 1.417328237241019249e+10 8.574701964012161255e+09 5.598580408398031235e+09 1.360998199996319413e+07
2.918415485593814709e-02 3.912130469032470276e-02 6.626506828990365305e-02 1.284468825885204315e+10 7.246107850454011917e+09 5.598580408398031235e+09 2.118017643999900579e+09
3.715677119492215297e-02 3.893953086722848345e-02 6.746298620597845908e-02 1.197063159038005447e+10 6.372051181982023239e+09 5.598580408398031235e+09 5.812659671999839783e+09
1.042599999999999950e-02 5.008300000000000252e-02 6.506599999999999884e-02 1.302763705292888832e+10 7.429056644530857086e+09 5.598580408398031235e+09 9.278846000011226162e+06
1.936258769832076981e-02 4.905417652311461207e-02 6.628862483761119306e-02 1.296580057284208488e+10 7.367220164444053650e+09 5.598580408398031235e+09 1.769334962000050068e+09
2.803343733562063678e-02 4.787818893833389183e-02 6.751179867905626741e-02 1.216164854172624588e+10 6.563068133328214645e+09 5.598580408398031235e+09 7.275416972001584053e+09
3.776875922219289500e-02 4.772042086174911601e-02 6.765737915867808816e-02 1.117811934400110054e+10 5.579538935603069305e+09 5.598580408398031235e+09 1.063261783200159073e+10
4.693585351623843355e-02 4.859294373263580574e-02 6.765737096556487251e-02 1.046893378590564919e+10 4.870353377507617950e+09 5.598580408398031235e+09 1.008609816000040817e+10
9.826948413166010365e-03 5.896036649129482443e-02 6.636002831860060569e-02 1.171593930992136955e+10 6.117358901523338318e+09 5.598580408398031235e+09 1.034992381999952912e+09
1.827068286787870977e-02 5.782687259384387130e-02 6.752208644867066512e-02 1.220977692517753792e+10 6.611196516779506683e+09 5.598580408398031235e+09 5.653886995999147415e+09
2.787210700151814338e-02 5.768154471613782391e-02 6.765737752891468060e-02 1.145712065342023659e+10 5.858540245022205353e+09 5.598580408398031235e+09 9.377764631999032974e+09
3.776875560389632291e-02 5.768153960170160910e-02 6.765737966460289021e-02 1.069050090375568199e+10 5.091920495357650757e+09 5.598580408398031235e+09 1.287126184799889755e+10
4.772042598876696101e-02 5.768154260502145192e-02 6.765737929619100588e-02 1.013587258152272034e+10 4.537292173124689102e+09 5.598580408398031235e+09 1.626428678400003052e+10
5.688515620711520615e-02 5.854578776801536849e-02 6.765737098018714812e-02 9.832521540312486649e+09 4.233941131914455414e+09 5.598580408398031235e+09 1.477472855999538231e+10
9.068297037326318588e-03 6.694725104011418904e-02 6.844144644811182843e-02 1.044078895850067139e+10 4.842208550102640152e+09 5.598580408398031235e+09 2.139300936000011444e+09
1.811474331352400449e-02 6.685663513942355363e-02 6.851960357602544793e-02 1.167951241128314209e+10 6.080932002885110855e+09 5.598580408398031235e+09 5.282895048000131607e+09
2.787209631351561870e-02 6.685663013165663027e-02 6.851959796586111484e-02 1.112669049234626770e+10 5.528110083948236465e+09 5.598580408398031235e+09 8.266266359999140739e+09
3.776876158265976557e-02 6.685663218877775649e-02 6.851959120936183811e-02 1.040437603519047546e+10 4.805795626792444229e+09 5.598580408398031235e+09 1.134569786400096703e+10
4.772043068291065976e-02 6.685663222798893246e-02 6.851959718359336426e-02 9.899216197807912827e+09 4.300635789409881592e+09 5.598580408398031235e+09 1.433657716800009918e+10
5.768154002422859472e-02 6.685662468471789688e-02 6.851959844477598094e-02 9.615368283317361832e+09 4.016787874919330597e+09 5.598580408398031235e+09 1.735504929600153351e+10
6.645734158213477405e-02 6.774950027082067561e-02 6.894952005594118249e-02 9.394451942341501236e+09 3.795871533943470001e+09 5.598580408398031235e+09 1.360450742400191689e+10
3.012099999999999500e-02 4.010899999999999882e-02 7.506100000000000272e-02 1.248216242149484253e+10 6.883582013096811295e+09 5.598580408398031235e+09 2.170352000006334484e+07
3.889586011203616939e-02 4.006567406639964524e-02 7.646819368338540757e-02 1.174965035804360962e+10 6.151069949645578384e+09 5.598580408398031235e+09 2.665134415999616623e+09
2.021500000000000033e-02 5.008300000000000252e-02 7.506100000000000272e-02 1.281986127542350769e+10 7.221280867025476456e+09 5.598580408398031235e+09 1.934550200005975738e+07
2.918819785407390788e-02 4.907865620064933571e-02 7.624425978625128109e-02 1.206911313278218842e+10 6.470532724384157181e+09 5.598580408398031235e+09 3.054580382000100136e+09
3.793419613918121158e-02 4.788380627218943864e-02 7.748682302479900641e-02 1.121082976754293633e+10 5.612249359144905090e+09 5.598580408398031235e+09 1.142654663600012016e+10
4.693586064746529951e-02 4.859294186493685885e-02 7.763821943786836099e-02 1.044100486079598427e+10 4.842424452397953033e+09 5.598580408398031235e+09 1.156896172799946785e+10
1.042599999999999950e-02 6.007599999999999746e-02 7.506100000000000272e-02 1.253095309456731606e+10 6.932372686169284821e+09 5.598580408398031235e+09 1.272087800000191666e+07
1.936470366062798334e-02 5.902473854919940144e-02 7.626976755383674256e-02 1.229033804239322662e+10 6.691757633995195389e+09 5.598580408398031235e+09 2.448171386000183105e+09
2.803450552988633396e-02 5.783891821839296649e-02 7.749111639167292898e-02 1.153420164014961243e+10 5.935621231751581192e+09 5.598580408398031235e+09 1.009797779600091934e+10
3.776876459059087116e-02 5.768153925975351426e-02 7.763821281888207138e-02 1.062814763869380569e+10 5.029567230295774460e+09 5.598580408398031235e+09 1.476353985599957848e+10
4.772042164064582009e-02 5.768154110856435479e-02 7.763820860027989545e-02 9.997408505901906967e+09 4.398828097503875732e+09 5.598580408398031235e+09 1.865538964799943542e+10
5.688517194110866843e-02 5.854579937351642865e-02 7.763821083085899188e-02 9.626807662010560989e+09 4.028227253612529755e+09 5.598580408398031235e+09 1.694690522400003624e+10
9.827138271116045432e-03 6.894093747125609739e-02 7.634298222095690922e-02 1.140717002180471420e+10 5.808589613406682968e+09 5.598580408398031235e+09 1.393622714000027418e+09
1.827098197630567036e-02 6.780256935551948194e-02 7.750215375991570399e-02 1.168894108581424713e+10 6.090360677416215897e+09 5.598580408398031235e+09 7.617700328000225067e+09
2.787210247237920796e-02 6.765737937504694155e-02 7.763820999763407227e-02 1.102304235529902458e+10 5.424461946900993347e+09 5.598580408398031235e+09 1.263632167199925613e+10
3.776875337997298576e-02 6.765737548377730171e-02 7.763820567751743285e-02 1.025416389332140160e+10 4.655583484923370361e+09 5.598580408398031235e+09 1.734372112799938202e+10
4.772042090045060941e-02 6.765737580807204554e-02 7.763822020943267344e-02 9.720512591360052109e+09 4.121932182962020874e+09 5.598580408398031235e+09 2.191578988800278854e+10
