# Bispectrum monopole for SGC EZmock_shuffled, rebinned to s=2*kf 
# Subtracted SN: kindep 
# k1-eff k2-eff k3-eff B0 B0-BSN BSN N_tr
8.458643687635583955e-03 9.733273207627112303e-03 1.012338142662168837e-02 1.607740296881447220e+10 1.026679910648115540e+10 5.810603862333316803e+09 1.962415200000287592e+07
9.711518948186937533e-03 1.040772635606919579e-02 1.713393120990102866e-02 1.528231049485660172e+10 9.471706632523284912e+09 5.810603862333316803e+09 3.420448599999275804e+07
9.061943131927175168e-03 1.753829776721911940e-02 1.897374305358028382e-02 1.632575800079536438e+10 1.051515413846204758e+10 5.810603862333316803e+09 1.449708000000317097e+08
1.710975378312780404e-02 1.846477127636731580e-02 1.946964903710885625e-02 1.540120898994141006e+10 9.590605127608093262e+09 5.810603862333316803e+09 2.415525119999837279e+08
1.042599999999999777e-02 1.042599999999999777e-02 2.516799999999999940e-02 1.477505973618448830e+10 8.964455873851171494e+09 5.810603862333316803e+09 7.910300000000000000e+05
9.820521154406269479e-03 1.930249500005554869e-02 2.662056446234393331e-02 1.547489206275249672e+10 9.664288200419179916e+09 5.810603862333316803e+09 1.321956740000027418e+08
1.758463707745426194e-02 1.927625147677498527e-02 2.772499363924041393e-02 1.538330784572611809e+10 9.572703983392801285e+09 5.810603862333316803e+09 5.224979999998779297e+08
9.064669251276243761e-03 2.722741922202234419e-02 2.869643634681614056e-02 1.565221223752897072e+10 9.841608375195653915e+09 5.810603862333316803e+09 3.530242739999733567e+08
1.811474090657940600e-02 2.713090050885080817e-02 2.876335184251657684e-02 1.464390439564896011e+10 8.833300533315643311e+09 5.810603862333316803e+09 8.704790399999916553e+08
2.676652798031708622e-02 2.809590633602085732e-02 2.920148794961489533e-02 1.375733880900434685e+10 7.946734946671030045e+09 5.810603862333316803e+09 9.131489040000584126e+08
1.042599999999999950e-02 2.021500000000000033e-02 3.511199999999999738e-02 1.599043952173137474e+10 1.017983565939805794e+10 5.810603862333316803e+09 2.148770000000968110e+06
1.915914777722623266e-02 2.018070032079673226e-02 3.665007852073263322e-02 1.530428222720198822e+10 9.493678364868671417e+09 5.810603862333316803e+09 3.150967800000789762e+08
9.824540196827285035e-03 2.910544784726366158e-02 3.647661563296274861e-02 1.454732404090899658e+10 8.736720178575679779e+09 5.810603862333316803e+09 2.777490099999806881e+08
1.826537761251088160e-02 2.801697385783032471e-02 3.764161678815114431e-02 1.449184007825988388e+10 8.681236215926567078e+09 5.810603862333316803e+09 1.501710456000158787e+09
2.713087769483350092e-02 2.876333222778471380e-02 3.776876891475523107e-02 1.374634423095996094e+10 7.935740368626644135e+09 5.810603862333316803e+09 1.869464304000200510e+09
9.068059895915924623e-03 3.708812421294728490e-02 3.857607329474625757e-02 1.381137630638082123e+10 8.000772444047504425e+09 5.810603862333316803e+09 6.630798319998978376e+08
1.811472851151706837e-02 3.699282902136129952e-02 3.864963375453055877e-02 1.336084548149637985e+10 7.550241619163063049e+09 5.810603862333316803e+09 1.637417880000405312e+09
2.787211798023610590e-02 3.699284537280990437e-02 3.864961348123573809e-02 1.290052016235884666e+10 7.089916300025529861e+09 5.810603862333316803e+09 2.562113064000330925e+09
3.660803096278970187e-02 3.792575416404707356e-02 3.908650020037438000e-02 1.223602237655313683e+10 6.425418514219820023e+09 5.810603862333316803e+09 2.350657992000252724e+09
2.021500000000000033e-02 2.021500000000000033e-02 4.509300000000000114e-02 1.488900544497884178e+10 9.078401582645524979e+09 5.810603862333316803e+09 4.930193999986025505e+06
1.042599999999999777e-02 3.012099999999999847e-02 4.509300000000000114e-02 1.389164151358109283e+10 8.081037651247776031e+09 5.810603862333316803e+09 3.775085999996058177e+06
1.935920488878801332e-02 2.916168605307901604e-02 4.635936381298902398e-02 1.445930443938815880e+10 8.648700577054841995e+09 5.810603862333316803e+09 7.272715379999706745e+08
