# {'zmin': 0.8, 'zmax': 2.2, 'p': 0.0, 'ell': 0, 'subsample': 1440000.0, 'subsample_number': 2}
1.000000000000000021e-02 1.432974171114086175e+03 2.071077163300043611e-05 6.940580729468756463e-05 5.167653654684775465e-05 4.030970044853395559e-05
1.013596500938556896e-02 1.432973290600011296e+03 2.128001305760509641e-05 7.131202268221969326e-05 5.309570497800603827e-05 4.141673255149370611e-05
1.027377866714885950e-02 1.432972399778410818e+03 2.186493090877336180e-05 7.327067475015965785e-05 5.455390744584926171e-05 4.255421452940074019e-05
1.041346610843927462e-02 1.432971498528628445e+03 2.246595815943314224e-05 7.528320933202551333e-05 5.605222003381337212e-05 4.372298586481372087e-05
1.055505281015629848e-02 1.432970586728595890e+03 2.308353979230537282e-05 7.735111226527929254e-05 5.759174859060780778e-05 4.492390926290170999e-05
1.069856459559610611e-02 1.432969664254816735e+03 2.371813313522238892e-05 7.947591050410853116e-05 5.917362955784840933e-05 4.615787129723461648e-05
1.084402763916134105e-02 1.432968730982347552e+03 2.437020820565742891e-05 8.165917326259769494e-05 6.079903082027804335e-05 4.742578307320178941e-05
1.099146847113493392e-02 1.432967786784784721e+03 2.504024806521061618e-05 8.390251319076620640e-05 6.246915258041755355e-05 4.872858091049658412e-05
1.114091398251883941e-02 1.432966831534243056e+03 2.572874918387761596e-05 8.620758758286937377e-05 6.418522825719542185e-05 5.006722704431505738e-05
1.129239142993853674e-02 1.432965865101341933e+03 2.643622182023162899e-05 8.857609962821964204e-05 6.594852541195425936e-05 5.144271036879318024e-05
1.144592844061424926e-02 1.432964887355186193e+03 2.716319038466246625e-05 9.100979965598909893e-05 6.776034669111738516e-05 5.285604708908313136e-05
1.160155301739971417e-02 1.432963898163348404e+03 2.791019386830918505e-05 9.351048649691856020e-05 6.962203081347483741e-05 5.430828161697972488e-05
1.175929354388950687e-02 1.432962897391850902e+03 2.867778622837693868e-05 9.608000880089947755e-05 7.153495356693947711e-05 5.580048726521121986e-05
1.191917878959576627e-02 1.432961884905148736e+03 2.946653681240806488e-05 9.872026643312923819e-05 7.350052884256477596e-05 5.733376707517485804e-05
1.208123791519533259e-02 1.432960860566110114e+03 3.027703078884272267e-05 1.014332119009380426e-04 7.552020969558206074e-05 5.890925464488771726e-05
1.224550047784821530e-02 1.432959824235997985e+03 3.110986958966384321e-05 1.042208518204138624e-04 7.759548943601227221e-05 6.052811498001998535e-05
1.241199643658837636e-02 1.432958775774452079e+03 3.196567136574855414e-05 1.070852484248788759e-04 7.972790275037893067e-05 6.219154536920198906e-05
1.258075615778781603e-02 1.432957715039468894e+03 3.284507145497412770e-05 1.100285211153480958e-04 8.191902685461656603e-05 6.390077628367931393e-05
1.275181042069493259e-02 1.432956641887382830e+03 3.374872286347462024e-05 1.130528480542647532e-04 8.417048267913629974e-05 6.565707230206636413e-05
1.292519042304821064e-02 1.432955556172847764e+03 3.467729676081423933e-05 1.161604678050452428e-04 8.648393608793152596e-05 6.746173306166818138e-05
1.310092778676621127e-02 1.432954457748814775e+03 3.563148298878705860e-05 1.193536810164248736e-04 8.886109913096938554e-05 6.931609423578274974e-05
1.327905456371494472e-02 1.432953346466516450e+03 3.661199058500489789e-05 1.226348521554617192e-04 9.130373133273700782e-05 7.122152853922208797e-05
1.345960324155364221e-02 1.432952222175441648e+03 3.761954832101152709e-05 1.260064112882806810e-04 9.381364101625661337e-05 7.317944676151806474e-05
1.364260674966003006e-02 1.432951084723318672e+03 3.865490525585913107e-05 1.294708559116556702e-04 9.639268666487183521e-05 7.519129882960969035e-05
1.382809846513614535e-02 1.432949933956095265e+03 3.971883130525832926e-05 1.330307528357595171e-04 9.904277832204729296e-05 7.725857490020137622e-05
1.401611221889583273e-02 1.432948769717912683e+03 4.081211782701423999e-05 1.366887401204258190e-04 1.017658790309246004e-04 7.938280648315242940e-05
1.420668230183496847e-02 1.432947591851091829e+03 4.193557822831535782e-05 1.404475290732676513e-04 1.045640063156041646e-04 8.156556761830905408e-05
1.439984347108564690e-02 1.432946400196104833e+03 4.309004856297878863e-05 1.443099062643049915e-04 1.074392336958130393e-04 8.380847597403267017e-05
1.459563095635533526e-02 1.432945194591559812e+03 4.427638820095724771e-05 1.482787356788925937e-04 1.103936922620693762e-04 8.611319420167558119e-05
1.479408046635224960e-02 1.432943974874174501e+03 4.549548046106954076e-05 1.523569608487962282e-04 1.134295722768502310e-04 8.848143110162902663e-05
1.499522819529809474e-02 1.432942740878755103e+03 4.674823328991347662e-05 1.565476070853926620e-04 1.165491248305003863e-04 9.091494293646339815e-05
1.519911082952933937e-02 1.432941492438175601e+03 4.803557995422291408e-05 1.608537837668179665e-04 1.197546635414339624e-04 9.341553475777087377e-05
1.540576555418826481e-02 1.432940229383353881e+03 4.935847975324894539e-05 1.652786866907894755e-04 1.230485663051168732e-04 9.598506177108540862e-05
1.561523006000497225e-02 1.432938951543228541e+03 5.071791875102673675e-05 1.698256004925783995e-04 1.264332770914347451e-04 9.862543073857393057e-05
1.582754255017161313e-02 1.432937658744736154e+03 5.211491052987179945e-05 1.744979011325685687e-04 1.299113077937454302e-04 1.013386014220718235e-04
1.604274174731007072e-02 1.432936350812788532e+03 5.355049696509113640e-05 1.792990584532897945e-04 1.334852401295248529e-04 1.041265880663941768e-04
1.626086690053439587e-02 1.432935027570248167e+03 5.502574902186859981e-05 1.842326388090684080e-04 1.371577275949432267e-04 1.069914609247463747e-04
1.648195779260926142e-02 1.432933688837903901e+03 5.654176757489639714e-05 1.893023077701400732e-04 1.409314974747371955e-04 1.099353478273006637e-04
1.670605474720572581e-02 1.432932334434447512e+03 5.809968425139752711e-05 1.945118329033101458e-04 1.448093529089253923e-04 1.129604357941473534e-04
1.693319863625569049e-02 1.432930964176449834e+03 5.970066229809740141e-05 1.998650866309533043e-04 1.487941750176952137e-04 1.160689726936575266e-04
1.716343088740631198e-02 1.432929577878333930e+03 6.134589747864502014e-05 2.053660491797876415e-04 1.528889250887296091e-04 1.192632689704627234e-04
1.739679349157578769e-02 1.432928175352351218e+03 6.303661896899560326e-05 2.110188115720590320e-04 1.570966468171278684e-04 1.225456993101316119e-04
1.763332901061187910e-02 1.432926756408556457e+03 6.477409033372291040e-05 2.168275787831031259e-04 1.614204686266500276e-04 1.259187045760575821e-04
1.787308058505454600e-02 1.432925320854780239e+03 6.655961047474680118e-05 2.227966729068514551e-04 1.658636060390656730e-04 1.293847935751772443e-04
1.811609194200414219e-02 1.432923868496606246e+03 6.839451463505907835e-05 2.289305364519521877e-04 1.704293641193711198e-04 1.329465449872818629e-04
1.836240740309658462e-02 1.432922399137341017e+03 7.028017542561167065e-05 2.352337357233086942e-04 1.751211399886397455e-04 1.366066093262568494e-04
1.861207189258694966e-02 1.432920912577990293e+03 7.221800388166974428e-05 2.417109642997860598e-04 1.799424254082645971e-04 1.403677109570592493e-04
1.886513094554299538e-02 1.432919408617230829e+03 7.420945054932642445e-05 2.483670466103101099e-04 1.848968094372395519e-04 1.442326501697175408e-04
1.912163071615007037e-02 1.432917887051383332e+03 7.625600660330225189e-05 2.552069416120067999e-04 1.899879811651854710e-04 1.482043053124689163e-04
1.938161798612894268e-02 1.432916347674384497e+03 7.835920499673845610e-05 2.622357465726393071e-04 1.952197325227932663e-04 1.522856349853385306e-04
1.964514017326809622e-02 1.432914790277760630e+03 8.052062164400535036e-05 2.694587009606392311e-04 2.005959611721268884e-04 1.564796802960702403e-04
1.991224534007201771e-02 1.432913214650597411e+03 8.274187663748558408e-05 2.768811904458182214e-04 2.061206734790741704e-04 1.607895671801952474e-04
2.018298220252708053e-02 1.432911620579511919e+03 8.502463550486451650e-05 2.845087510222489417e-04 2.117979875722507616e-04 1.652185088094729507e-04
2.045740013898661794e-02 1.432910007848625582e+03 8.737061047494380187e-05 2.923470732075819081e-04 2.176321364797198521e-04 1.697698079567284382e-04
2.073554919917678166e-02 1.432908376239533709e+03 8.978156183526026781e-05 3.004020064437635065e-04 2.236274713729947061e-04 1.744468596531772325e-04
2.101748011332488231e-02 1.432906725531272514e+03 9.225929927322984035e-05 3.086795635414389541e-04 2.297884648856370418e-04 1.792531536952729661e-04
2.130324430141180420e-02 1.432905055500296157e+03 9.480568328367845537e-05 3.171859252915891101e-04 2.361197145348591987e-04 1.841922773363431686e-04
2.159289388255025699e-02 1.432903365920441274e+03 9.742262661155329771e-05 3.259274452012398044e-04 2.426259462394098542e-04 1.892679180325326316e-04
2.188648168449050871e-02 1.432901656562898324e+03 1.001120957360146626e-04 3.349106543635865948e-04 2.493120179371902676e-04 1.944838662666206796e-04
2.218406125325540421e-02 1.432899927196179760e+03 1.028761123975458695e-04 3.441422664678360499e-04 2.561829233065328814e-04 1.998440184527819927e-04
2.248568686290629282e-02 1.432898177586088423e+03 1.057167551689884067e-04 3.536291829516171248e-04 2.632437955932517338e-04 2.053523799239408674e-04
2.279141352544189481e-02 1.432896407495689118e+03 1.086361610719588253e-04 3.633784983006404720e-04 2.704999115469319576e-04 2.110130680044262485e-04
2.310129700083160542e-02 1.432894616685271330e+03 1.116365272455869113e-04 3.733975055083914155e-04 2.779566954717225223e-04 2.168303151929112905e-04
2.341539380718529045e-02 1.432892804912320571e+03 1.147201126358827572e-04 3.836937016510254760e-04 2.856197233836605125e-04 2.228084723241848485e-04
2.373376123106136701e-02 1.432890971931485637e+03 1.178892397893203535e-04 3.942747937033778288e-04 2.934947273046946523e-04 2.289520120463877447e-04
2.405645733791497709e-02 1.432889117494542234e+03 1.211462966427261388e-04 4.051487044395263282e-04 3.015875996615703701e-04 2.352655321714205560e-04
2.438354098268829054e-02 1.432887241350362046e+03 1.244937383930414692e-04 4.163235785437388679e-04 3.099043978196815000e-04 2.417537592351080389e-04
2.471507182054475185e-02 1.432885343244879323e+03 1.279340894155118450e-04 4.278077888877562730e-04 3.184513487444967997e-04 2.484215521361201619e-04
2.505111031774929012e-02 1.432883422921054034e+03 1.314699452377247055e-04 4.396099429887488121e-04 3.272348537969763473e-04 2.552739058795323911e-04
2.539171776269645922e-02 1.432881480118839136e+03 1.351039745706739961e-04 4.517388896516182474e-04 3.362614936656902202e-04 2.623159554271454921e-04
2.573695627708853448e-02 1.432879514575144640e+03 1.388389213991106971e-04 4.642037258029249234e-04 3.455380334410347153e-04 2.695529796587783585e-04
2.608688882726556413e-02 1.432877526023801011e+03 1.426776071377303524e-04 4.770138035278278068e-04 3.550714278357628459e-04 2.769904054687045807e-04
2.644157923568950935e-02 1.432875514195525511e+03 1.466229328229719220e-04 4.901787372700188751e-04 3.648688265474327825e-04 2.846338118685649539e-04
2.680109219258448860e-02 1.432873478817883779e+03 1.506778814235160916e-04 5.037084113187882293e-04 3.749375797916105471e-04 2.924889344323610058e-04
2.716549326773531198e-02 1.432871419615253899e+03 1.548455201626429921e-04 5.176129874301428364e-04 3.852852439765749133e-04 3.005616696432469653e-04
