# P+B covariance for SGC and p = 1.6
# 
6.674145967320202589e+08 7.171801232677079737e+07 6.392872498798412271e+06 6.155644227731822059e+06 3.816650263216389809e+06 -1.898582330565358046e+06 9.389175593827137491e+05 1.177183632534904173e+06 4.278432537387936609e+05 -6.315621875460890587e+05 -1.566193708000084385e+06 -1.920234667220849078e+06 -5.430934403222096153e+05 8.212321692239979748e+05 -1.905595866271366365e+06 -1.593042002878563071e+05 -5.677755850353148999e+05 -1.342835929091306636e+06 1.512298732822972233e+05 -6.278026782451581676e+05 6.286001916929250001e+04 -1.030560940118130762e+06 4.643797545026472071e+05 4.592317930174194626e+05 -4.627302981440965596e+03 -2.435042558459079883e+05 -2.994812232336791349e+05 -1.554280422485121817e+05 -4.000659120756012271e+05 -6.488912331061995355e+05 -6.344290961497841636e+05 -6.441362012887033634e+05 -2.083982816047114029e+05 3.225473679265057435e+05 -2.352432605577769864e+05 -9.812841210523254995e+04 -5.127745345707745291e+05 -7.086691682307420706e+03 -2.961507521257880726e+05 -5.417644577525038039e+05 -2.654321726062071393e+05 5.315525584310516570e+04 -4.793452933741850575e+04 -1.310152902589646983e+05 -3.526657541563378181e+05 -2.204857081610787136e+05 -4.223712456058353418e+05 -4.115298037115865154e+05 -2.472721229888274102e+05 -1.901692300788573339e+05 -2.694573983466973368e+04 -4.460770364476794493e+05 -6.364857963738470571e+05 -2.889857455615396029e+05 -5.970079761796097591e+04 1.667335687701796680e+13 9.200866058494044189e+11 6.870029949599242188e+12 2.653067133948171875e+12 -2.557979296281564062e+13 2.725540609274387207e+12 1.646608319479110107e+12 3.508078064622637207e+12 2.079799101794878906e+12 1.791575256465298828e+12 2.563013620754039062e+12 -3.103498499265134888e+11 -5.221690254545878296e+11 -8.916175950543886719e+11 5.147737380171647339e+11 3.003537791956117676e+12 2.998797800689333496e+11 1.867210592623714066e+10 -9.340238731610928955e+11 1.170429613405194531e+13 -2.676376258740034180e+12 1.884117801851385193e+11 -4.324543015121422729e+11 7.038990674150529785e+11 2.394025575573555298e+11 -2.442353091772688293e+10 -6.380999150362723389e+11 3.228432805492304199e+12 5.307276585086995850e+11 2.099347327995649414e+11 -1.916702794426983337e+11 2.571651992124010315e+11
7.171801232677079737e+07 1.363361917711867392e+08 2.175781267604836076e+07 2.512738475198840606e+05 -2.304786215991467761e+05 -1.740502761468513869e+06 -2.320286426626779757e+03 6.408397017909910064e+05 5.840739482590029947e+05 -1.649240573968798271e+05 -1.860432361170508666e+05 -6.275376757317508600e+04 1.392409803553631646e+05 2.267387203342226276e+05 -5.511040141604784876e+05 -5.765993086519645294e+05 -8.461150901113247965e+05 -5.838366537571921945e+05 -1.257483585553626617e+05 -1.352071353622914758e+05 4.047160787336249487e+05 -3.001733893912715212e+04 1.578970634193425067e+05 -1.225258701070731768e+05 7.943558919190462620e+04 -4.261498941428977414e+05 -1.526129456076750830e+04 -2.789258346986771794e+05 -3.634004258181593032e+05 -1.806273187344126054e+05 7.426577606963204744e+03 -2.841031820810975623e+05 4.281802631839041715e+04 2.077665876156474696e+05 -1.186151295435318461e+05 -2.208735644482779317e+05 -2.774366221234571422e+05 -2.582356293884158076e+05 -2.767698239558606292e+05 -2.044400600348678709e+05 -2.795713894220767543e+05 1.211170770912309490e+04 8.277695263585119392e+03 -1.850902025013559614e+04 -2.891548239372443641e+05 -1.581311656460397062e+05 -2.533005751209690643e+05 -2.207339202013532849e+04 6.597695497625911230e+03 5.680221285802030616e+04 2.502263870101390057e+04 -1.608618774129591475e+05 -1.007463745174742362e+05 -1.487111215304540019e+04 -8.815833147943780932e+04 1.124315924337607422e+13 4.733712165693807617e+12 5.768826679796090820e+12 2.058857984005353088e+11 -5.369085599186124023e+12 2.206561899313765625e+12 3.176339738247774048e+11 4.037937021072272461e+12 7.219509862421047363e+11 2.095000875374079590e+11 -1.054369992890056055e+13 -3.777014623144334717e+11 1.289593900121652100e+12 -1.750973913197118530e+11 2.467074878676837463e+11 3.087208411208167480e+12 3.055039847475529785e+11 3.229428943183946533e+11 2.167162368164297485e+11 3.314004238304113281e+12 -3.710815692892760742e+12 -3.551319562971396484e+11 -7.949868237054945374e+10 1.775817455751652100e+12 1.050582954164076996e+11 1.590612521577766418e+11 -6.454268499791609955e+10 2.746121435551348633e+12 4.150679021903057861e+11 -2.203325964462635422e+10 3.220231337032229233e+10 3.391604447858336182e+11
6.392872498798412271e+06 2.175781267604836076e+07 6.235565316429059952e+07 1.009051314611315168e+07 2.144163659849251620e+06 -9.484231319366555545e+04 6.232358847702076891e+05 -1.033404736333068460e+06 8.636690749057329958e+05 2.441555747409274918e+05 2.867813808904975303e+05 -3.562051387030052138e+05 -3.383598799208509736e+05 6.124668138399547024e+04 -8.007699464631616138e+05 -4.663049219212707249e+05 -1.620928663424498809e+05 -5.026345812669550069e+05 -1.378320622227372369e+05 4.973906228056484542e+04 1.670524842089010635e+05 2.439548293332607864e+04 2.326214984796218923e+05 7.599342871706763981e+04 -6.815303152336548374e+04 7.939333562266721856e+04 6.135502291120606969e+04 -2.215605092012490495e+05 -1.660846711727134825e+05 2.537396887113307457e+03 2.610737388784271388e+04 -4.704181710836018465e+04 6.812745015060629521e+04 4.176449899017288408e+04 1.134102720415771328e+05 1.103308683443029004e+05 1.462142253595102229e+05 9.048740331896746648e+04 8.707908771739421354e+03 1.234974430687466083e+05 1.484375443494836218e+05 1.414831169488211453e+05 1.081012203553613945e+05 1.147422096740916168e+05 5.408320106127549661e+04 1.679412958557000093e+05 1.013162576422232669e+05 8.363294516243187536e+04 -4.363917364676629222e+04 3.657541000382442871e+04 1.632991569804449682e+05 7.842142725982167758e+04 1.052410674939067685e+05 8.133515460351688671e+04 5.185522935286056600e+04 1.754619603972123633e+13 9.037074048391876953e+12 3.186183125283220215e+12 -7.979050439847667236e+11 -1.428931320377308350e+12 2.851625267479344727e+12 -3.302533231480735474e+11 2.658961939219051758e+12 -3.292807360625439453e+11 1.636591008065359116e+10 2.430609190658981445e+12 -7.002745768317855225e+11 3.083972571567155273e+12 6.564758166222180176e+10 -1.406647657734475899e+10 2.640498246046895996e+12 1.074356784794097595e+11 -7.004708182677326965e+10 1.136568326360783844e+11 -1.386323242371947266e+12 -9.244836472584675293e+11 -2.080015097990181580e+11 7.614742475122402954e+10 2.943192570422163086e+12 -8.995612893255448914e+10 -8.039340298988557434e+10 -8.256936794760581970e+10 2.025842867691840820e+12 -3.648494467164276886e+10 -1.333068425534393501e+10 -1.150621930257266617e+10 -2.844737857088094482e+11
6.155644227731822059e+06 2.512738475198840606e+05 1.009051314611315168e+07 3.166792300939476117e+07 5.856042762621831149e+06 7.927339316248109099e+05 2.889565745712901116e+05 1.534050239592318540e+05 2.700147629268216551e+05 -1.211222065126999223e+05 -4.899703958328936278e+04 -3.601061812736198772e+05 -1.260670353888124664e+05 1.385166619979970856e+05 2.747589668389876024e+05 1.400814643407571130e+05 1.258412451415709947e+05 5.370343878387675068e+04 -1.813294301381514233e+05 7.277723950687692559e+04 2.141518527429039241e+05 1.814629655468724377e+05 2.060559900329861848e+05 1.908532220120416896e+05 1.794418438096604368e+05 1.608409656374182669e+05 2.344276948564438499e+05 6.693048242028750246e+04 1.467710181351875653e+05 3.391841989199799718e+05 1.344331239571268379e+05 1.283792365645008831e+05 1.152152799794893217e+05 1.022542605918266781e+05 1.081666216598187020e+05 1.206554042183806450e+05 7.722202471974342188e+04 1.315142818988053186e+05 1.746839544230164320e+05 1.490510295253893419e+05 1.263792074878115527e+05 1.634977808593668160e+05 2.255556760273199179e+05 2.044671045907980006e+05 4.862519500988766958e+04 1.434009371428575832e+05 1.229320532312295691e+05 1.364152229926643486e+05 7.294551302748493617e+04 4.043442830739666533e+04 1.629695693967217521e+05 1.227088962248351017e+05 1.442947589630057337e+05 1.529281135920392699e+05 1.714018690194008523e+05 4.565402203459075195e+12 4.133111618770228516e+12 2.091374836609979004e+12 1.042929858940658936e+12 8.252734219884862305e+12 1.803987890309899414e+12 2.957107286654807739e+11 9.988854310941507568e+11 1.457850221738230286e+11 -6.583617973979237061e+11 3.007324102634817383e+12 -5.566503723020078125e+11 1.409975055136349854e+12 2.273499069694790039e+11 -1.312626699003638000e+11 9.863732879758073730e+11 3.604720515510296631e+11 -1.065378466483857117e+11 -3.650798507121078491e+11 2.498482555671785645e+12 2.215388473166048828e+12 1.092916425647188568e+10 1.242873872905942993e+11 1.425249583018643555e+12 2.719799656055103149e+11 -9.404824164781628418e+10 -6.870584075375830078e+10 1.080580292526773560e+12 2.401724000622629395e+11 -1.276192820393687744e+11 -2.339968477352876663e+10 -6.885564041850147247e+09
3.816650263216389809e+06 -2.304786215991467761e+05 2.144163659849251620e+06 5.856042762621831149e+06 1.765722525812179595e+07 3.489513480281647295e+06 8.928788125372369541e+05 6.393510559158153774e+04 -3.070752390111167333e+05 -1.157514673814929301e+04 -4.526506215215434167e+03 1.721145552210645401e+05 9.243692457750595349e+04 -9.809667332625230483e+04 1.457094237560069632e+04 1.640943621072484893e+04 -1.244253622898985341e+05 5.686829788356957579e+04 -4.204582437698902140e+03 1.560994405379256059e+05 1.942945035090057936e+05 2.194411767496695975e+05 7.946574655657239782e+04 7.327378819878171271e+03 1.941390865600696770e+03 1.523100759435342115e+04 6.933684035910791135e+04 8.270521774845168693e+04 1.196432897552090026e+03 1.438507666715250525e+05 8.166491128664553980e+04 8.881057635036161810e+04 -3.668404795965034282e+04 2.319540155285165747e+04 1.008274560492987439e+04 9.920507440820337797e+04 -1.053291188959966803e+03 7.089029906220310659e+04 1.036192149673452950e+05 5.270877394984710554e+04 -7.607253890704684636e+03 4.354038896208826191e+04 1.201517683495385136e+05 7.573487809720485529e+04 -1.596214600485616575e+04 6.923395823895180365e+04 8.049145922378066462e+04 2.490155035662736918e+04 6.554440526578822755e+04 6.143982144144023187e+04 8.410493735015287530e+04 1.219615480379634973e+05 4.801960448985609401e+04 3.292485301477379835e+04 4.003777423260665819e+04 7.829910431446563721e+11 2.100607818699713135e+12 1.496785134340335938e+12 1.508061444947593262e+12 2.174906252127476318e+12 6.855719128700457764e+11 1.061237620525321289e+12 3.444439343543207397e+11 5.005490017258801270e+11 -1.067169924737787018e+11 -3.251125377544951782e+11 7.299993528632885742e+11 1.635603314681301575e+11 5.239239199431993408e+11 -1.432736111392825317e+11 2.741941732378870392e+10 5.439669572340996094e+11 8.301395050098844910e+10 -2.444322131272866516e+11 1.212205997780847412e+12 1.603835940831163330e+12 3.346998074507315063e+11 -6.728822219739303589e+10 3.007798108234371338e+11 5.963743711242301025e+11 -3.664981256725104523e+10 2.157044075037417221e+10 2.706660380181075439e+11 5.219706561460375977e+11 2.716046430630895996e+10 -3.821928075893377686e+10 -1.127401128131397552e+11
-1.898582330565358046e+06 -1.740502761468513869e+06 -9.484231319366555545e+04 7.927339316248109099e+05 3.489513480281647295e+06 1.099480001168647036e+07 2.078698715524526080e+06 4.623790781834352529e+05 1.342078745042282972e+05 1.400450127724724589e+05 7.148687958333847346e+05 3.272808535586581565e+05 2.639474317565661622e+05 1.327988296684713569e+05 1.020196103497157019e+05 2.041628424903112464e+05 2.236007701747258761e+04 9.466379496010692674e+04 6.167477270798201789e+04 8.839653030917700380e+04 1.670160046750435431e+05 6.931252022907632636e+04 5.005116555488805898e+04 -1.354644280168021032e+04 3.265955028897411103e+04 6.947255190983811917e+04 1.044050909505514574e+05 8.167739453186879109e+04 6.390674751852408372e+04 5.534427959947156342e+04 7.252307227428331680e+04 7.455494540460445569e+04 7.529850313246760925e+04 1.176101694551091168e+04 7.176794123432216293e+04 3.329701136326174310e+04 5.727435543976862391e+04 2.860657839741504722e+04 7.044636783122367342e+04 6.140507290179004485e+04 3.954999598917507683e+04 4.353701979934007977e+04 8.560720895646262215e+04 1.063274015081229445e+05 3.417799851988407318e+04 1.012676083632882073e+05 8.034975916095389402e+04 6.671999416657764232e+04 8.858817663874871505e+04 9.846342778887998429e+04 8.250652816545807582e+04 8.046503948429221055e+04 4.643135787177483871e+04 2.725502601503832193e+04 8.294460976293371641e+04 1.610332931613557129e+12 7.151059439547415771e+11 6.606229153787828369e+11 1.814539761615973389e+12 -4.723222567224009766e+12 5.573195212698099365e+11 1.013516299163654053e+12 -6.642643181445735931e+10 4.305719681609196777e+11 2.548092284628965149e+11 -4.629986744237774048e+11 1.253684226208514404e+12 4.505728415483811951e+10 4.927098606269528809e+11 1.267244179976444855e+11 -2.327107828734455566e+11 4.457345689556464844e+11 7.488979496283705139e+10 6.241295055958710480e+10 6.435331272840129395e+11 -3.960671972709668732e+10 4.729562042139185181e+11 2.762014294635530472e+10 1.013284031132521057e+11 5.267424152670533447e+11 4.165242210222651672e+10 8.554620269742398071e+10 2.237993699859250641e+10 4.076035789990234985e+11 1.530515754448231506e+10 4.430555062101485443e+10 -5.333292599307972717e+10
9.389175593827137491e+05 -2.320286426626779757e+03 6.232358847702076891e+05 2.889565745712901116e+05 8.928788125372369541e+05 2.078698715524526080e+06 8.135510031065337360e+06 1.705150644120010082e+06 2.052802026566663117e+05 6.419361831814813195e+05 4.892225696437500301e+05 3.145669027556612855e+05 2.358839076782462653e+05 4.476348082102991611e+04 1.568389691323667066e+05 3.249425503793336684e+05 1.771428647760188323e+05 1.501829348027223314e+05 1.706560663016030740e+05 1.053487845810788858e+05 1.224895300039542635e+05 2.345276564902990940e+05 7.888449033399306063e+04 8.703006535987336247e+04 2.405175677449300129e+05 2.182863670251111325e+05 5.954505104629204288e+04 1.477999231019941217e+05 1.518737962293611199e+05 1.779168070042273321e+05 1.408362593163046695e+05 1.012211495779947581e+05 1.574967978924640920e+05 1.748036404700657586e+05 1.483407086527204665e+05 1.968373336162413179e+05 1.325293671309532365e+05 1.430372912412051228e+05 5.341024072083142528e+04 1.429362690853408130e+05 1.099120444562205666e+05 1.746426815731423849e+05 1.766157209586809040e+05 1.134627254511568462e+05 8.971976227497552463e+04 7.616471928319556173e+04 1.013966505047741521e+05 9.215128435994571191e+04 1.024063795103245793e+05 1.368504756695173564e+05 1.101232168336067989e+05 1.245289024018585478e+05 8.358262598688332946e+04 9.050614191927775391e+04 1.111244984931403742e+05 1.702687646968850136e+10 2.360246615625794373e+11 4.853997453668280640e+11 9.544217182021984863e+11 8.397437316219561768e+11 5.466157191872137451e+11 7.435420588361326904e+11 4.006445710927891235e+11 5.994881299625622559e+11 3.336377002830310669e+11 -9.708981385221660156e+11 9.107825179474968262e+11 -8.043070657597093201e+10 4.135611316145260010e+11 3.027159781765010986e+11 7.479974397163836670e+10 1.838515604908688965e+11 2.244208027657277222e+11 1.314014849541273499e+11 2.344414067567960938e+12 -7.770837045748653564e+11 4.461897026552231445e+11 2.774895162608440552e+11 2.678241450117641068e+10 2.990359607920402222e+11 1.529226869883508606e+11 9.180828124451654053e+10 1.217086341334692230e+11 2.045909577731546021e+11 1.594869891508430786e+11 1.446073305538359451e+10 -2.216258374817390823e+10
1.177183632534904173e+06 6.408397017909910064e+05 -1.033404736333068460e+06 1.534050239592318540e+05 6.393510559158153774e+04 4.623790781834352529e+05 1.705150644120010082e+06 5.388810108858018182e+06 9.866005537866151426e+05 3.534340832332324935e+05 1.348665672792721307e+05 8.626389720727113308e+04 -3.887530966309956420e+04 4.512522122817021591e+04 2.695530067370614779e+04 6.837481500788057747e+04 2.000528505469048396e+05 1.061643354797022621e+05 7.702800583821188775e+04 1.073264763739502232e+05 9.816509770442005538e+04 4.040918955719012592e+04 4.183027467673939827e+04 4.811253297868760274e+04 1.579764962401689554e+05 5.294446880185170448e+04 1.530779369145984856e+04 9.464921807430819899e+04 9.510739113046361308e+04 8.299484355494455667e+04 7.093375109784418601e+04 7.535514690334926127e+04 1.208334909499770292e+05 1.135012554070423357e+05 5.482739261027915927e+04 6.158940128361913230e+04 7.839953310202462308e+04 7.331998287004930899e+04 4.971831991051194927e+04 9.320027052450309566e+04 4.966727842216276622e+04 6.669636778766772477e+04 8.903730479833959544e+04 8.715683850247031660e+04 6.847892861289314169e+04 3.985103789980960573e+04 6.963166959266237973e+04 5.500345689392221539e+04 7.080349086133067613e+04 8.919990177329607832e+04 3.938340165672714647e+04 5.760066912435023551e+04 6.689681372742103122e+04 1.042009806964868476e+05 7.691099304910072533e+04 2.866349146829562378e+10 -8.418937520081060791e+11 -1.146533612164054260e+11 2.437460703932474976e+11 -1.307865980444073486e+12 2.887440750081819458e+11 3.341090539705269165e+11 2.805628102664744263e+11 3.416235567012144775e+11 6.119678404079609375e+11 -1.104223455686187592e+11 4.367383777959090424e+10 4.262144326556875610e+10 2.643982969919993896e+11 3.551419293334921265e+11 -4.456991333111605072e+10 6.391932429512989044e+10 1.260632742581651306e+11 1.954022553751008749e+09 -1.998972373082143250e+11 -7.013097203680554199e+11 2.439708256919570618e+11 3.332218829452393799e+11 -1.201090642522950592e+11 5.573785538284626007e+10 1.527190101251562805e+11 -2.629213197834357738e+09 1.866409444859571457e+10 1.966248160413639832e+10 1.955914445140097351e+11 -3.421981862990953445e+10 4.817256151091841698e+09
4.278432537387936609e+05 5.840739482590029947e+05 8.636690749057329958e+05 2.700147629268216551e+05 -3.070752390111167333e+05 1.342078745042282972e+05 2.052802026566663117e+05 9.866005537866151426e+05 4.327230147653236054e+06 9.019243731753724860e+05 1.211190216254063998e+05 9.859019328931464406e+04 1.115698480460348364e+05 2.252316141883559758e+05 2.037090792897137871e+05 1.304273383686935267e+05 -2.819882369645078143e+04 1.751653165782246215e+05 1.116567498615173972e+05 1.490199631062416011e+05 6.780824143429884862e+04 6.271051546463859268e+04 7.109788635918115324e+04 9.448976700256259937e+04 1.265186114944652363e+05 6.356866545013719588e+04 6.740016808247628796e+04 1.307840415714488918e+05 9.174204362999444129e+04 9.708360648185641912e+04 1.182445455278498703e+05 9.866404168397957983e+04 9.279946045150881400e+04 7.005694448003082653e+04 1.077455780125021702e+05 7.918704193458257942e+04 9.094011292188650987e+04 1.136148238797431259e+05 1.199138725348051958e+05 8.791517251713045698e+04 8.871678324058817816e+04 6.291749295763992995e+04 9.537467044767300831e+04 8.623650406823039521e+04 1.178055550955007493e+05 7.466541938483947888e+04 9.118869519224882242e+04 9.953079275595214858e+04 9.949315565217869880e+04 6.074941848385818594e+04 6.950595048318934278e+04 1.149033183809148904e+05 1.030818353257830313e+05 1.188639867503766291e+05 8.870644127800590650e+04 1.070165467317858887e+12 6.946336274646102295e+11 1.181710528877236557e+10 -1.839211599467705994e+11 -1.433488790292897461e+12 3.716845933443635254e+11 1.755884877052391052e+11 3.899783653155079956e+11 3.048217834453176880e+11 5.593491253410239258e+11 -1.268660842446746979e+11 1.259597108078474426e+11 2.420246688325325928e+11 1.306026212918553162e+11 3.357292312589281616e+11 1.516675854327778053e+10 1.853323145863819122e+10 1.372044507979960022e+11 2.101093835253652191e+10 -2.710805701830919189e+11 -6.630774045455313721e+11 2.464823350030511169e+11 3.575818461106407471e+11 -2.392928382383203506e+08 3.182066199398115158e+10 1.715235338790303345e+11 -2.425385789538579941e+10 8.815075965000503540e+09 -7.514515059689251709e+10 1.570476113875492249e+11 -3.523702380499485016e+10 -1.201076654546245337e+09
-6.315621875460890587e+05 -1.649240573968798271e+05 2.441555747409274918e+05 -1.211222065126999223e+05 -1.157514673814929301e+04 1.400450127724724589e+05 6.419361831814813195e+05 3.534340832332324935e+05 9.019243731753724860e+05 3.170391026088056620e+06 7.970440934777655639e+05 1.881309816795435327e+05 5.908811473724235839e+04 1.745174987735286413e+05 1.751274177362108021e+05 1.660209882143979776e+05 1.031714748265396775e+05 1.663297293242011801e+05 2.326023585736078094e+05 2.176927542639612511e+05 1.260463219418801018e+05 1.539719540221139323e+05 6.112357858202073839e+04 4.596655091361744417e+04 1.058791258080753760e+05 1.214378252651448274e+05 8.357972040132198890e+04 1.538674108374556236e+05 9.976615879597980529e+04 5.321014621480224741e+04 1.474351965390233672e+05 9.683564486062724609e+04 8.887037121275984100e+04 1.035487858149815002e+05 8.351197336895023182e+04 8.819032378117986082e+04 1.271710217564473860e+05 1.031032320875037694e+05 9.713159379232066567e+04 1.035727049045517051e+05 1.088629901657414594e+05 1.318994877603421919e+05 1.005832212404396414e+05 1.129373765924681938e+05 1.010821125544809911e+05 7.648661260037870670e+04 8.409088862934586359e+04 1.042189499960978865e+05 1.133415743031752354e+05 1.127111235977352626e+05 1.024035144789203041e+05 1.137013595493156754e+05 1.039260218559228815e+05 1.028783515642368729e+05 1.025923545204872935e+05 -1.514492393132301025e+12 -2.743560644369154739e+10 -3.328474103890413666e+10 -5.348792841195207977e+10 -8.428347988399062500e+11 8.933192829437142944e+10 2.240275083494285583e+11 1.939149746149821854e+10 1.344135847160628815e+11 1.953560253165643005e+11 6.472211805263837891e+11 2.284492448903998413e+11 2.511995681564028931e+11 1.571470676673827820e+11 1.898007791172723999e+11 -5.867983273105107117e+10 8.535470326327024841e+10 1.243093806276851044e+11 1.287762544154975586e+11 -5.637182835859468994e+11 -7.517113340123670959e+10 1.685949265463597717e+11 1.433888966864195251e+11 -8.170728186557885742e+10 3.362193291006752777e+10 1.049220792972156982e+11 7.950018380730926514e+10 -6.184863787788808441e+10 -2.168820513237712097e+10 5.010217785809456635e+10 1.267329555109029007e+10 -2.430408077719920731e+10
