# Bispectrum RIC correction for sample NGC and SN subtraction False 
#  k1_eff k2_eff k3_eff Wk_ric
5.738000000000000045e-03 5.507800000000000196e-02 6.006700000000000234e-02 -4.147251717811462068e-02
5.738000000000000045e-03 5.507800000000000196e-02 6.505900000000000571e-02 -4.650877209552237157e-02
5.738000000000000045e-03 6.006700000000000234e-02 6.006700000000000234e-02 2.772851186810126323e-01
5.738000000000000045e-03 6.006700000000000234e-02 6.505900000000000571e-02 -4.577499870265372417e-02
5.738000000000000045e-03 6.006700000000000234e-02 7.005400000000000515e-02 -6.153052835827087230e-02
5.738000000000000045e-03 6.505900000000000571e-02 6.505900000000000571e-02 2.727984430448054387e-01
5.738000000000000045e-03 6.505900000000000571e-02 7.005400000000000515e-02 -4.577002784246179956e-02
5.738000000000000045e-03 6.505900000000000571e-02 7.505299999999999472e-02 -6.785034595659188150e-02
5.738000000000000045e-03 7.005400000000000515e-02 7.005400000000000515e-02 2.608001110761352659e-01
5.738000000000000045e-03 7.005400000000000515e-02 7.505299999999999472e-02 -3.933138201395729172e-02
5.738000000000000045e-03 7.005400000000000515e-02 8.005400000000000016e-02 -6.928570996387575787e-02
5.738000000000000045e-03 7.505299999999999472e-02 7.505299999999999472e-02 2.667854873806684846e-01
5.738000000000000045e-03 7.505299999999999472e-02 8.005400000000000016e-02 -4.670645729242189903e-02
5.738000000000000045e-03 8.005400000000000016e-02 8.005400000000000016e-02 2.491615686979611055e-01
1.037300000000000028e-02 1.037300000000000028e-02 1.037300000000000028e-02 -2.106822160727139445e-02
1.037300000000000028e-02 1.037300000000000028e-02 1.525999999999999926e-02 1.487687559647561317e-02
1.037300000000000028e-02 1.037300000000000028e-02 2.019699999999999968e-02 7.897153297976292063e-02
1.037300000000000028e-02 1.037300000000000028e-02 2.516699999999999840e-02 -4.898857814491957424e-02
1.037300000000000028e-02 1.525999999999999926e-02 1.525999999999999926e-02 2.303474387261370687e-02
1.037300000000000028e-02 1.525999999999999926e-02 2.019699999999999968e-02 2.261053624912348278e-02
1.037300000000000028e-02 1.525999999999999926e-02 2.516699999999999840e-02 2.042162816077743720e-02
1.037300000000000028e-02 1.525999999999999926e-02 3.013700000000000059e-02 -3.157808115513218578e-02
1.037300000000000028e-02 2.019699999999999968e-02 2.019699999999999968e-02 2.332556433008021665e-02
1.037300000000000028e-02 2.019699999999999968e-02 2.516699999999999840e-02 3.193837213422184157e-02
1.037300000000000028e-02 2.019699999999999968e-02 3.013700000000000059e-02 1.180872623531709423e-02
1.037300000000000028e-02 2.019699999999999968e-02 3.511100000000000332e-02 2.781553821402267361e-03
1.037300000000000028e-02 2.516699999999999840e-02 2.516699999999999840e-02 2.380833253964901100e-02
1.037300000000000028e-02 2.516699999999999840e-02 3.013700000000000059e-02 6.741234712016593716e-03
1.037300000000000028e-02 2.516699999999999840e-02 3.511100000000000332e-02 1.783017972398376338e-02
1.037300000000000028e-02 2.516699999999999840e-02 4.009599999999999970e-02 -9.049870412669963962e-03
1.037300000000000028e-02 3.013700000000000059e-02 3.013700000000000059e-02 2.007874148532472550e-02
1.037300000000000028e-02 3.013700000000000059e-02 3.511100000000000332e-02 2.382162722700705351e-02
1.037300000000000028e-02 3.013700000000000059e-02 4.009599999999999970e-02 8.366789749476483823e-03
1.037300000000000028e-02 3.013700000000000059e-02 4.509300000000000114e-02 -2.830714779782352725e-02
1.037300000000000028e-02 3.511100000000000332e-02 3.511100000000000332e-02 1.314079398701878398e-02
1.037300000000000028e-02 3.511100000000000332e-02 4.009599999999999970e-02 1.471491155449229996e-02
