# Bispectrum RIC correction for sample NGC and SN subtraction True 
#  k1_eff k2_eff k3_eff Wk_ric
1.037300000000000028e-02 2.516699999999999840e-02 2.516699999999999840e-02 3.561315347105908219e-02
1.037300000000000028e-02 2.516699999999999840e-02 3.013700000000000059e-02 1.002833070958626498e-02
1.037300000000000028e-02 2.516699999999999840e-02 3.511100000000000332e-02 2.588217354705909384e-02
1.037300000000000028e-02 2.516699999999999840e-02 4.009599999999999970e-02 -1.326960397652570366e-02
1.037300000000000028e-02 3.013700000000000059e-02 3.013700000000000059e-02 3.080372386942125881e-02
1.037300000000000028e-02 3.013700000000000059e-02 3.511100000000000332e-02 3.682527810544457963e-02
1.037300000000000028e-02 3.013700000000000059e-02 4.009599999999999970e-02 1.262840858602848337e-02
1.037300000000000028e-02 3.013700000000000059e-02 4.509300000000000114e-02 -4.143145668616348559e-02
1.037300000000000028e-02 3.511100000000000332e-02 3.511100000000000332e-02 2.093421551781192436e-02
1.037300000000000028e-02 3.511100000000000332e-02 4.009599999999999970e-02 2.352237317279181131e-02
1.037300000000000028e-02 3.511100000000000332e-02 4.509300000000000114e-02 1.077286583165157005e-02
1.037300000000000028e-02 3.511100000000000332e-02 5.009299999999999864e-02 -2.188025009118732545e-02
1.037300000000000028e-02 4.009599999999999970e-02 4.009599999999999970e-02 3.563229171308617688e-02
1.037300000000000028e-02 4.009599999999999970e-02 4.509300000000000114e-02 2.707279882943699340e-02
1.037300000000000028e-02 4.009599999999999970e-02 5.009299999999999864e-02 3.698901642848214863e-03
1.037300000000000028e-02 4.009599999999999970e-02 5.507800000000000196e-02 -3.761590229499534727e-02
1.037300000000000028e-02 4.509300000000000114e-02 4.509300000000000114e-02 3.591148957265121594e-02
1.037300000000000028e-02 4.509300000000000114e-02 5.009299999999999864e-02 3.737814634891100524e-02
1.037300000000000028e-02 4.509300000000000114e-02 5.507800000000000196e-02 5.909537800924540528e-03
1.037300000000000028e-02 4.509300000000000114e-02 6.006700000000000234e-02 -3.628949091950722100e-02
1.037300000000000028e-02 5.009299999999999864e-02 5.009299999999999864e-02 3.287194400820282747e-02
1.037300000000000028e-02 5.009299999999999864e-02 5.507800000000000196e-02 3.499706799512965899e-02
1.037300000000000028e-02 5.009299999999999864e-02 6.006700000000000234e-02 8.502562444538128497e-03
1.037300000000000028e-02 5.009299999999999864e-02 6.505900000000000571e-02 -5.579461149194343134e-02
1.037300000000000028e-02 5.507800000000000196e-02 5.507800000000000196e-02 1.061500542091632811e-02
1.037300000000000028e-02 5.507800000000000196e-02 6.006700000000000234e-02 3.034424671240852980e-02
1.037300000000000028e-02 5.507800000000000196e-02 6.505900000000000571e-02 1.318344138368199477e-02
1.037300000000000028e-02 5.507800000000000196e-02 7.005400000000000515e-02 -2.202810025371588348e-02
1.037300000000000028e-02 6.006700000000000234e-02 6.006700000000000234e-02 3.219672165348425735e-02
1.037300000000000028e-02 6.006700000000000234e-02 6.505900000000000571e-02 3.690367182968539578e-02
