# Pk for p=3.0, NGC 
#  k(h/Mpc) Pk*A/Q0(0) -1.43036 / -1.34779
3.750000000000000295e-03 4.252325390625000000e+04
8.035714285714286656e-03 4.751283203125000000e+04
1.282894736842105608e-02 4.992680859375000000e+04
1.773648648648648574e-02 3.619698828125000000e+04
2.268442622950819776e-02 3.948461718750000000e+04
2.765109890109889931e-02 3.614519531250000000e+04
3.262795275590551353e-02 2.607631835937500000e+04
3.761094674556213213e-02 2.622427539062500000e+04
4.259792626728110126e-02 2.241931250000000000e+04
4.758763837638376598e-02 2.164996679687500000e+04
5.257930513595167332e-02 1.947952343750000000e+04
5.757241813602014674e-02 1.851243554687500000e+04
6.256663113006397103e-02 1.681205859375000000e+04
6.756170018281536238e-02 1.451702441406250000e+04
7.255744849445325273e-02 1.467405957031250000e+04
7.755374479889043382e-02 1.444421191406250000e+04
8.255048959608321524e-02 1.201272949218750000e+04
8.754760609357999102e-02 1.069785937500000000e+04
9.254503407984421282e-02 1.023523730468750000e+04
9.754272567922873949e-02 8.642294921875000000e+03
1.025406423473433498e-01 7.309582031250000000e+03
1.075387527036769930e-01 7.150018554687500000e+03
1.125370309414088082e-01 7.069747558593750000e+03
1.175354556427277986e-01 6.187033203125000000e+03
1.225340088839533548e-01 6.530950683593750000e+03
1.275326755509994803e-01 6.899583984375000000e+03
1.325314428096820152e-01 5.613741210937500000e+03
1.375302996914940790e-01 6.148098144531250000e+03
1.425292367665162430e-01 5.696573730468750000e+03
1.475282458828035270e-01 5.373098632812500000e+03
1.525273199570046367e-01 4.566298339843750000e+03
1.575264528048370694e-01 4.015325683593750000e+03
1.625256390028400610e-01 4.015458496093750000e+03
1.675248737748737671e-01 3.491884033203125000e+03
1.725241528983477990e-01 3.858821777343750000e+03
1.775234726262892859e-01 3.488994628906250000e+03
1.825228296222166646e-01 3.582224609375000000e+03
1.875222209054278610e-01 2.774532958984375000e+03
1.925216438048121814e-01 2.789009277343750000e+03
1.975210959196753435e-01 2.980547607421875000e+03
2.025205750863645349e-01 2.603386962890625000e+03
2.075200793497193053e-01 2.637318359375000000e+03
2.125196069385495434e-01 2.506550292968750000e+03
2.175191562444953319e-01 2.795559326171875000e+03
2.225187258037367444e-01 2.386137695312500000e+03
