# P+B covariance for NGC and p = 1.0
# 
2.904503237142579556e+08 2.253098792437297106e+07 -3.693203552507379558e+06 -1.225602655427727615e+06 -4.965817936070474098e+05 -8.428336269561416702e+05 -5.483268408634803491e+05 -3.132153621701797820e+05 -6.874134439560740720e+05 7.405288026425122516e+05 4.323759744481702801e+05 5.475604021711581154e+05 -5.700342923139389313e+04 -4.040208364684892003e+05 5.939903205333165824e+05 -4.031976971761423047e+05 -2.776037958299909369e+05 3.851291856011085329e+05 4.986965492879676167e+05 1.499560762128505448e+05 2.817347484726571129e+05 -1.599388367027818458e+05 -1.810399678235456522e+05 3.093412001160251093e+05 1.509388723077360191e+05 8.157548693354977877e+04 -2.551940464000779612e+05 -1.554222967862935329e+05 3.522959157958730357e+05 -6.834549929010143387e+04 1.340092591692760761e+05 4.940408090354483575e+05 1.798646457546905367e+04 -8.715020964052542695e+04 1.805968535236414755e+05 1.465907955730058311e+05 7.408235027049531345e+04 4.967301463165702444e+04 2.644472180384543753e+04 6.218772676750582468e+04 -9.285066556569571549e+04 1.622437622469152266e+05 1.117255555274816288e+05 2.663390984480207553e+05 5.554555220317128260e+04 -6.025485179830624023e+12 1.945850519149879883e+12 3.370246493368064453e+12 -3.641316022547367554e+11 1.220502148899641992e+13 3.160473896141919556e+11 -1.006099212213771973e+12 1.351841253727670654e+12 -1.487390920757555962e+10 8.842205275174031982e+11 1.157337047458245117e+12 -3.838483931001522217e+11 1.148195180945691895e+12 -2.137118133233674927e+11 -3.297720535942180176e+11 1.426160196810241943e+12 5.832635415700374756e+11 -2.958413989647680054e+11 -4.255908810325838623e+11 2.066028133442021973e+12 -5.632316917108337891e+12 -1.368182499609651947e+11 -2.356691629995502930e+11 -1.646865247703082581e+11 -3.572610060433869934e+10 9.611124598497720337e+10 -1.143982428548551788e+11 9.092071122572171631e+11 -4.097646319680629883e+11 -7.489531761541876221e+10 1.715362351991282959e+11 7.464984690314517212e+10
2.253098792437297106e+07 7.407231014791390300e+07 7.303370887655072846e+06 4.884799938010770711e+05 7.630838371913089650e+05 7.089525700437031919e+05 1.725334643261236197e+05 -4.849109391844724305e+05 7.950591788740130141e+04 6.102277601766120642e+05 2.205506898864482355e+05 1.164496940953425474e+04 -2.561345140443159471e+04 -6.965796848124791868e+05 -1.693262350152229192e+05 8.370335569392865000e+04 6.626241826753078203e+04 2.959731185526882182e+05 -1.540678625710313099e+04 -7.494932128124609881e+04 1.575895193727421574e+05 -8.818170231552790210e+04 -7.706526152521038603e+04 -4.950255697654696405e+02 -8.745884642129318672e+04 5.355615574740160810e+04 2.460560814350054134e+05 -2.562953820116156930e+04 3.393399234852275185e+03 -5.089993500416663301e+04 1.885506992995925248e+04 7.988864727473950188e+04 7.669106816939222335e+04 3.135914409413321846e+04 5.588491556781771942e+04 9.948388064385643520e+04 3.658120008579517162e+04 7.490513662227230088e+04 8.564468458752489823e+03 -1.356525671725736538e+04 -6.666194366872143291e+04 4.600897379785343219e+04 3.237193999993858597e+04 3.887116065712931595e+04 1.162935250939705875e+05 5.917607692937305664e+12 3.054734387093040039e+12 3.664539648392844727e+12 7.783596797907204590e+11 7.310392957530555664e+12 1.983012444998498047e+12 5.429039908825937653e+10 2.236164637524783203e+12 1.187927701855245667e+11 1.313726024024019012e+11 5.115406206749852539e+12 -1.749241324351160431e+10 5.668624275077635498e+11 6.514438109062746429e+10 -5.137832752586048126e+10 1.489615816969306641e+12 5.819954338376522827e+10 4.813850028226620483e+10 2.435666732944131374e+09 -3.125543256781324219e+12 1.178702536891909668e+12 4.148191397084750366e+10 -8.524914743729501343e+10 3.867843567712100830e+11 1.767464905283473587e+10 -3.545201113009383392e+10 1.910119732334814835e+10 1.638271035403332520e+12 3.685763137226746368e+10 -1.650707753326225586e+11 -7.410108172080555725e+10 -1.484622685990595093e+11
-3.693203552507379558e+06 7.303370887655072846e+06 3.032429690766453743e+07 3.938887509239380248e+06 1.019326271626761183e+06 8.971912007543481886e+05 5.488045967823035317e+05 2.858654841513977735e+05 4.088736537526975735e+05 3.971777263434475171e+05 -1.165802984471425152e+05 2.392541199368025118e+05 -1.059829955949013092e+05 -6.563811974640085828e+04 9.827883248102804646e+04 5.448189505323901540e+04 4.880486177151858283e+04 -9.682227019074528653e+04 1.866346824514551554e+05 3.610088040063696099e+04 4.838916164044461766e+04 -1.002603785875782633e+05 1.628561024508654327e+03 8.999633744566317182e+04 1.887684931140757399e+05 1.803268945913004864e+05 1.805998689363357262e+05 2.433186190563065975e+04 1.413114860175600043e+05 1.394261139823688427e+05 2.210010960868730035e+05 7.481036414728469390e+04 3.001723146662214640e+04 1.081518138840182510e+05 2.877568664458155126e+03 7.020624377470765012e+02 8.819633808762891567e+04 3.912687900779073971e+04 1.417205903645530052e+05 1.234612205782331876e+05 5.649094585754894069e+04 1.159892673343079368e+05 7.528571510027800105e+04 1.104703996974513138e+05 1.394044305675345531e+05 5.502276798856454102e+12 3.964629618186884766e+12 2.701675369408645508e+12 1.910426554704490356e+11 7.264152195667901611e+11 2.045080808518941406e+12 1.845446992096730957e+11 1.669363398207709961e+12 2.739749258991331482e+11 4.011195629444741211e+11 2.957440059799766235e+11 1.229125173246489716e+11 1.357614945926949219e+12 1.607630725831998901e+11 4.225413399455239868e+10 1.377197674308157227e+12 1.081708696525307312e+11 1.581038244276546097e+10 8.937541407064205933e+10 8.466312154741503906e+11 -2.576976537176660919e+10 2.677124990049514771e+11 3.320143056024651337e+10 1.368673795918893066e+12 2.063002504316740036e+10 2.732754117361791992e+10 2.751050549745296478e+10 1.333309125090817627e+12 1.100451092186511383e+11 -4.531226528397312164e+10 -2.025420202007466507e+10 -9.766027436878967285e+10
-1.225602655427727615e+06 4.884799938010770711e+05 3.938887509239380248e+06 1.572094535347712040e+07 2.197637303156589624e+06 3.265329971279934398e+05 -4.737243508776877570e+04 -2.289697708896301629e+05 3.854035031187140703e+04 8.373307644956298464e+04 4.859430609178944724e+04 1.676479182402678634e+04 -1.028946676871234667e+05 9.171895334477232609e+03 8.969534456020632933e+04 4.406161333019084122e+04 -1.293328832463929029e+04 -1.055786457051784528e+05 1.305702058131187514e+05 -8.939782916630008913e+03 6.944336966893092904e+04 -9.414444625257587177e+03 2.813806861564355495e+04 5.519188677289320913e+04 1.636252935224009343e+04 9.459257211760131759e+04 1.361611076496503665e+05 -8.248063675367207907e+03 -7.162641055344301094e+03 1.387657824488035294e+04 6.058276679262882681e+04 1.655530133065834889e+04 3.766579963740198582e+04 -1.301155588568302483e+04 3.374064816969709500e+04 6.821253488384319098e+03 3.390194688690186740e+04 -5.459172989918172243e+04 -3.052485577568355802e+04 -5.230525932089019989e+03 -2.890166515458084177e+04 -5.016836486326435079e+03 -2.541509807280484529e+04 -1.086503000204794807e+04 -2.989200919116536897e+04 9.801791774602801514e+11 3.072014805492853516e+12 1.630218631469977295e+12 6.891578693874063721e+11 4.865960340593044922e+12 1.300703914190331055e+12 4.772972365360903931e+11 9.058688222142026367e+11 2.611016946837102966e+11 1.216220293732446594e+11 1.132010056539357910e+12 1.078524255890693359e+11 7.747733074995478516e+11 2.634150953002121887e+11 2.648167888472057343e+10 5.889898742589992676e+11 3.342144500022960205e+11 5.393608328789880371e+10 5.362754539520029449e+10 -2.909525469882234497e+11 -1.612089475420508003e+10 1.343758611401682587e+11 -6.170730456087715149e+10 7.557715385691582031e+11 1.981344108352702332e+11 4.053726466455554199e+10 1.456099384355559921e+10 6.191256315237121582e+11 2.469897095473822937e+11 -2.552000131498957443e+10 1.154502251700869560e+10 -2.031929778500444031e+10
-4.965817936070474098e+05 7.630838371913089650e+05 1.019326271626761183e+06 2.197637303156589624e+06 9.536555268962804228e+06 1.223820319473623764e+06 -1.322941193375473958e+05 -8.642689361984486459e+04 1.262790144014705438e+05 2.209773461300741765e+05 -9.172633541408718156e+04 -1.234208836949375473e+04 -6.154057792440303274e+03 -7.026315021009134398e+03 6.137101141770865070e+04 3.879129357415705454e+04 -6.618844190569991952e+03 6.235628792789005820e+04 1.338957044705655608e+04 -5.652535245370856865e+04 3.113928515921936651e+03 2.297950999961875277e+04 -6.133033747295318790e+03 3.945609483072975854e+04 3.156253024667550562e+04 2.678595894786571080e+04 3.784530240979748487e+04 6.317501870503556711e+04 3.235406769583309142e+03 -3.008354157996315189e+04 1.225143413848419868e+03 7.153366750675842923e+03 3.182902531285006989e+04 5.457191167239015340e+04 3.543034442074091203e+04 2.745773921850379338e+04 1.692450226125969129e+04 -1.630638385365039358e+04 1.318740668149718113e+04 5.875775962006309783e+03 -4.661327412554172952e+03 9.275398059370389092e+03 -3.448057325968913210e+04 -2.803903380174607810e+04 9.753351407719383133e+03 -1.377268071276510986e+12 1.063429639035812622e+12 5.733595216241529541e+11 9.764330446103065186e+11 3.172402773001304199e+12 2.863557229580205688e+11 5.600455518687739258e+11 -1.198842730983413124e+10 2.486231094307306519e+11 -3.915255335124544525e+10 -1.425476101232997803e+12 2.548788645613789368e+11 6.939158093380473328e+10 3.318541332004981079e+11 4.897767480163685608e+10 -9.810093818239811707e+10 3.048181004517800293e+11 -6.284774475355139732e+09 -7.257393373428619385e+10 -2.319562290619930115e+11 -1.586088643958596039e+10 2.533096028905816345e+11 -4.165332872198897552e+10 1.775268048886416321e+11 2.777089858264494629e+11 1.391903231026469994e+10 -1.731109608992750931e+10 8.668016538650961304e+10 3.057763639921810303e+11 -5.149673911167278290e+09 -1.511013889307659531e+10 -4.955967051012376404e+10
-8.428336269561416702e+05 7.089525700437031919e+05 8.971912007543481886e+05 3.265329971279934398e+05 1.223820319473623764e+06 5.986756482105787843e+06 8.471645054804498795e+05 4.069672691222720459e+03 -1.417536589549998280e+04 1.424831335131860396e+05 1.530847949540776026e+05 1.412035721899414493e+05 6.809647243530271226e+04 8.287541107115781051e+04 4.902569473392947839e+04 -2.371055541669723607e+04 -4.103699798555391317e+04 -1.718859198324546742e+04 1.253555522453484991e+04 -5.821187199338257778e+04 1.041364704721347225e+05 4.244219862811296480e+04 1.202633783711692786e+03 3.632711646475455927e+04 3.903427119877324003e+04 5.050859569043041847e+04 1.063487953522834141e+05 1.506032850638478885e+04 3.415169686461121455e+04 9.547922641092140111e+04 3.645144220216310350e+04 -1.050416597724426083e+03 5.532593598447932891e+04 5.892552427411540702e+04 4.877633144803863979e+04 6.536945866386037233e+04 4.535159448115232226e+04 1.385983473212592253e+04 2.788889144150990251e+04 1.037366132918195763e+04 3.647581554125905677e+04 3.692971152980861370e+04 1.688057566894040792e+04 1.890948277855489869e+04 2.283046828768097839e+04 -3.967576181707604980e+11 3.146723127058986206e+11 7.984007895441560059e+11 4.681426529705864868e+11 1.735332937173363281e+12 4.623115658382875977e+11 4.867646262399968262e+11 1.153685933254674988e+11 2.177495924456290283e+11 3.162603004181069946e+10 -6.157063672449238281e+11 6.608849549087636719e+11 1.789517919489505615e+11 2.630034225391453857e+11 9.831069570366252899e+09 9.068624202483201599e+10 2.324125039290159912e+11 7.231181281031105042e+10 6.301144323708982086e+10 3.157915159198839111e+11 5.152131432865101929e+11 3.826105932884291992e+11 3.717668861984555054e+10 5.331715818974729156e+10 2.327897323432586975e+11 1.708260608322185135e+10 2.883487129856205368e+10 9.416267752707002258e+10 2.439126686992962952e+11 -1.989077671894857407e+10 -1.068846939683974266e+10 -3.589088474131027222e+10
-5.483268408634803491e+05 1.725334643261236197e+05 5.488045967823035317e+05 -4.737243508776877570e+04 -1.322941193375473958e+05 8.471645054804498795e+05 4.319669603438447230e+06 7.418876563072162680e+05 3.038267602633584174e+05 8.240815563584885967e+04 -4.137633629742841731e+04 5.716097958007383568e+04 1.619335929098970610e+03 9.453044531743263360e+04 1.619819214244794421e+04 -5.748503621377082891e+04 -3.080664409330105264e+04 -6.375440307964810017e+03 3.379913528484263952e+04 -1.860363770709429809e+04 1.613136714980299803e+04 -2.932919982569972490e+04 2.915210542030341821e+04 -3.727161132308142442e+03 6.749523954424726253e+04 4.490600070873761433e+04 5.306554462697924464e+04 2.895713583745852884e+04 -5.587227835036590477e+03 2.565243003409263474e+04 4.283292221768876516e+03 4.490959071498530830e+04 3.528056705973031058e+04 -2.543731005600325807e+04 1.053276838788524765e+04 1.525479702006176012e+04 1.135293921896414395e+04 -3.745182507900040946e+03 -9.128087299514472761e+03 6.086700548523671387e+03 2.831439087290402767e+03 2.265080197538725406e+04 1.083404613249174872e+04 1.466515211457795158e+04 1.037945021903710403e+04 -2.000492204047766113e+11 5.316686398622229004e+11 1.441094203011840515e+11 1.980355686186253662e+11 1.908566246831388428e+12 1.777755503933099976e+11 2.718605579874668579e+11 1.860936037180196228e+11 3.311893814438402710e+11 3.128196856777306519e+11 -1.751309172598417282e+10 5.452827353870777588e+11 3.893364731681771851e+10 1.860486671260866394e+11 1.680768319524842834e+11 9.718372612458129883e+10 3.687697754847932434e+10 6.234593548547464752e+10 4.475237018348771667e+10 1.799234124071660645e+12 6.868122754301300049e+11 2.635747056013666992e+11 1.146642299859175262e+11 1.535949481335509682e+10 1.196856358434230042e+11 5.847266221366017151e+10 -2.972037399356414032e+10 9.188860534243798828e+10 1.406075700851606445e+11 9.657712540766470337e+10 -1.672210892522686195e+10 -9.778604147311315536e+08
-3.132153621701797820e+05 -4.849109391844724305e+05 2.858654841513977735e+05 -2.289697708896301629e+05 -8.642689361984486459e+04 4.069672691222720459e+03 7.418876563072162680e+05 2.759088078739144374e+06 5.621069796436768956e+05 6.375729927432913246e+04 3.018306961687114017e+04 3.922241438694809040e+04 3.319208631704647996e+04 7.936782691291529045e+04 1.518571439045795614e+03 1.726310748622459505e+04 1.169738153010458882e+04 3.447760562062295503e+04 2.585642868115056262e+04 5.056880732276029448e+04 5.654180819597811023e+03 -5.707550474668129027e+04 1.593031314912697053e+04 8.429491201008067947e+03 8.405233894275061175e+03 8.019273037038575239e+03 6.023197628262293620e+03 1.070589364906215087e+04 1.105498840292552086e+04 1.530167393832984089e+04 -7.229094125249503122e+03 3.553763644164555444e+04 -1.380643529106074993e+03 -1.561406405709175669e+04 7.110400622870241932e+03 -2.441307661688351345e+03 3.178453677895430883e+04 1.108856029039874920e+04 -7.392735964760790011e+03 -4.494651258063178830e+03 -3.938863885594085332e+03 1.641408970936510968e+03 3.886048195563612808e+03 -1.416914347223200275e+04 6.285251423458791578e+03 -2.214823641321649780e+11 -2.502095636008658142e+11 -1.156667976896542511e+11 -7.595277140147456360e+10 3.896234515163826904e+11 1.221611086251040039e+11 1.759581721886517639e+11 2.635001894864405212e+11 2.488119171171372070e+11 3.755045696583123169e+11 3.975834624579049072e+11 5.469306347725308228e+10 1.113242508320350494e+11 1.167771758223049622e+11 2.207641856036214294e+11 -1.768422847823625183e+10 2.847065199402540684e+09 8.427379579057002258e+10 5.831195781936041260e+10 5.592311060694909668e+11 -3.486416006779732056e+11 1.204299087794937286e+11 2.218174107600764465e+11 -2.065222835287857056e+10 4.529696472579100037e+10 1.027786694259441528e+11 -2.183737992421927643e+10 5.493646576334367371e+10 1.425581239936117363e+10 1.149983503167161255e+11 -3.021928334632982635e+10 -1.565062180240854454e+10
-6.874134439560740720e+05 7.950591788740130141e+04 4.088736537526975735e+05 3.854035031187140703e+04 1.262790144014705438e+05 -1.417536589549998280e+04 3.038267602633584174e+05 5.621069796436768956e+05 2.060835393135887571e+06 3.862653361810592469e+05 1.083245343812447973e+05 4.376097110186576901e+04 6.905399101916355721e+04 -1.270027351823632671e+03 8.487000614836036402e+04 6.089540082465532760e+04 1.641258422850045463e+04 4.411941406106325303e+04 7.265759576887810545e+04 4.889925824640707287e+04 6.905736691335109936e+04 4.106181952466089569e+04 3.498638413546223455e+04 3.763882809606370574e+04 1.210015527496381401e+04 4.314465828802788019e+04 6.657512475675529276e+04 5.887141896920750150e+04 5.162466490956310008e+04 3.458062062228720606e+04 2.768203127228795893e+03 4.365923299832660268e+04 2.718863579001402468e+04 1.207191940347085256e+04 2.040638854002060907e+04 1.430555313523764744e+04 3.760372921425198001e+04 2.498983887015125947e+04 2.465348154342990165e+04 1.308792032352727256e+04 4.089646312091047002e+04 1.988785651635229078e+04 2.044760664240438564e+04 2.341459941183858973e+04 1.142652030113401634e+04 4.467635412075001831e+11 3.102491384286108398e+11 1.269823019428362122e+11 7.427305612288134766e+10 3.555145716136526489e+11 1.149093922320912018e+11 3.581666497190052032e+10 1.759757819332502136e+11 2.309367545761702881e+11 3.085497896522015991e+11 6.926797906044997559e+11 1.016820123741471405e+11 1.479569795422043457e+11 1.137462870415078125e+11 1.586307516639913635e+11 4.343681475357306671e+10 -3.939827077895603657e+09 8.766952763270266724e+10 5.874184668442121124e+10 2.115823843246167908e+11 -1.426490141384966736e+11 1.926916826246211853e+11 1.754104907575392761e+11 -1.519721481972058105e+10 2.005074357239686012e+09 9.168439304477304077e+10 6.021637714099609375e+09 -3.160865334443066788e+10 -3.989727846921685219e+09 1.021448642599790649e+11 1.390771820765016747e+10 3.390701731724527740e+10
7.405288026425122516e+05 6.102277601766120642e+05 3.971777263434475171e+05 8.373307644956298464e+04 2.209773461300741765e+05 1.424831335131860396e+05 8.240815563584885967e+04 6.375729927432913246e+04 3.862653361810592469e+05 1.543384866991388379e+06 3.620052040090952651e+05 4.523920983202416392e+04 6.569482000976182462e+04 -2.543169298459871061e+04 3.916052708301699022e+04 4.949423948887010192e+04 1.867710666719402070e+04 8.839297765179979251e+03 4.700357969351443171e+04 2.040671548532563247e+04 5.376475618113203382e+04 2.923004151000804632e+04 2.853365131737683987e+04 1.124154236741636669e+04 8.409883719669500351e+03 3.961868084850218293e+04 2.336697683163535476e+04 1.178957736899154224e+04 5.779196731180910865e+04 2.525073738060924734e+04 1.518560203301934416e+04 3.043227157040570819e+04 2.405129790044354741e+04 1.316912535579769246e+04 1.557679632305877931e+04 1.175084801555864942e+04 3.008847666202812252e+04 1.626237271381549544e+04 3.217795499711310913e+04 1.806614442781343678e+04 1.946728518620328759e+04 1.634876202048435698e+04 1.621503734361583520e+04 6.034894211643285416e+03 2.874697601697314894e+04 1.224077381548759277e+12 7.639217273941220703e+11 1.890305928596266785e+11 -1.651864439520670776e+11 1.254861455712759277e+12 1.468749825047974243e+11 8.961974193927990723e+10 2.492165933074345016e+10 8.463187206601402283e+10 1.619834128314041443e+11 6.226295421921890869e+11 1.482333994536436462e+11 1.910334635437261658e+11 9.632129939613514709e+10 1.174042681326254883e+11 9.846801380856991577e+10 5.605309190440532684e+10 1.032899703281627197e+11 1.209370933468401031e+11 -1.204629471223009949e+11 6.636007382437374268e+11 9.087279319343351746e+10 7.841969614329624939e+10 2.037498033847178268e+10 4.072725072021853638e+10 7.175479828063870239e+10 5.790843757545743561e+10 -9.306261953611171722e+09 1.040399519929533386e+10 4.124873402339660645e+10 4.181907810290181732e+10 1.595487554478853941e+08
