# Pk for p=0.0, NGC 
#  k(h/Mpc) Pk*A/Q0(0) 1.72814 / 1.62044
3.750000000000000295e-03 3.817546093750000000e+04
8.035714285714286656e-03 4.391136328125000000e+04
1.282894736842105608e-02 4.501903125000000000e+04
1.773648648648648574e-02 3.658312890625000000e+04
2.268442622950819776e-02 3.923559765625000000e+04
2.765109890109889931e-02 3.514530468750000000e+04
3.262795275590551353e-02 2.874003906250000000e+04
3.761094674556213213e-02 2.738426757812500000e+04
4.259792626728110126e-02 2.322540429687500000e+04
4.758763837638376598e-02 2.247638671875000000e+04
5.257930513595167332e-02 2.050164843750000000e+04
5.757241813602014674e-02 1.972900000000000000e+04
6.256663113006397103e-02 1.760603125000000000e+04
6.756170018281536238e-02 1.579829492187500000e+04
7.255744849445325273e-02 1.554209375000000000e+04
7.755374479889043382e-02 1.470293359375000000e+04
8.255048959608321524e-02 1.269267675781250000e+04
8.754760609357999102e-02 1.140324316406250000e+04
9.254503407984421282e-02 1.105396679687500000e+04
9.754272567922873949e-02 9.476321289062500000e+03
1.025406423473433498e-01 8.035657714843750000e+03
1.075387527036769930e-01 7.095691894531250000e+03
1.125370309414088082e-01 7.541100097656250000e+03
1.175354556427277986e-01 6.619022949218750000e+03
1.225340088839533548e-01 6.950377441406250000e+03
1.275326755509994803e-01 6.832549316406250000e+03
1.325314428096820152e-01 5.907064453125000000e+03
1.375302996914940790e-01 6.232503417968750000e+03
1.425292367665162430e-01 5.760941894531250000e+03
1.475282458828035270e-01 5.227924804687500000e+03
1.525273199570046367e-01 4.356396484375000000e+03
1.575264528048370694e-01 3.799759277343750000e+03
1.625256390028400610e-01 4.001613037109375000e+03
1.675248737748737671e-01 3.496774169921875000e+03
1.725241528983477990e-01 3.730022216796875000e+03
1.775234726262892859e-01 3.133975585937500000e+03
1.825228296222166646e-01 3.250103759765625000e+03
1.875222209054278610e-01 2.976030029296875000e+03
1.925216438048121814e-01 2.912442138671875000e+03
1.975210959196753435e-01 2.830948974609375000e+03
2.025205750863645349e-01 2.441197021484375000e+03
2.075200793497193053e-01 2.468166992187500000e+03
2.125196069385495434e-01 2.315278808593750000e+03
2.175191562444953319e-01 2.464975830078125000e+03
2.225187258037367444e-01 2.004478759765625000e+03
