# Pk covarinace for p=0.0, NGC Pk*A/Q0(0)
2.673206049627185166e+08 1.709456763378459588e+07 -4.752188183057137765e+06 -4.884777643931196071e+05 1.713974865762543923e+05 -9.484570062294411473e+05 -3.914079642790529761e+05 -7.022580779508090345e+05 -1.330886104947030544e+06 5.971488776071923785e+05 6.558316461822595447e+05 2.791730528731247759e+05 -1.136210071734420926e+05 -5.055421405442410614e+05 5.092157311896744068e+05 7.135106241557457543e+04 -1.703393949140975019e+05 2.507688661087201908e+05 1.481934904091722565e+05 -7.171367132040052093e+04 9.268464205856632907e+04 -3.125041145788094145e+05 -2.363518993689909985e+05 2.484100592689344194e+05 1.534354177052774467e+05 -6.307542872504067054e+04 -2.489025373478654656e+05 -1.787207472826322482e+05 2.053576815099884407e+05 -2.450090296122397194e+04 2.423509273879263201e+05 4.026071938237688737e+05 -1.103590406430602889e+04 -8.146843944969520089e+04 1.338412782041074242e+05 -8.832543236621637334e+03 -1.605974041451686026e+04 3.474874376503466920e+04 1.128358350534301862e+05 1.442831266542188532e+05 1.492385357055995883e+03 9.639587029405726935e+04 -2.183481388720611903e+03 1.207309082274827670e+05 -4.882844644064090971e+04
1.709456763378459588e+07 7.395372318126246333e+07 5.874433713989893906e+06 -1.110875982170251518e+05 5.658390645795472665e+05 8.385316698512445437e+05 4.905162157719081733e+05 -4.099041627639420913e+05 -4.056572974313682644e+05 3.023161195703937556e+05 7.996964599420239210e+03 -2.114381196548584849e+05 -1.477606587595304300e+05 -6.310669611024209298e+05 -2.068942428990011686e+05 4.556838395558475167e+04 -1.334307555845409224e+05 2.269850160591161984e+05 -1.333302264170067428e+04 -2.812563289764869842e+05 4.543230669657570979e+04 -1.812521902729829599e+05 -1.895235336174519325e+05 -1.049111043307250111e+04 -1.399588607009575935e+05 -1.617025149347380284e+04 1.499362391061142262e+05 -2.812236978869461836e+03 -5.841503319353603001e+04 -1.087617765980901604e+05 -8.572783568179840222e+04 -6.814038738617193303e+04 3.135738690971615870e+04 5.802692714140779572e+03 5.392112823233273957e+04 7.131662563765396771e+04 -5.302435876643990923e+04 1.036486760495007911e+04 -4.334251282936584175e+04 -1.087752365667421373e+02 -5.096560929531730653e+04 1.125734515338638084e+04 -2.661820308981492781e+04 5.160995670051131310e+04 3.622326759950379346e+04
-4.752188183057137765e+06 5.874433713989893906e+06 3.055738344585834816e+07 4.050087074761428870e+06 9.252523778907827800e+05 7.215790177488472546e+05 6.166591116188769229e+05 2.865352578193634399e+05 1.516450736601770041e+05 9.454555583069018030e+04 -2.577741938987934845e+05 5.082507441798936634e+04 -1.990006366645059315e+05 -2.459168932669544665e+04 -8.527764377870090584e+02 1.262645697381782156e+04 -1.188200585183282055e+04 -2.029105752535235079e+05 1.072936260621956026e+05 -5.266996840206983325e+04 2.216839344509231159e+04 -1.608901252005465212e+05 -7.346239470086802612e+04 3.273773261299556179e+04 1.014353175095770421e+05 4.029362594852217444e+04 1.174589870411393931e+05 -5.285081516122636094e+04 9.832653758127969922e+04 4.684614728463637584e+04 1.424405354232890822e+05 -1.944726488601057281e+04 -4.975216317620688642e+04 2.417395452376362664e+04 -1.593548328082283842e+04 -5.184296988433031947e+04 3.262732977372358800e+04 -4.705825594295511110e+04 6.999824321742795291e+04 6.617990361583599588e+04 5.170197947479558934e+03 6.023461491345566901e+04 -1.248627137244725236e+04 2.345331582703013919e+04 6.030536461952866375e+04
-4.884777643931196071e+05 -1.110875982170251518e+05 4.050087074761428870e+06 1.627738091081265174e+07 2.083746179201265797e+06 2.364126152766901068e+05 1.114790542376007797e+05 1.027982545418297232e+05 3.326908003482203349e+05 1.087324498218789377e+05 -2.586371689417880407e+04 1.020643422745427670e+05 -1.583123787246709689e+05 4.814931191347979620e+03 8.502443057141591271e+04 5.931931934253490908e+04 -8.619564236539744888e+04 -1.269574192621612310e+05 1.305204729783704970e+05 6.654837315965232847e+04 7.300565595080089406e+04 -4.641087687918631855e+04 6.123285013583891850e+04 3.098838275083779081e+04 1.581838179755892088e+04 8.959133221248388872e+04 1.387890374185641122e+05 3.954871060027922067e+04 -1.198916947520182839e+04 4.439375657205082825e+04 4.334538909895978577e+04 1.587486945919368009e+04 4.739467365934908594e+04 -3.960480814113363522e+03 4.485528062337315350e+04 1.684377308578520388e+04 4.066050720611162978e+04 -6.244466867352775444e+04 -1.850583847201396202e+04 -1.728836155627061316e+03 -2.123920794381996166e+04 -3.931110591892619141e+03 -3.133286002429624932e+04 4.630445865654158297e+03 -9.656770657081653553e+03
1.713974865762543923e+05 5.658390645795472665e+05 9.252523778907827800e+05 2.083746179201265797e+06 9.264311234792439267e+06 9.712580097328270786e+05 -1.141378111401626520e+05 -8.052271005014283583e+04 2.602455685625674960e+05 3.504226732252626680e+05 -5.073712954823861946e+04 1.785252224650971402e+04 1.729554570418837466e+04 1.748182406419635663e+04 1.009168658390439523e+05 4.441249787048625149e+04 -5.790445915522558789e+04 2.428771384663051140e+04 -1.014523145875253067e+04 -2.385841663475923633e+04 6.201220694028384969e+03 4.148754836182500003e+04 -9.469447480150200136e+03 2.827090117363933678e+04 6.726474794161719728e+03 3.222312724452350085e+04 3.243133356188724792e+04 6.257713097838937392e+04 1.036797430154423273e+04 -1.792161628807503075e+04 -1.326073052186908535e+04 2.995304495331629732e+04 2.997828738177820560e+04 5.539759993536223192e+04 2.113563922561187792e+04 1.545753726240266224e+04 -3.952879496305730299e+03 -1.814894516324060532e+04 1.474283744542106251e+04 1.930461215328843900e+04 -8.479635256735318762e+03 1.017407844860865953e+04 -1.347057181784604836e+04 -2.729872167258879563e+04 -1.218208322649403954e+03
-9.484570062294411473e+05 8.385316698512445437e+05 7.215790177488472546e+05 2.364126152766901068e+05 9.712580097328270786e+05 5.894201237590819597e+06 7.325284601927984040e+05 -3.130907043143524425e+04 -1.155080471857934172e+05 1.872252838131086610e+05 9.847300882697636553e+04 4.086115387609359459e+04 1.473839798113496363e+04 4.708975478276090871e+04 -1.288751061648368159e+04 -8.016566344758862397e+04 -4.387643560834812524e+04 -4.421563485597204999e+04 1.729477698346574834e+04 -7.188799327528123104e+04 6.615272494549762632e+04 2.423793678513930718e+04 -3.923130604680460237e+04 8.068720853874438944e+03 1.495961884287944770e+02 -2.008283503445098404e+03 3.498275871968258434e+04 -3.048985228623266084e+04 2.943471340877699276e+03 5.789612979540196829e+04 -1.020439582848177088e+04 -4.070727325109136291e+04 -2.377525886645037644e+03 1.691808363365533296e+04 1.458963873715143745e+04 2.509753091769657840e+04 3.063457338319727569e+03 -1.326188765913994575e+04 -8.313793755522767242e+03 -2.018707582594845007e+04 3.990480979512684826e+03 9.749714457800086166e+03 -4.598427304362367067e+03 -2.725528569335506859e+02 -1.132340108845025316e+04
-3.914079642790529761e+05 4.905162157719081733e+05 6.166591116188769229e+05 1.114790542376007797e+05 -1.141378111401626520e+05 7.325284601927984040e+05 4.144244017442685552e+06 6.926316233124798164e+05 2.077277164797514270e+05 7.057856856193688873e+04 -5.168032530358581425e+04 2.254978293389213286e+04 -4.979190863946157333e+04 7.434715846196994244e+04 6.250479857499603895e+03 -4.977725763330998598e+04 -8.663268117072351743e+03 -2.461124790140809637e+04 2.544961585004566587e+04 -8.189065551130486710e+03 1.103956192622370509e+04 -6.158975736993315513e+04 2.216775349045828989e+04 -2.831988372874130164e+03 5.324668300336009270e+04 1.654472465977138199e+04 5.510786407786828931e+04 2.306380828806368299e+04 -1.372465685170196048e+04 -3.086294173471819704e+02 5.053482502378662502e+03 2.806614052175664983e+04 -3.167746874960204764e+02 -2.231064206708237180e+04 -1.305908306395181398e+03 6.967256412654850465e+03 8.263559137433787328e+03 3.898446646690946636e+03 -4.637212207465248866e+03 2.110058785637447272e+03 -5.094854560649801897e+03 8.558379415670369781e+03 -5.998112018752360200e+03 2.863303045673627821e+03 1.661159718409039897e+03
-7.022580779508090345e+05 -4.099041627639420913e+05 2.865352578193634399e+05 1.027982545418297232e+05 -8.052271005014283583e+04 -3.130907043143524425e+04 6.926316233124798164e+05 2.770901344881789759e+06 4.956710747975740815e+05 4.128283090734027064e+04 3.169120862397933161e+04 2.251719895706773968e+03 3.144770865698610578e+03 8.548052444860554533e+04 9.997145176612482828e+03 -4.329201510733852956e+03 -1.692966624455719284e+04 2.761489407807968746e+04 1.864244878752575096e+04 3.653492397949786391e+04 2.587635216928766386e+04 -4.265326766717154533e+04 3.321832645506787230e+03 -1.267427599254418237e+04 7.647604555255674086e+02 4.837413758821523516e+03 -7.253527196974895560e+03 8.058640532567860646e+03 7.638793911095182921e+03 -3.449066940432336196e+03 -9.514258096577115793e+03 3.072229108531261227e+04 -1.236568142834356877e+04 -6.645518214830587567e+03 9.908992088578849007e+02 -4.821287573411926132e+03 1.923590746602443687e+04 8.343972587764837954e+03 -1.107613145207429989e+04 -7.964057824674468065e+03 -8.677024189969539293e+03 -5.150343084646391617e+03 6.017999553354557975e+03 -2.473871999792078714e+04 -1.472914955791099146e+03
-1.330886104947030544e+06 -4.056572974313682644e+05 1.516450736601770041e+05 3.326908003482203349e+05 2.602455685625674960e+05 -1.155080471857934172e+05 2.077277164797514270e+05 4.956710747975740815e+05 1.962963338464529486e+06 2.921655404653306468e+05 7.501044677894881170e+04 1.899747733304498979e+04 3.850050066205288022e+04 4.906169282239640779e+03 7.244785751468817762e+04 4.095744028558729769e+04 2.431874527018867866e+03 2.418197673446593762e+04 2.842996649828246518e+04 2.303142978036602653e+04 4.617547746597694641e+04 1.467000720537327470e+04 1.437953844357023081e+04 8.673335831727159530e+03 4.918927734687841621e+03 2.899784938670604242e+04 3.021116375217593668e+04 4.349085476557357470e+04 2.301462147985191405e+04 5.172258329636210874e+03 -1.216542465620318399e+04 1.490052063614713916e+04 7.259285270231815048e+03 -2.257725005416761178e+03 6.962618946221606166e+03 8.876048185495143343e+02 1.254862491647807838e+04 1.879340316360213137e+03 2.552046071674062205e+03 8.253993978137903468e+03 2.371559964432890047e+04 7.316859296424722743e+03 -5.140104479643067862e+03 4.589283586827466024e+03 -2.720143818187216766e+03
5.971488776071923785e+05 3.023161195703937556e+05 9.454555583069018030e+04 1.087324498218789377e+05 3.504226732252626680e+05 1.872252838131086610e+05 7.057856856193688873e+04 4.128283090734027064e+04 2.921655404653306468e+05 1.508620457280529197e+06 2.899420666516796919e+05 3.496209177670890494e+04 7.598657455131711322e+04 -1.766183940392532895e+04 3.490875210235197301e+04 4.023690639310119877e+04 -7.587475865701871044e+03 -8.175190870641877154e+03 1.522001666825023858e+04 1.444977306559475073e+04 3.839291750841499015e+04 1.771000970612301535e+04 -7.565768147092843492e+02 -1.193452621503752562e+04 -4.502568408445227760e+03 1.936851543246738220e+04 1.233205870847340520e+04 -8.557729900535374327e+03 4.019330592765282927e+04 1.973422586547767060e+04 3.830908635282777141e+03 1.338555162455464779e+04 1.243876185897165669e+04 -3.680864276752572096e+03 -3.060129784813267179e+03 -4.873722064657470582e+03 8.754816550423969602e+03 -1.792816594893826277e+03 1.484502904216025127e+04 9.121845728509851980e+00 4.177476327546076391e+03 3.954136032980874461e+03 4.842223971019267310e+02 1.720118068222185457e+02 1.719130033626887234e+04
