# B covariance for NGC
# Constant shot noise subtracted
# 
6.981333667803580334e+20 7.481247365458252595e+19 2.659437471079823360e+19 6.915892446992892928e+18 1.321352085410793062e+19 6.347840745583500288e+18 -5.734641108531478400e+17 9.402711068062187520e+18 1.215980808183512832e+18 -4.782021788650493952e+18 3.092304395475818496e+18 -4.893001284598704128e+18 4.987896608295194624e+18 -1.787107484722389504e+18 9.516909732216067840e+17 1.424621475877050982e+19 -2.574577295314913280e+18 2.527186669037983040e+17 -1.878779951866519552e+18 1.041950549565992346e+19 -3.803046729380492288e+18 2.546325877566030848e+18 3.914469977590533120e+17 5.474265086730764288e+18 -8.558800746545574400e+17 5.831225418194656000e+17 -2.564639463440432000e+17 1.182067365447788749e+19 3.881172588572455680e+17 -3.530508497163975680e+17 1.298574382836908544e+18 6.054203220371970560e+17 -3.895134080554773504e+18 -3.602469883645393920e+17 7.983911604166877184e+18 4.640750661422573440e+17 3.984129584455111040e+17 8.248640832511542400e+16 4.154606523534977024e+18 -4.171419525384870400e+17 3.839226950170904960e+17 7.903626783932544000e+16 2.092363778334450880e+17 8.964128056278477824e+18 -1.920547186761669120e+17 6.950816153858173440e+17 -1.277263781657084640e+17 -6.883888624710309120e+17 -2.538173978801860480e+17 -2.813835004127023616e+18 3.664511339079122944e+18 -1.266664839105687808e+18 -3.220825609183651840e+17 -5.724357471352124416e+18 1.768885879561101760e+17 -7.901571599145907200e+17 -2.391588224839604480e+17 2.935797050728392960e+17 2.133270990462903040e+18 -6.336479206478169600e+17 -2.194538200563606080e+17 -1.019997591369547200e+17 1.262434124346531200e+17 -4.206169728422318400e+16 8.527024476914306048e+18 -1.189376242332794880e+18 -2.732836088421796800e+17 -1.124943196135659040e+17 -9.337016010657451520e+17 2.980169518569366400e+17 4.678808880600892160e+17 -1.129571668217742131e+19 -7.779375716620289280e+17 -5.699314256905545728e+18 2.781970358520635840e+17 4.240737182860335360e+17 -6.830762475669254400e+17 6.708450303911997440e+18 -1.293323186731559168e+18 -6.417830899304885760e+17 3.253070001347991040e+17 2.781489772246910400e+17 2.369825284365296640e+17 3.376640139560423424e+18 -1.468148593111915520e+18 -1.992299297713920960e+17 -1.690228458023315840e+17 2.647773231813648640e+17 -5.458474937906377600e+16 2.806958103076966080e+17 8.920980334689745920e+18 -1.680970331244989952e+18 1.586431906653723000e+16 4.865791638831244800e+17 2.058148859112831600e+16 4.263199424785927200e+16 2.241366313419736000e+16 5.952970262691892480e+17
7.481247365458252595e+19 1.871520394430879498e+20 1.694644007747412378e+19 4.291850238303204864e+18 6.313822573471340954e+19 6.361894953495222272e+18 9.976340521272644800e+16 2.824515045251155456e+18 2.599366360977213440e+17 -5.804468748989466880e+17 -8.037377881716377600e+18 1.823247000159587840e+18 3.821195461180793344e+18 -3.623422487923239040e+17 -7.441708504578343680e+17 4.954804424398735360e+18 1.461426812582906560e+17 -3.811764111981677440e+17 -3.971134944817055360e+17 -9.780915563194781696e+18 9.568715735828400128e+18 3.649901972087253120e+17 -5.750767621767918720e+17 3.463976638821299200e+18 1.464292936100720640e+17 -7.725501816444944000e+16 5.633209818747276160e+17 3.486194683276854272e+18 -3.146310699704535040e+17 7.197927232874472960e+17 3.262133683615969280e+17 6.523012667267815680e+17 1.218641277553783808e+18 -5.854702163285679360e+17 1.608165487072686848e+18 -5.134667193501488000e+17 2.876840583953877600e+16 6.494928948304773600e+16 2.864645173927366656e+18 2.653115631739429120e+17 -3.357214640324306800e+16 -2.385014984335131200e+16 1.893537147746117440e+17 2.855342289135692288e+18 4.945464282432626400e+16 -6.828855506304289280e+17 -3.061551443151855200e+16 -9.028884522974920000e+15 3.986708260587490560e+17 -7.018115337516534784e+18 -1.327242231000992640e+17 -7.668115621818947200e+16 4.439655230210073600e+17 3.769940107323784320e+17 1.096304422127966240e+17 -2.224978526773290800e+16 2.047115606822179840e+17 3.278592077847866880e+17 2.407946057043151360e+18 3.051329971622033200e+16 -1.800041835187242880e+17 1.994192427857007360e+17 4.107281110245873600e+16 -1.914496264562822720e+17 2.280709757857995520e+18 -2.340173132950255680e+17 2.272447165709870720e+17 -3.565787585767436800e+17 -5.712559691481166400e+16 -7.917669605580192000e+16 -1.267738282950094400e+17 -9.034494494409598720e+17 2.545459020285668000e+16 -1.476829179646677504e+18 4.474060732756103680e+17 -2.002349374594394800e+16 -3.331113774412265600e+16 -1.625037024876457216e+18 -3.064807343277454720e+17 3.375363504666922880e+17 2.355855235016681500e+15 3.972942369559565600e+16 -1.399074738645059200e+17 2.750134073602151424e+18 5.321891730651629440e+17 -1.407060353831166720e+17 1.531558557019344960e+17 5.398217041216429600e+16 9.010938071463904000e+16 4.366096555575135200e+16 2.330736612522808320e+18 8.478896727579563200e+16 -1.860891195042350080e+17 2.101758462005468480e+17 1.998669296090024320e+17 -2.137983627809749760e+17 1.442657238941599040e+17 -1.407358035961117920e+17
2.659437471079823360e+19 1.694644007747412378e+19 4.240376139981008896e+19 7.839365831405398016e+18 -1.220997037019979776e+18 6.710700296707124224e+18 1.220917407427282688e+18 4.824617055740748800e+18 2.964397168221210240e+17 6.778995295997768800e+16 3.020205528144207872e+18 -6.493457191534247680e+17 2.583639095485775872e+18 1.595558731778979840e+17 -2.111370259308883200e+17 3.760355956240918528e+18 1.835296507463477440e+17 -2.593745079559173120e+17 -2.407083967113060800e+17 1.112407133622972544e+18 2.617426306207548928e+18 5.497707150178249600e+17 -3.541499261715960960e+17 2.144024714682746368e+18 -1.160399346342221440e+17 -1.878251856910220800e+17 -3.405905623550489600e+17 4.080480893296705536e+18 3.057625577309827200e+17 2.583003559164900160e+17 -1.598219982454654080e+17 2.480521677548170560e+17 -9.119916955195102400e+16 -5.767192906374296320e+17 3.321848203747688960e+17 -9.980077318679745600e+16 -2.736818020685627520e+17 -1.561725613829357760e+17 1.337903418768731648e+18 6.902694794003183200e+16 -3.560650295506468400e+16 -4.935511811285936000e+16 -1.586866650409121200e+16 3.159658901809445888e+18 -7.130206057414415200e+16 1.452594159345508800e+17 -4.258269297514226400e+16 9.738558943219602000e+15 2.904759486454554880e+17 -1.314774472026550560e+17 -3.429560079744251392e+18 -2.063313672433182400e+17 1.977760166495123200e+16 3.049457689192900096e+18 1.210797371587733920e+17 -1.227772546822190720e+17 3.246628950430536400e+16 4.169542265002332800e+16 6.866603600734266880e+17 -2.065632032335601920e+17 -1.498058486149018240e+17 7.040219411589926000e+15 -3.123264512295496800e+16 2.379946834559664000e+16 3.481999333976972800e+18 -7.910679818324870400e+16 1.212110741768263800e+16 -2.574912280143765440e+17 -8.160107896649608000e+16 9.261520340880670400e+16 3.145624902872905200e+16 -4.520662297164300800e+17 3.512351294586337920e+17 -6.564003653931713280e+17 -9.796304937999854400e+16 -1.049241960423158720e+17 -2.866740136434148480e+17 1.244849048611000832e+18 -1.840747800959876160e+17 -1.832191047178154000e+16 -4.912581785089910400e+16 -3.300129494950535625e+14 -1.901998866961791360e+17 1.242472788284320768e+18 9.479779485256772000e+15 4.355428756914069600e+16 4.942858747122452800e+16 -9.924657646919993600e+16 -7.247138695789476800e+16 5.579712161788913000e+15 2.794054847660930048e+18 -2.947671284671989200e+16 7.801003097421264000e+16 7.707885953761475200e+16 2.535431194452198400e+16 -5.431481331177153600e+16 9.012832361798644800e+16 1.187530028155160960e+17
6.915892446992892928e+18 4.291850238303204864e+18 7.839365831405398016e+18 6.324706964970308403e+19 8.699581908130099200e+18 2.171457482243590400e+18 5.939081314411378688e+18 1.055271591439135488e+18 -1.839117576960362000e+16 7.453759368600276480e+17 2.425958036985857536e+18 7.250548467131371520e+17 1.906093340632078336e+18 9.491072419355688960e+17 -3.765026777347829120e+17 -9.775734111182028800e+17 3.390043177085344000e+17 3.835446083117467520e+17 -4.923473242346623360e+17 2.779390722500711936e+18 2.151817657928423936e+18 1.214880037237270784e+18 2.525073423296511680e+17 9.714891543050694400e+16 1.934534023332367680e+17 1.169994719222928320e+17 1.455124161016181000e+15 -3.112223792513729280e+17 2.205867262781611520e+17 2.829488458737976640e+17 -1.785859173151386240e+17 -1.320576732922477440e+17 1.016506046344761088e+18 -6.272413187446242560e+17 3.832266366593235968e+18 3.926179769563216000e+17 1.376564244712202400e+17 -3.845191869686330880e+17 4.557123363117441280e+17 4.137347956655652480e+17 -1.504912068850225920e+17 -1.234807780179496960e+17 -1.033863302494390240e+17 -1.226948263227096960e+17 -2.712183730867411200e+16 -1.796923197215927040e+17 -6.854421944099728800e+16 1.351642579436292000e+17 1.736855571067506880e+17 2.108006125558609408e+18 1.306140807306612992e+18 -7.583316824258213000e+15 -2.106111834014513280e+17 2.929386387257963520e+17 7.211591260947710720e+17 1.020429824968979520e+17 -7.165200378114985600e+16 1.812650703140545600e+16 5.840153584275596800e+17 1.947839683774672640e+17 1.127138869144165000e+16 2.492221851421103600e+16 -5.467025473016638400e+16 -9.960958163914057600e+16 -3.047341634023109120e+17 5.080558762842893440e+17 4.371282292359245600e+16 1.318768264945850560e+17 1.262456966944846400e+16 9.091179048320830400e+16 1.005791787856286080e+17 -6.495390253313960960e+17 -2.488945424690797120e+17 4.182664686005608960e+17 -2.137459787676061120e+17 7.885716072314281600e+16 2.194531232763053600e+16 8.305962193083265280e+17 1.101055237634744640e+17 -1.555053281780174080e+17 -4.280292176337108000e+16 2.071045859401608400e+16 2.238326708230008800e+16 1.635652074546620480e+17 6.907534113571424000e+17 6.016893154651146400e+16 5.672085313613412000e+16 4.627134967220960000e+16 4.394579720792313600e+16 6.094902869956804800e+16 -2.410462371736020160e+17 6.074452782050615040e+17 1.722141167101602200e+16 1.148610653917672960e+17 2.682180803919461440e+17 1.819716410058183040e+17 1.466652909577213800e+16 8.848142788618009600e+16
1.321352085410793062e+19 6.313822573471340954e+19 -1.220997037019979776e+18 8.699581908130099200e+18 2.206377848387718087e+21 9.599268591195987968e+18 -1.136162455248218752e+18 4.092740340625137664e+18 -7.298988962858199040e+17 -1.662526222236498240e+17 -4.106677231521109606e+19 3.223861987990303232e+18 3.305627169858969088e+18 1.445898965334708224e+18 5.624256061588717568e+18 5.827335198918199296e+18 3.413357018923556352e+18 2.852048822276408832e+18 2.342296535679884800e+18 1.922704410628528128e+19 2.971456895237106893e+19 7.204131094490725376e+18 2.552258704758057472e+18 -3.156358848744758272e+18 6.770823731988192000e+17 2.015041858967293696e+18 2.242870679254973952e+18 -2.741234473311750656e+18 1.694149257310855168e+18 1.859918328764694272e+18 2.344358542955895296e+18 2.171618989882804736e+18 -2.946932667244989952e+18 3.087618332529688320e+17 1.609034615440057549e+19 9.355390229035319040e+17 1.218404175094990848e+18 1.090439740260340480e+18 -1.179492623440472576e+18 5.356244034190848640e+17 1.941653206418042112e+18 1.077809055055058688e+18 1.118070022992068096e+18 -5.782702864178210816e+18 1.707944801923853056e+18 1.235283231304594688e+18 1.224478636592975360e+18 -4.000068954068818560e+17 3.180707023222169600e+17 -1.109111494648740096e+18 -1.204322005403734221e+19 3.204313750634900992e+18 4.240330915417099200e+16 2.314845984275532800e+18 -1.948227706058553344e+18 -6.416637241778231040e+17 7.579252971445721600e+17 -3.338677164291539840e+17 5.948808951085070080e+17 1.666722858126294528e+18 9.286762571313194240e+17 8.686229266747138560e+17 -3.011393641921793920e+17 -1.347844328800719840e+17 7.832321994398296000e+16 -1.296422800497535232e+18 -1.873250755558821120e+18 -1.221623393990239360e+17 -2.842263349076271500e+15 -1.789756272617908800e+17 -1.125208076562686720e+18 4.187044252401231872e+18 -1.283130745828856640e+17 1.056578545344918323e+19 -1.024011346629031168e+18 4.618313379135186560e+17 4.262373287137194240e+17 -1.973105085012395264e+18 -3.209162515301368832e+18 3.137656103474286080e+17 4.957492851358701440e+17 -2.131863091000136000e+17 5.639690937072745600e+17 1.149306301387400064e+18 1.002658304659874304e+18 1.151226866006528640e+18 3.421906810952377600e+17 -7.762799105418348800e+17 -6.331478433223583200e+16 -7.170534075488768000e+17 -2.213648180597625856e+18 2.759307526853862720e+17 7.544466790922833920e+17 4.750436360137619200e+17 -5.486462839070256000e+17 -1.182825068577146624e+18 -1.335982278279766784e+18 -8.017967490535219200e+17
6.347840745583500288e+18 6.361894953495222272e+18 6.710700296707124224e+18 2.171457482243590400e+18 9.599268591195987968e+18 2.626526032780929434e+19 1.924097726419094016e+18 5.360277950350775296e+18 1.596837850646075840e+17 2.529001544826000320e+17 5.593277978361438208e+18 9.262351035177687040e+17 3.065161008249198592e+18 2.707535574339895040e+17 -1.123121186491304960e+17 2.431703445493921280e+18 1.693947105370613440e+17 7.256098948455784000e+15 1.277458589764133120e+17 -7.952500655733357568e+18 3.638147771413834240e+18 1.261243354622088640e+17 3.285406026623535500e+15 1.686164875664324608e+18 -1.214774487317208800e+17 -3.822071136068317600e+16 -1.524856953700466880e+17 2.078443825110225664e+18 7.276630486355558400e+16 4.570920975156030720e+17 -3.309772182388558400e+16 -1.940816056575890240e+17 2.218660968827243520e+17 5.938704128039424000e+17 5.242672296414449664e+18 -5.649452418979626400e+16 -2.739866957850504400e+16 -1.694462984441684800e+17 1.622344043532326400e+18 3.638032438702208000e+16 3.276297371256030400e+16 -8.537097043354532800e+16 -5.446339909599064800e+16 1.725582230616547072e+18 -2.489725114123440000e+17 -3.066810136090829200e+16 -1.077523689778651200e+17 -2.212520414644073600e+16 -1.216769338348680960e+17 1.769812561530325504e+18 -2.200866250178520800e+16 -1.732118134406315250e+15 4.598546475704595200e+16 1.445942560047463424e+18 1.355542935788393760e+17 -2.020032695533862400e+16 -6.304873843733878000e+15 5.801126960859433600e+16 1.002441394175691008e+18 -4.002826533478052000e+16 -1.776488001291996400e+16 -4.921211791540357000e+15 -6.105314211957768000e+16 -4.455149398389255200e+16 1.538119704168976896e+18 -6.110537132340808800e+16 -1.170422259780375360e+17 -2.488372933788736800e+16 7.190560276481610400e+16 3.022544371254287200e+16 1.403958882862797800e+16 2.919106424641706880e+17 -2.124302677555005760e+17 3.928197788695057920e+17 3.089500114373184000e+15 1.348193528673272960e+17 2.461119713484779200e+16 -1.587725268145766720e+17 -1.014596846712015360e+17 -4.115234599655560800e+16 -2.244197106222122800e+16 1.379158897523809250e+15 -8.670382288268200000e+16 1.373005609778668032e+18 1.222888126146548000e+17 5.621194931429888000e+16 9.569224374958664000e+15 -5.189259619686297600e+16 -5.077999146609461600e+16 4.998703614736050000e+15 1.469944361804634624e+18 4.612675985158000800e+16 1.868135281983568000e+17 -1.102680374364572000e+17 -1.242179046667419840e+17 -1.609863364930153280e+17 -2.176132272687926000e+16 3.796992725909108000e+16
-5.734641108531478400e+17 9.976340521272644800e+16 1.220917407427282688e+18 5.939081314411378688e+18 -1.136162455248218752e+18 1.924097726419094016e+18 1.172525912349528474e+19 6.083667027260029440e+17 1.537742002553939968e+18 2.410381357632866880e+17 2.107653096893264128e+18 2.266284197688454400e+18 7.819312590991740160e+17 6.082275413038042880e+17 -9.894294877879137600e+16 -3.089006697996620160e+17 3.324336976345985920e+17 1.097898460339202240e+17 -1.029201069271316000e+17 -1.326891830453159424e+18 -3.103098453584816640e+17 5.394759732160248960e+17 2.643758154997978880e+17 3.368949974879710720e+17 4.789203081408965120e+17 -7.304060022153012800e+16 -5.233828294420922400e+16 -6.271547474851477000e+15 2.903588265063449600e+17 1.081091952072092960e+17 4.682866930182011000e+15 1.353132901231907360e+17 2.103985560246024192e+18 4.050071510843892000e+16 1.373943161479154432e+18 4.602694527883463040e+17 6.875123177142006400e+16 4.030086375390785600e+16 1.145780276251287000e+16 3.138161575041083520e+17 5.503844656123844000e+16 3.180187136487958000e+16 1.259435820777113760e+17 -4.263632044259242400e+16 1.811393984902216960e+17 5.136757267130580000e+16 7.004131738227276000e+16 8.109086140420596800e+16 -5.933482952226069600e+16 -5.667063250255160960e+17 -1.891385512366707200e+16 3.318357835603526800e+16 -2.798637488623699600e+16 4.933564308247434880e+17 2.634072526646738880e+17 -2.113108607800756800e+16 1.119676368204577120e+17 1.237023854967030400e+16 2.606479097864688960e+17 3.416348261394673920e+17 -4.687920163174076000e+16 1.315832402032278200e+16 8.120650744494857600e+16 -2.985518677143487200e+16 -2.015253999900678080e+17 3.702393323895580800e+17 -3.694160434879117600e+16 2.675952866418692000e+15 9.040084035692818000e+15 7.472526894732016000e+16 2.447095335898876000e+16 6.652430494711920640e+17 -5.716583180386066400e+16 1.629107163298513600e+17 -8.031054770012454400e+16 6.947401143666545600e+16 9.688194181319225600e+16 1.362140776312617472e+18 1.264421347325238560e+17 -1.343442987482930200e+16 2.963122561795528000e+16 -3.649630134085042400e+16 4.493016238731586400e+16 -1.380282346945334800e+16 3.637240050360613120e+17 1.751851566183317400e+16 5.321361037543793600e+16 1.079781010680960400e+16 -1.296304024381401200e+16 -1.712283245502755000e+16 -2.172754957545744000e+17 2.931007346335862400e+17 6.417827357424493600e+16 3.661032305066432800e+16 3.120285427851660000e+16 2.204312711027256000e+16 -2.568593459827584400e+16 -1.805937973415762240e+17
9.402711068062187520e+18 2.824515045251155456e+18 4.824617055740748800e+18 1.055271591439135488e+18 4.092740340625137664e+18 5.360277950350775296e+18 6.083667027260029440e+17 2.000683435532560794e+19 1.571426093335356928e+18 4.498228085135242880e+17 1.971164085201729280e+18 -5.799330761553432800e+16 2.731763427064011776e+18 2.594375787244307520e+17 1.671533802882739520e+17 3.855046183257356800e+18 2.807290894063536320e+17 -1.246962666864555680e+17 2.356092982159475520e+17 3.231875005273069056e+18 5.655994124625075840e+17 2.271840774746147200e+17 -6.756061803423962400e+16 1.201376602956207616e+18 1.069968927067978080e+17 4.505655821846444800e+16 -9.253518756249616000e+15 3.952681375311156736e+18 3.039717560976913280e+17 1.514135769874579840e+17 1.681561623592715520e+17 9.356231278998780800e+16 -6.041161630463174400e+17 1.854731441419656960e+17 1.874993235819205632e+18 -2.186963679374588160e+17 5.512447428420010400e+16 -1.577295367241532160e+17 1.437004337090231552e+18 -8.610404350150766400e+16 2.889990783407642800e+16 -2.968394422022669600e+16 2.936385120813439200e+16 3.409071282319631872e+18 2.954477536405605200e+16 1.611915543682460160e+17 5.372479285104337600e+16 4.257078454223835200e+16 -2.059959086059942250e+15 2.118834265093701632e+18 7.757768269854087680e+17 8.292694913277976000e+16 7.277779858127838400e+16 5.946174265022997760e+17 -1.350009206102167040e+17 1.063849898514793120e+17 -7.538434600672940000e+15 1.613536571286643840e+17 9.753925565303004160e+17 -9.869648779344272000e+15 4.904864891408169600e+16 4.725579255157364800e+16 5.099874437344448800e+16 2.798472859222276400e+16 3.417975383648313856e+18 3.370194886765735200e+16 -9.101164590797020800e+16 -2.112179543566310080e+17 -3.955042786574328000e+16 1.552535356272639800e+16 -2.125569227222053600e+16 -3.051409035838600320e+17 -7.759056640027137600e+16 4.346797366141983360e+17 6.806289769068732000e+16 7.151956066142452800e+16 7.133087811471773600e+16 -2.305612811279932160e+18 1.431390587559218560e+17 9.172636558094217600e+16 4.168685076440880000e+16 5.609867673195098400e+16 -4.513657179523231200e+16 1.050967888554966400e+18 7.925218051578806400e+16 6.197266045836414400e+16 -6.150896955467891200e+16 1.559403917073722600e+16 -2.375250142412336000e+16 5.468951745305922400e+16 3.263718714370765824e+18 -2.891584237896602500e+15 1.551852302255478720e+17 3.101556204030196800e+16 3.129669913840864400e+16 3.213085184958118400e+16 -8.777470513275064000e+15 7.437877771943883200e+16
1.215980808183512832e+18 2.599366360977213440e+17 2.964397168221210240e+17 -1.839117576960362000e+16 -7.298988962858199040e+17 1.596837850646075840e+17 1.537742002553939968e+18 1.571426093335356928e+18 6.038445503253814272e+18 1.361792425809860352e+18 2.382994506320711680e+18 3.640080085742719360e+17 7.953922489736725760e+17 5.493011877517005440e+17 4.069328611612714240e+17 6.817903658359559200e+16 1.796929904998153920e+17 6.108536726846807200e+16 -1.862395965795956480e+17 1.269196321518398464e+18 -2.849125751901881600e+17 2.806096503248194880e+17 -8.663396665839981000e+15 3.057184422390197760e+17 1.233278740739442560e+17 7.416199218211896000e+16 -4.729195423530119200e+16 3.698981606495847200e+16 1.694477225777570240e+17 -3.660215016681038400e+16 -9.755655920135340800e+16 -3.010215403818950400e+16 6.192538671481836000e+16 2.195297913358343040e+17 -3.996237299600820480e+17 1.129790226416168640e+17 7.110321184625804800e+16 -2.638595367901569200e+16 5.308259566303380000e+16 8.910709383072048000e+16 9.764102057909350400e+16 1.243199384506756400e+16 1.263364803975590080e+17 8.559377546268862400e+16 1.989634139448608320e+17 1.296602282201737760e+17 2.962267992940239500e+15 -2.007584206295834800e+16 1.334057314092894000e+16 -2.110354749838354560e+17 -5.817661007344885760e+17 9.436028258850030400e+16 3.150010253115143200e+16 5.668839029196485120e+17 1.881145188956696000e+16 7.841957277157344000e+16 -9.925865833293600000e+15 1.440242056031140800e+16 1.797018429352890240e+17 2.638361161181542400e+16 1.029242023281023040e+17 -6.754247440106977000e+15 1.838460001726077600e+16 -3.660565928442703200e+16 -6.189699869684689600e+16 6.338584328874650400e+16 8.625574462173420800e+16 5.010416142573518400e+16 2.281023125722071200e+16 5.647495819841252800e+16 1.694009807500309500e+15 -1.433373444792941280e+17 -8.679094124419395200e+16 -3.016982052882643840e+17 -8.730825423708292800e+16 -8.661021653774514000e+15 5.477761589982448800e+16 -4.258110616670474500e+15 9.066715484752169600e+16 9.224138610073370000e+15 1.074066569994834500e+15 -3.361442168760750800e+16 -3.010196815186729200e+16 1.492299262047984960e+17 5.369011097389918400e+16 3.685000740421301600e+16 -8.630992261573665000e+15 1.982330909001491600e+16 6.637528347449732000e+15 4.081460831314297000e+15 -1.310812912315979840e+17 3.434841817132108800e+16 1.017133971296582880e+17 1.293298329515891400e+16 -2.627354758685473200e+16 -3.227632150009526000e+16 -1.266786669298525000e+15 1.539725067687396875e+14
-4.782021788650493952e+18 -5.804468748989466880e+17 6.778995295997768800e+16 7.453759368600276480e+17 -1.662526222236498240e+17 2.529001544826000320e+17 2.410381357632866880e+17 4.498228085135242880e+17 1.361792425809860352e+18 1.189507001561121382e+19 5.927498621345660160e+17 -5.636967592096958080e+17 8.649558099363685120e+17 1.892335723525261120e+17 9.655207069142039040e+17 -1.066396029629776000e+17 2.211242772904838720e+17 5.433508670225650560e+17 5.251197343886836800e+16 1.241266081044436224e+18 1.189243261542602752e+18 -1.126950623747962240e+17 -1.748262344965185280e+17 -1.197363732408556160e+17 -8.121002159291606400e+16 6.358093198666540800e+16 3.063329248313916800e+16 -4.997839029076499200e+17 -5.483812141556160800e+16 -6.006219038203236800e+16 1.058256248854092960e+17 -7.262780030740003200e+16 3.617124861774330240e+17 8.668673664280120000e+16 2.575763963977721344e+18 -1.304814999567192400e+16 5.418452754084048000e+16 -1.610335314201312000e+16 -2.997147265694056960e+17 -7.611807498135720000e+16 1.052530016633740480e+17 -1.254306995329168400e+16 -1.492213812480770000e+16 -3.494030534189180800e+17 -3.299304376996478400e+16 1.268211880245553600e+17 9.881415358968188800e+16 -2.184232574243136800e+16 4.930004013881764000e+15 -3.671281675972441600e+17 -1.528624225635182336e+18 2.086535922806635520e+17 4.413626740507941600e+16 -5.049671014916016000e+17 -1.161152295966260160e+17 7.871806017459731200e+16 -3.394633037399684500e+15 -5.862242344971633600e+16 -2.421027962834929200e+16 -5.910509456166709600e+16 1.288934729662796800e+17 -5.989023205799140800e+16 -7.039565745969150000e+15 -4.525718447786743750e+14 -4.909857583348378240e+17 -6.906515269523128800e+16 5.618441006882627200e+16 9.272892334147563200e+16 4.167893257284101600e+16 5.216232475040586400e+16 -1.079591829319352600e+16 -2.311810993755401920e+17 -8.853428874306712000e+16 -1.247870464774265440e+17 3.546007904469349600e+16 -2.368582977602972800e+16 -2.351158936464633200e+16 3.535804423843650560e+17 -4.901235611415461600e+16 8.969207201434748800e+16 2.562959756232167200e+16 -1.502062804604183000e+16 1.773300374489410600e+16 8.958580629578851000e+15 4.092951055602863200e+16 5.968031920459962400e+16 3.800591594836440800e+16 -5.110209084392781600e+16 -1.042828525115966400e+16 6.580409347853733000e+15 8.490601694664888000e+15 4.234953991800352000e+16 9.715387591331243200e+16 4.546480536925577600e+16 -3.678394011789917600e+16 -6.183258820653440000e+16 5.758100241542086400e+16 -1.810104405640605120e+17
