# Bispectrum monopole for NGC EZmock_shuffled, rebinned to s=2*kf 
# Subtracted SN: kindep 
# k1-eff k2-eff k3-eff B0 B0-BSN BSN N_tr
4.692945603807774368e-02 4.859055517599110419e-02 5.768336469327486893e-02 9.109702596808013916e+09 4.611123725255995750e+09 4.498578871552018166e+09 1.133615340000019836e+10
9.012572448048554799e-03 5.698453108367366321e-02 5.847100787512296560e-02 9.817529409360170364e+09 5.318950537808152199e+09 4.498578871552018166e+09 2.020378265999703646e+09
1.807293081509465937e-02 5.689091039031309721e-02 5.854952619525703728e-02 1.060114044622311592e+10 6.102561574671097755e+09 4.498578871552018166e+09 5.033640624000537872e+09
2.786623240345638408e-02 5.689089196159881345e-02 5.854951871692279375e-02 9.985935613890085220e+09 5.487356742338067055e+09 4.498578871552018166e+09 7.904096040000282288e+09
3.776645680021260831e-02 5.689089901918542580e-02 5.854952810412170777e-02 9.292931761531078339e+09 4.794352889979060173e+09 4.498578871552018166e+09 1.077636722399867630e+10
4.771837656328652838e-02 5.689088831616549713e-02 5.854950428419727904e-02 8.803041070886541367e+09 4.304462199334523201e+09 4.498578871552018166e+09 1.368109473600340271e+10
5.649623339234694647e-02 5.779377503475290750e-02 5.898090588246621829e-02 8.524386924579521179e+09 4.025808053027503014e+09 4.498578871552018166e+09 1.102377266399968719e+10
3.013700000000000059e-02 3.013700000000000059e-02 6.505900000000000571e-02 1.206448080633915710e+10 7.565901934787138939e+09 4.498578871552018166e+09 1.889304599998866394e+07
2.019699999999999968e-02 4.009599999999999970e-02 6.505900000000000571e-02 1.230210100664657402e+10 7.803522135094555855e+09 4.498578871552018166e+09 1.698025399999034405e+07
2.919131725795807639e-02 3.911096740258993010e-02 6.626078120357706269e-02 1.140184745007905197e+10 6.903268578527033806e+09 4.498578871552018166e+09 2.788518772000057220e+09
3.715718049369746284e-02 3.893400854725139609e-02 6.745825485089372575e-02 1.050839393257069969e+10 6.009815061018681526e+09 4.498578871552018166e+09 7.610347164000539780e+09
1.037300000000000028e-02 5.009300000000000558e-02 6.505900000000000571e-02 1.134302253582448959e+10 6.844443664272471428e+09 4.498578871552018166e+09 1.142022199999808148e+07
1.933340078342539112e-02 4.906293838686714287e-02 6.628005554992688619e-02 1.141345281231222153e+10 6.914873940760203362e+09 4.498578871552018166e+09 2.315852702000510216e+09
2.802895577286029435e-02 4.787732722120262990e-02 6.750493088654761775e-02 1.062093496819095230e+10 6.122356096638934135e+09 4.498578871552018166e+09 9.622390844000360489e+09
3.776645820770746509e-02 4.771836357059209416e-02 6.765120140326687237e-02 9.602058987681341171e+09 5.103480116129323006e+09 4.498578871552018166e+09 1.397596536000044441e+10
4.692948775838578362e-02 4.859055730803477080e-02 6.765120753113164354e-02 9.019500341923652649e+09 4.520921470371634483e+09 4.498578871552018166e+09 1.331852090400264168e+10
9.775043468324437143e-03 5.896851563035509364e-02 6.634493878427427660e-02 1.014352460942171860e+10 5.644945737869700432e+09 4.498578871552018166e+09 1.337085404000212193e+09
1.823094050409425695e-02 5.783092715496899322e-02 6.751411161013425033e-02 1.066870340568860245e+10 6.170124534136584282e+09 4.498578871552018166e+09 7.426391827999759674e+09
2.786622085063100371e-02 5.768335860321664038e-02 6.765119186219975544e-02 9.918544166871105194e+09 5.419965295319087029e+09 4.498578871552018166e+09 1.237353059999881935e+10
3.776646115584233326e-02 5.768335222359245035e-02 6.765120624464049381e-02 9.145744598251935959e+09 4.647165726699917793e+09 4.498578871552018166e+09 1.686991581600135803e+10
4.771836371206816113e-02 5.768335278651379183e-02 6.765120402324088789e-02 8.614128837458889008e+09 4.115549965906870842e+09 4.498578871552018166e+09 2.141709523200159454e+10
5.689090162343233420e-02 5.854953176252433028e-02 6.765120073483504859e-02 8.326147644538091660e+09 3.827568772986073494e+09 4.498578871552018166e+09 1.940158500000196075e+10
9.013022946157222756e-03 6.694474886557071069e-02 6.843361671529216150e-02 9.358133000398887634e+09 4.859554128846869469e+09 4.498578871552018166e+09 2.787670674000238895e+09
1.807293642313794954e-02 6.685180309967493628e-02 6.851361922650417435e-02 1.014299606645931816e+10 5.644417194907299995e+09 4.498578871552018166e+09 6.946702728000071526e+09
2.786623186404482352e-02 6.685181535123256580e-02 6.851362208173762680e-02 9.606338658528390884e+09 5.107759786976372719e+09 4.498578871552018166e+09 1.090813430400011826e+10
3.776646733677255230e-02 6.685180312101923761e-02 6.851360846322916698e-02 8.906043979321561813e+09 4.407465107769543648e+09 4.498578871552018166e+09 1.487201589599840164e+10
4.771836657957951450e-02 6.685180546787740374e-02 6.851362060138936616e-02 8.421041903708501816e+09 3.922463032156483650e+09 4.498578871552018166e+09 1.888061800799886322e+10
5.768334303821216064e-02 6.685180200077710244e-02 6.851362065032066961e-02 8.141654927864540100e+09 3.643076056312521935e+09 4.498578871552018166e+09 2.279017821600083542e+10
6.645326330637520151e-02 6.774563529496797909e-02 6.894357582077086100e-02 7.913042501637395859e+09 3.414463630085377693e+09 4.498578871552018166e+09 1.786738464000071716e+10
3.013700000000000059e-02 4.009599999999999970e-02 7.505300000000000860e-02 1.095337914635573006e+10 6.454800274803711891e+09 4.498578871552018166e+09 2.882988599993127957e+07
3.888997177447325176e-02 4.005342174840749447e-02 7.645749901707461771e-02 1.022556294557598877e+10 5.726984074023970604e+09 4.498578871552018166e+09 3.492602334000365257e+09
2.019699999999999968e-02 5.009299999999999864e-02 7.505299999999999472e-02 1.137959335797317123e+10 6.881014486421153069e+09 4.498578871552018166e+09 2.498352199997841939e+07
2.919190358134882146e-02 4.908006738761425819e-02 7.624113995356579521e-02 1.053237802240034294e+10 6.033799150848324776e+09 4.498578871552018166e+09 4.049160249999983788e+09
3.793165808232015768e-02 4.788220292340825135e-02 7.748309195872016275e-02 9.694778902297985077e+09 5.196200030745966911e+09 4.498578871552018166e+09 1.504774021199899864e+10
4.692946817582795832e-02 4.859055703014088234e-02 7.763486144426497149e-02 8.954927610023727417e+09 4.456348738471709251e+09 4.498578871552018166e+09 1.530657443999542046e+10
1.037300000000000028e-02 6.006700000000000234e-02 7.505299999999998084e-02 1.024277557123763275e+10 5.744196699685614586e+09 4.498578871552018166e+09 1.560097399997570179e+07
1.933578202652998929e-02 5.902694947875414266e-02 7.625787883384381460e-02 1.081867961552386856e+10 6.320100743971850395e+09 4.498578871552018166e+09 3.202007018000857830e+09
2.802975916873207823e-02 5.784155130968569869e-02 7.748689626396917940e-02 1.006537730031463814e+10 5.566798428762619972e+09 4.498578871552018166e+09 1.334507572400167084e+10
3.776646394375002963e-02 5.768335587954808580e-02 7.763487258935215796e-02 9.103560901275548935e+09 4.604982029723530769e+09 4.498578871552018166e+09 1.938820557600022125e+10
4.771836415744134391e-02 5.768335675103189453e-02 7.763486706143622740e-02 8.498824955945590973e+09 4.000246084393572807e+09 4.498578871552018166e+09 2.461411190399800110e+10
5.689089465803887774e-02 5.854951288383115210e-02 7.763486957457126081e-02 8.177444628145892143e+09 3.678865756593873978e+09 4.498578871552018166e+09 2.229787571999283218e+10
9.775381103274683597e-03 6.894277574613433268e-02 7.632465884886796559e-02 9.733076308015790939e+09 5.234497436463772774e+09 4.498578871552018166e+09 1.800602450000099182e+09
1.823214754076746616e-02 6.779934425408876142e-02 7.749577574117307022e-02 1.019578836223496437e+10 5.697209490682946205e+09 4.498578871552018166e+09 1.002222347600006485e+10
2.786621940080810308e-02 6.765120286458464749e-02 7.763487205767513610e-02 9.488147053943367004e+09 4.989568182391348839e+09 4.498578871552018166e+09 1.670725756799716568e+10
3.776645950324753614e-02 6.765120672652111256e-02 7.763486456655319112e-02 8.738876134826709747e+09 4.240297263274691582e+09 4.498578871552018166e+09 2.277845942399774933e+10
4.771837079925116826e-02 6.765120243927386090e-02 7.763486877720487955e-02 8.239466630282575607e+09 3.740887758730557442e+09 4.498578871552018166e+09 2.891827843200293732e+10
5.768335628604509546e-02 6.765120182170146490e-02 7.763486977126914101e-02 7.932659378745952606e+09 3.434080507193934441e+09 4.498578871552018166e+09 3.490617048000218201e+10
6.685180461926983064e-02 6.851362097709205734e-02 7.763487460459764233e-02 7.723366679745851517e+09 3.224787808193833351e+09 4.498578871552018166e+09 3.077226916800073624e+10
9.013437450486321001e-03 7.692208600468623814e-02 7.841310964730165145e-02 8.979329897797496796e+09 4.480751026245478630e+09 4.498578871552018166e+09 3.680892216000398636e+09
1.807294131382202254e-02 7.682964079014552305e-02 7.849427021255228620e-02 9.653170623422216415e+09 5.154591751870198250e+09 4.498578871552018166e+09 9.174316367998867035e+09
2.786622767250879901e-02 7.682962633551444764e-02 7.849427904437084047e-02 9.156353117861959457e+09 4.657774246309941292e+09 4.498578871552018166e+09 1.440601936799793816e+10
3.776645604056524941e-02 7.682962682475254212e-02 7.849427926353005902e-02 8.515057727886876106e+09 4.016478856334857941e+09 4.498578871552018166e+09 1.964097012000203323e+10
4.771835905836659814e-02 7.682963350654455070e-02 7.849427780423390288e-02 8.020995395902801514e+09 3.522416524350783348e+09 4.498578871552018166e+09 2.493506301600653839e+10
5.768334541020567197e-02 7.682962198304946200e-02 7.849427505333506083e-02 7.732125659075478554e+09 3.233546787523460388e+09 4.498578871552018166e+09 3.009827028000777435e+10
6.765120600066411305e-02 7.682963165339867784e-02 7.849427534250555394e-02 7.540422876984798431e+09 3.041844005432780266e+09 4.498578871552018166e+09 3.536135294399609375e+10
7.505300000000000860e-02 7.505300000000000860e-02 7.763488959492009789e-02 7.468164456651480675e+09 2.969585585099462509e+09 4.498578871552018166e+09 1.267489094400319290e+10
