# Bispectrum monopole for NGC data, rebinned to s=2*kf 
# Subtracted SN: kindep 
# k1-eff k2-eff k3-eff B0 B0-BSN BSN N_tr
2.919131725795870783e-02 3.911096740258980520e-02 6.626078120357543899e-02 1.156153731386843872e+10 7.154748646204350471e+09 4.406788667664088249e+09 2.788518772000984192e+09
3.715718049369731019e-02 3.893400854725156957e-02 6.745825485089348983e-02 7.838783363326466560e+09 3.431994695662378311e+09 4.406788667664088249e+09 7.610347163998291016e+09
1.037300000000000028e-02 5.009299999999999864e-02 6.505900000000000571e-02 2.477379683945766830e+10 2.036700817179357910e+10 4.406788667664088249e+09 1.142022200000399910e+07
1.933340078342451335e-02 4.906293838686787839e-02 6.628005554992787152e-02 1.004581566509067726e+10 5.639026997426589012e+09 4.406788667664088249e+09 2.315852701999106884e+09
2.802895577286010353e-02 4.787732722120256745e-02 6.750493088654771490e-02 1.051414722876587296e+10 6.107358561101784706e+09 4.406788667664088249e+09 9.622390844000846863e+09
3.776645820770654915e-02 4.771836357059259376e-02 6.765120140326720544e-02 9.442858944427927017e+09 5.036070276763838768e+09 4.406788667664088249e+09 1.397596536000046158e+10
4.692948775838572117e-02 4.859055730803468059e-02 6.765120753113071372e-02 9.309241194450603485e+09 4.902452526786515236e+09 4.406788667664088249e+09 1.331852090400091743e+10
9.775043468323859480e-03 5.896851563035502425e-02 6.634493878427329128e-02 8.534404895005864143e+09 4.127616227341775894e+09 4.406788667664088249e+09 1.337085404000108957e+09
1.823094050409437492e-02 5.783092715496881281e-02 6.751411161013431972e-02 1.031789877374350929e+10 5.911110106079421043e+09 4.406788667664088249e+09 7.426391828000502586e+09
2.786622085063071227e-02 5.768335860321666120e-02 6.765119186219988034e-02 9.639336413915363312e+09 5.232547746251275063e+09 4.406788667664088249e+09 1.237353060000009155e+10
3.776646115584203489e-02 5.768335222359225606e-02 6.765120624464010524e-02 8.851111289097620010e+09 4.444322621433531761e+09 4.406788667664088249e+09 1.686991581600171471e+10
4.771836371206846644e-02 5.768335278651363224e-02 6.765120402324124871e-02 9.145601565523536682e+09 4.738812897859448433e+09 4.406788667664088249e+09 2.141709523200159073e+10
5.689090162343098805e-02 5.854953176252351843e-02 6.765120073483532614e-02 8.532237972757710457e+09 4.125449305093622208e+09 4.406788667664088249e+09 1.940158499999925995e+10
9.013022946157597456e-03 6.694474886557040538e-02 6.843361671529248069e-02 1.240371242581955719e+10 7.996923758155468941e+09 4.406788667664088249e+09 2.787670674000002861e+09
1.807293642313740484e-02 6.685180309967517220e-02 6.851361922650436864e-02 9.284550882358264923e+09 4.877762214694176674e+09 4.406788667664088249e+09 6.946702728000325203e+09
2.786623186404537517e-02 6.685181535123330132e-02 6.851362208173764068e-02 9.978730381604667664e+09 5.571941713940579414e+09 4.406788667664088249e+09 1.090813430400104332e+10
3.776646733677322537e-02 6.685180312101898781e-02 6.851360846322913922e-02 9.430610135308717728e+09 5.023821467644629478e+09 4.406788667664088249e+09 1.487201589600112343e+10
4.771836657957893857e-02 6.685180546787708455e-02 6.851362060138972698e-02 9.068138290818241119e+09 4.661349623154152870e+09 4.406788667664088249e+09 1.888061800799887848e+10
5.768334303821143899e-02 6.685180200077829593e-02 6.851362065032154391e-02 8.042077468368351936e+09 3.635288800704263687e+09 4.406788667664088249e+09 2.279017821600375366e+10
6.645326330637543744e-02 6.774563529496867298e-02 6.894357582077233204e-02 8.073505678656350136e+09 3.666717010992261887e+09 4.406788667664088249e+09 1.786738463999634552e+10
3.013700000000000059e-02 4.009599999999999970e-02 7.505299999999999472e-02 1.232786407575542259e+10 7.921075408091334343e+09 4.406788667664088249e+09 2.882988599988099933e+07
3.888997177447123255e-02 4.005342174840736957e-02 7.645749901707402096e-02 9.486460650108636856e+09 5.079671982444548607e+09 4.406788667664088249e+09 3.492602333998811722e+09
2.019699999999999968e-02 5.009299999999999864e-02 7.505299999999999472e-02 1.001656669404965782e+10 5.609778026385569572e+09 4.406788667664088249e+09 2.498352199994299933e+07
2.919190358134910249e-02 4.908006738761432758e-02 7.624113995356616991e-02 1.027304341114449120e+10 5.866254743480402946e+09 4.406788667664088249e+09 4.049160250001582146e+09
3.793165808231983849e-02 4.788220292340828604e-02 7.748309195872074562e-02 9.474073311303462982e+09 5.067284643639374733e+09 4.406788667664088249e+09 1.504774021199679947e+10
4.692946817582813179e-02 4.859055703014113214e-02 7.763486144426530455e-02 9.769456439947286606e+09 5.362667772283198357e+09 4.406788667664088249e+09 1.530657444000208473e+10
1.037300000000000028e-02 6.006700000000000234e-02 7.505299999999999472e-02 2.320614435675739670e+10 1.879935568909330750e+10 4.406788667664088249e+09 1.560097399994600005e+07
1.933578202652963193e-02 5.902694947875333081e-02 7.625787883384395338e-02 9.568131761751913071e+09 5.161343094087824821e+09 4.406788667664088249e+09 3.202007017998804092e+09
2.802975916873163068e-02 5.784155130968540726e-02 7.748689626396869368e-02 9.724086140894233704e+09 5.317297473230145454e+09 4.406788667664088249e+09 1.334507572400049019e+10
3.776646394374942595e-02 5.768335587954789151e-02 7.763487258935238000e-02 9.244603871715034485e+09 4.837815204050946236e+09 4.406788667664088249e+09 1.938820557600136566e+10
