# B covariance for NGC
# Constant shot noise subtracted
# 
1.225833112356138189e+20 1.220486247859354010e+19 3.309527764019725312e+18 5.556832138577485600e+16 -1.708865140987494912e+18 1.253765877343753984e+18 -2.736015400129056640e+17 1.942547753429744896e+18 -3.314839780467176960e+17 1.218102473699823040e+17 5.212454207470600192e+18 -6.019903828970286080e+17 7.741163306680413440e+17 1.676878697732588160e+17 -1.334577543609160640e+17 1.285504855196288256e+18 -1.273873950766327520e+17 -1.705625001089785920e+17 -6.249980186984766400e+16 -2.541099934881395200e+18 3.444517696955312640e+18 1.339238506633404160e+17 -1.370795727065399200e+17 5.497195551696702720e+17 -2.965210223475532160e+17 1.512917997575204600e+16 3.241505372569487600e+16 1.329238416688582400e+18 -1.721787245699464640e+17 3.607512761849407200e+16 1.194093264917585760e+17 1.401029279146267200e+17
1.220486247859354010e+19 2.810778665063057408e+19 2.967233608590410240e+18 4.394009531250620800e+17 9.439845552248346624e+18 1.634826390918424320e+18 2.825995971685288000e+17 8.257283018186071040e+17 -7.021413896285224000e+16 -4.239207054907603200e+16 1.456314786646234624e+18 2.604006749428641280e+17 8.946401816671518720e+17 2.261278289090864640e+17 -5.106208585369073600e+16 4.330121448230628480e+17 8.398873126107107200e+16 5.119090101479834400e+16 1.366505105482462560e+17 2.498421003776752320e+17 4.649526111043262720e+17 1.489526492381321920e+17 -4.745497890338396000e+16 5.145737202071719680e+17 -1.224826970081942800e+16 4.756597873483660000e+16 2.217082230582121200e+16 5.657053284175223040e+17 7.295248102971217600e+16 -2.308501083405808800e+16 5.005776111274071200e+16 1.490400073268135800e+16
3.309527764019725312e+18 2.967233608590410240e+18 6.457577507506915328e+18 6.191197537587130880e+17 -1.091160066428095488e+18 1.145105300246847744e+18 2.017233742177536000e+17 8.894886414047119360e+17 1.221641969270583840e+17 5.763455472601517600e+16 -2.617694623517835840e+17 4.332796807373998400e+16 4.104175601687493760e+17 2.238425211495815200e+16 -2.031132828147075200e+16 7.739390938511511040e+17 5.676731487366992000e+16 2.483536532073421200e+16 -1.544600391412866600e+16 9.896716862943816960e+17 -3.628991650192241280e+17 1.281837280538412000e+17 2.593917474212128800e+16 2.472674560853464000e+17 1.144284480708079400e+16 1.856447665244541600e+16 -1.102970618785039600e+16 6.735530691140935680e+17 3.977959099119420000e+16 -1.012825098095246400e+16 -4.303732336437551500e+15 1.136712669593617800e+16
5.556832138577485600e+16 4.394009531250620800e+17 6.191197537587130880e+17 6.172358277910080512e+18 3.855580344458633216e+18 3.612635612719380480e+17 2.806979472245732160e+17 -1.240046167597316480e+17 7.233323872470326400e+16 -3.196741129820494800e+16 -1.332678006747682816e+18 5.264333743730754400e+16 -7.847874100072059200e+16 9.715133782106948800e+16 -9.444741140135848000e+15 -1.005287485658408480e+17 1.108290314766030560e+17 4.287227285319418400e+16 -1.378720931443818400e+16 -3.101311222279392640e+17 -1.544699347956073920e+17 1.556086527218625000e+16 -5.663672400168575000e+15 -1.276717244189999800e+16 6.685699406448852800e+16 3.688190363092243000e+15 -4.097020246272077000e+15 -5.820677037257820000e+16 9.747058071885310400e+16 2.168686362276104000e+16 3.376844882012900000e+16 -2.397556329277344400e+16
-1.708865140987494912e+18 9.439845552248346624e+18 -1.091160066428095488e+18 3.855580344458633216e+18 7.009742438459296973e+20 1.898566031616305920e+18 7.927862403724147200e+17 -4.243085353064154240e+17 8.259140386690465280e+17 8.084519974100680960e+17 1.104635117569547264e+19 1.050582088881780480e+18 2.443871718961305088e+18 6.074162871357300480e+17 4.604947764376699520e+17 -5.432266079308033280e+17 3.580204948478740480e+17 3.146153228534913600e+16 -6.400043887972032000e+17 -2.338074001040751680e+17 -3.785775062618594304e+18 -9.057726929892931200e+16 -4.440393331258839200e+16 3.867167494388374400e+17 3.605691297227272320e+17 1.687022453722302080e+17 -5.471028519865212160e+17 4.454861490157284480e+17 1.873596962149008640e+17 -1.002374154392552480e+17 -1.508884558873092800e+17 1.260530309122168960e+17
1.253765877343753984e+18 1.634826390918424320e+18 1.145105300246847744e+18 3.612635612719380480e+17 1.898566031616305920e+18 3.735023286345415168e+18 3.317103817767061120e+17 5.835503349657314560e+17 1.438538569058939840e+17 9.750327813038945600e+16 3.223596408320228480e+17 1.870992031630219840e+17 3.988803118336293760e+17 7.330348256245467200e+16 7.028142168624032000e+16 2.648531630852259200e+17 2.703203117405001200e+16 4.520324864257048800e+16 7.781464617588889600e+16 -1.681015696048406720e+17 2.512562373897260480e+17 8.820889166728379200e+16 4.374796910397668800e+16 3.441930912015730560e+17 9.718104095700419200e+16 3.943221276182208800e+16 -9.377727465387574000e+15 3.195399293995921920e+17 6.248041989626512800e+16 1.125256114584709400e+16 1.195112343380297750e+15 -5.087604717403427200e+16
-2.736015400129056640e+17 2.825995971685288000e+17 2.017233742177536000e+17 2.806979472245732160e+17 7.927862403724147200e+17 3.317103817767061120e+17 1.123648634678400896e+18 -1.036301221918161200e+16 1.171332558236076000e+17 1.155725362900610240e+17 -8.008890116229280000e+16 2.292742252918970240e+17 1.823346883748964400e+16 8.591349846951753600e+16 1.815388674862066400e+16 -6.709496068071944000e+16 6.540241074227436000e+16 8.260628007705860000e+15 8.677648560807651000e+15 -2.427481209172032640e+17 1.196468110258164800e+17 8.786118141406467200e+16 4.501780574525448000e+16 1.837698074814747600e+16 7.991350482453587200e+16 2.119170609343720000e+16 2.649207865163915000e+15 -4.166857419558988000e+15 7.678382619434299200e+16 1.826654958975928800e+16 -1.261327634682272600e+16 -1.619866812416967600e+16
1.942547753429744896e+18 8.257283018186071040e+17 8.894886414047119360e+17 -1.240046167597316480e+17 -4.243085353064154240e+17 5.835503349657314560e+17 -1.036301221918161200e+16 2.326022374887015424e+18 1.126958063728906560e+17 8.799736816650702400e+16 1.230269584618570496e+18 -4.460699855798543200e+16 4.533971220844638080e+17 2.676700370722386000e+16 3.744786979029876000e+16 6.101524818096943360e+17 -1.405360487635751000e+16 1.946002334442148400e+16 -1.673575074849706000e+16 5.691189140558555520e+17 -2.670352402286953280e+17 3.904649956477852800e+16 4.610896336844360000e+16 2.553753939047600640e+17 1.631503330078926000e+15 1.709634614559503200e+16 -1.003612665362489400e+16 5.912537026603041280e+17 6.915956079710704000e+15 1.228649203315956600e+16 -2.342560325257842800e+16 -8.358576180492123000e+15
-3.314839780467176960e+17 -7.021413896285224000e+16 1.221641969270583840e+17 7.233323872470326400e+16 8.259140386690465280e+17 1.438538569058939840e+17 1.171332558236076000e+17 1.126958063728906560e+17 6.354561069267645440e+17 1.879327588382707840e+17 2.594909383171208000e+17 8.366555975201686400e+16 6.465528602814655200e+16 8.449133347301542400e+16 5.146817085134250400e+16 2.882143972362555200e+16 2.628151243364007600e+16 2.449260147625227200e+16 1.294927678274128000e+16 1.208047545720402880e+17 -1.486548602519160000e+17 3.289417165209392400e+16 5.396550120016507200e+16 -1.494427517723775600e+16 4.104738386484877600e+16 3.226508041952672400e+16 3.600196254972391875e+14 1.348658003566176600e+16 2.712949767666445600e+16 3.654041109630490400e+16 -4.864835975338321000e+15 4.707269864399020000e+15
1.218102473699823040e+17 -4.239207054907603200e+16 5.763455472601517600e+16 -3.196741129820494800e+16 8.084519974100680960e+17 9.750327813038945600e+16 1.155725362900610240e+17 8.799736816650702400e+16 1.879327588382707840e+17 1.109374637093338624e+18 4.053700299235215200e+16 -5.528780044559841000e+15 9.697687419996641600e+16 3.674612316866068800e+16 1.114746212195412960e+17 2.082476007383183200e+16 1.052395137131225800e+16 3.905194592098368000e+16 1.134583709179755800e+16 2.051340334276878500e+15 6.571784341417034400e+16 3.866695152799916000e+16 7.624730935507548800e+16 8.590794295589670400e+16 9.849824937415280000e+15 4.986820637110549600e+16 1.018164476931181800e+16 -2.098448601610458250e+15 2.027983163455572400e+16 3.820324868445266400e+16 5.544766420075978000e+15 1.900144699978774800e+16
5.212454207470600192e+18 1.456314786646234624e+18 -2.617694623517835840e+17 -1.332678006747682816e+18 1.104635117569547264e+19 3.223596408320228480e+17 -8.008890116229280000e+16 1.230269584618570496e+18 2.594909383171208000e+17 4.053700299235215200e+16 1.118914256291991388e+20 9.099495855774844160e+17 6.112493143613227520e+17 2.888513720850630400e+17 3.625041904197447680e+17 1.867273737514172160e+17 -5.975413287065670400e+16 -1.523940744819876160e+17 2.676913318638242560e+17 5.735959095258077440e+17 -6.009124882853817600e+17 -2.272600614400477200e+16 -1.880880682809143040e+17 9.279715600819131200e+16 3.827376394201445600e+16 -1.818767950784866240e+17 -1.607709393792617280e+17 4.338815705398913600e+16 -2.515210708792800960e+17 -6.548275598692597600e+16 -1.262131663956147800e+16 -1.677538612021285200e+16
-6.019903828970286080e+17 2.604006749428641280e+17 4.332796807373998400e+16 5.264333743730754400e+16 1.050582088881780480e+18 1.870992031630219840e+17 2.292742252918970240e+17 -4.460699855798543200e+16 8.366555975201686400e+16 -5.528780044559841000e+15 9.099495855774844160e+17 1.958171423004751360e+18 1.020073232824930080e+17 1.730354838370738880e+17 2.251983528172261600e+16 -1.291423997332084600e+16 4.657384798106132000e+16 2.214523038949150800e+16 5.019475673189420000e+16 5.647440432127614080e+17 2.904477043262559500e+15 1.182571665712044160e+17 2.828744549252586800e+16 -3.912640946000214500e+15 6.360346945105229600e+16 2.931661526331928125e+14 -1.010109398729615200e+16 -3.917622410182536875e+14 6.435917373090212800e+16 4.759297730007189000e+15 -2.918548849269406000e+15 -4.380206780000052000e+15
7.741163306680413440e+17 8.946401816671518720e+17 4.104175601687493760e+17 -7.847874100072059200e+16 2.443871718961305088e+18 3.988803118336293760e+17 1.823346883748964400e+16 4.533971220844638080e+17 6.465528602814655200e+16 9.697687419996641600e+16 6.112493143613227520e+17 1.020073232824930080e+17 1.476374816871379200e+18 1.033181278353916960e+17 5.771794847142868800e+16 3.050959448720035200e+17 3.606614265888129600e+16 5.517969525806013600e+16 4.950898370875112800e+16 -1.670235624930614600e+16 6.229849987962702080e+17 4.440555749357912000e+16 2.948835814516092000e+16 2.350683169291569280e+17 2.763242874272964800e+16 3.966603549048209600e+16 7.473810292762610000e+15 2.138976810793247040e+17 1.504529931776170800e+16 6.393687874048672000e+15 5.254170173782961000e+15 4.918540404420218000e+15
