# Pk for p=1.0, SGC 
#  k(h/Mpc) Pk*A/Q0(0) 1.76862 / 1.47540
3.750000000000000295e-03 6.331164062500000000e+04
8.035714285714286656e-03 4.123003515625000000e+04
1.282894736842105608e-02 3.638175000000000000e+04
1.773648648648648574e-02 4.519727734375000000e+04
2.268442622950819776e-02 3.921624609375000000e+04
2.765109890109889931e-02 3.866139843750000000e+04
3.262795275590551353e-02 3.740003906250000000e+04
3.761094674556213213e-02 3.091929882812500000e+04
4.259792626728110126e-02 2.449806835937500000e+04
4.758763837638376598e-02 2.305891015625000000e+04
5.257930513595167332e-02 1.861421093750000000e+04
5.757241813602014674e-02 2.160193945312500000e+04
6.256663113006397103e-02 2.025582421875000000e+04
6.756170018281536238e-02 1.863540429687500000e+04
7.255744849445325273e-02 1.862421289062500000e+04
7.755374479889043382e-02 1.462958496093750000e+04
8.255048959608321524e-02 1.597712304687500000e+04
8.754760609357999102e-02 1.199027832031250000e+04
9.254503407984421282e-02 1.111632812500000000e+04
9.754272567922873949e-02 1.015589062500000000e+04
1.025406423473433498e-01 9.221638671875000000e+03
1.075387527036769930e-01 9.185666992187500000e+03
1.125370309414088082e-01 8.023625000000000000e+03
1.175354556427277986e-01 8.348896484375000000e+03
1.225340088839533548e-01 7.161269042968750000e+03
1.275326755509994803e-01 8.189959960937500000e+03
1.325314428096820152e-01 7.196275878906250000e+03
1.375302996914940790e-01 7.198710937500000000e+03
1.425292367665162430e-01 7.387241699218750000e+03
1.475282458828035270e-01 6.615690429687500000e+03
1.525273199570046367e-01 5.639229003906250000e+03
1.575264528048370694e-01 4.243600585937500000e+03
1.625256390028400610e-01 4.226172363281250000e+03
1.675248737748737671e-01 4.597745605468750000e+03
1.725241528983477990e-01 4.034916259765625000e+03
1.775234726262892859e-01 3.735286376953125000e+03
1.825228296222166646e-01 3.494226562500000000e+03
1.875222209054278610e-01 4.021327392578125000e+03
1.925216438048121814e-01 3.099961425781250000e+03
1.975210959196753435e-01 3.419810791015625000e+03
2.025205750863645349e-01 2.547949218750000000e+03
2.075200793497193053e-01 2.626916503906250000e+03
2.125196069385495434e-01 2.480744628906250000e+03
2.175191562444953319e-01 2.552847167968750000e+03
2.225187258037367444e-01 2.191585205078125000e+03
2.275183142811141312e-01 2.170831787109375000e+03
2.325179204562972113e-01 2.011530029296875000e+03
2.375175432117004048e-01 1.724664916992187500e+03
2.425171815218931104e-01 1.895785644531250000e+03
2.475168344442932600e-01 1.850710937500000000e+03
2.525165011109659075e-01 2.068404785156250000e+03
2.575161807213774967e-01 1.738628417968750000e+03
2.625158725359777456e-01 1.583756347656250000e+03
2.675155758705018982e-01 1.548215454101562500e+03
2.725152900908989206e-01 1.239229736328125000e+03
2.775150146088086189e-01 1.344457031250000000e+03
