4.1524675e-12	4.4156465e-12	4.6932234e-12	4.9857353e-12	5.2937099e-12	5.6176605e-12	5.9580815e-12	6.3154416e-12	6.6901782e-12	7.0826898e-12	7.493328e-12	7.922389e-12	8.370104e-12	8.8366286e-12	9.3220318e-12	9.8262833e-12	1.0349241e-11	1.0890635e-11	1.1450056e-11	1.2026935e-11	1.2620528e-11	1.3229899e-11	1.3853899e-11	1.4491148e-11	1.5140012e-11	1.5798584e-11	1.6464663e-11	1.7135729e-11	1.7808924e-11	1.8481029e-11	1.9148442e-11	1.9807162e-11	2.0452762e-11	2.108038e-11	2.1684701e-11	2.2259943e-11	2.2799853e-11	2.32977e-11	2.3746279e-11	2.4137915e-11	2.4464483e-11	2.4717427e-11	2.4887792e-11	2.496627e-11	2.494325e-11	2.4808888e-11	2.4553186e-11	2.4166089e-11	2.3637596e-11	2.2957889e-11	2.2117481e-11	2.1107383e-11	1.9919285e-11	1.8545763e-11	1.6980499e-11	1.5218519e-11	1.3256451e-11	1.1092793e-11	8.7281901e-12	6.1657216e-12	3.411188e-12	4.733918e-13	-2.6355922e-12	-5.9001694e-12	-9.3010081e-12	-1.2814866e-11	-1.6414472e-11	-2.0068477e-11	-2.3741495e-11	-2.7394234e-11	-3.0983762e-11	-3.4463889e-11	-3.7785718e-11	-4.0898343e-11	-4.3749746e-11	-4.6287861e-11	-4.8461843e-11	-5.0223528e-11	-5.1529063e-11	-5.2340711e-11	-5.2628782e-11	-5.2373655e-11	-5.1567832e-11	-5.021795e-11	-4.8346662e-11	-4.599427e-11	-4.322e-11	-4.0102761e-11	-3.6741242e-11	-3.3253193e-11	-2.9773712e-11	-2.6452405e-11	-2.3449273e-11	-2.0929244e-11	-1.9055304e-11	-1.7980262e-11	-1.7837278e-11	-1.8729415e-11	-2.0718579e-11	-2.3814418e-11	-2.7963866e-11	-3.304223e-11	-3.8846833e-11	-4.5094374e-11	-5.1423197e-11	-5.7401656e-11	-6.2543578e-11	-6.6331546e-11	-6.8248219e-11	-6.7815185e-11	-6.4637956e-11	-5.8454575e-11	-4.918407e-11	-3.6969695e-11	-2.2210727e-11	-5.5757625e-12	1.2009746e-11	2.9408242e-11	4.5351621e-11	5.8560538e-11	6.7897107e-11	7.2539741e-11	7.2160815e-11	6.7079594e-11	5.8356141e-11	4.7788795e-11	3.7781156e-11	3.1057066e-11	3.0225908e-11	3.7236135e-11	5.2799331e-11	7.5912748e-11	1.036421e-10	1.3132959e-10	1.5334429e-10	1.6437529e-10	1.6108231e-10	1.4368903e-10	1.1690253e-10	8.9480167e-11	7.1982334e-11	7.2847874e-11	9.3875098e-11	1.2719404e-10	1.5625752e-10	1.6244274e-10	1.3599414e-10	8.5818455e-11	3.959226e-11	2.8037941e-11	5.8304282e-11	9.7486519e-11	9.2757469e-11	2.8156808e-11	-3.748654e-11	-2.8187877e-11	2.5231573e-11	-2.9464186e-12	-9.8161864e-11	-7.9721419e-11	-4.0047425e-11	-1.500806e-10	-9.84697e-11	-1.6296956e-10	-1.2503661e-10	-2.1354571e-10	-2.2872786e-10	-2.3134766e-10	-2.4715572e-10	-2.402386e-10	-2.6138107e-10	-2.1543922e-10	-2.6654676e-10	-2.3055775e-10	-2.6897799e-10	-2.9397939e-10	-1.792036e-10	-2.9502168e-10	-1.4982932e-10	-2.2777576e-10	-2.0644078e-10	-6.1266351e-11	-1.4914914e-10	-1.6502467e-10	7.963096e-12	7.4488929e-11	-2.0945501e-11	-4.1070565e-11	1.0954869e-10	2.7002857e-10	2.8294883e-10	1.868463e-10	1.3922977e-10	2.3084137e-10	4.0623203e-10	5.3532285e-10	5.3457718e-10	4.2712459e-10	3.1096756e-10	2.7961609e-10	3.5953679e-10	5.0069965e-10	6.1477245e-10	6.2937807e-10	5.2568116e-10	3.4294557e-10	1.5383996e-10	2.7324091e-11	-1.9923205e-12	5.4179586e-11	1.465088e-10	2.1078017e-10	1.9388426e-10	7.3028671e-11	-1.3769984e-10	-3.9397296e-10	-6.371665e-10	-8.1338167e-10	-8.8932902e-10	-8.6072813e-10	-7.5166362e-10	-6.0607962e-10	-4.7455719e-10	-4.0033763e-10	-4.0823518e-10	-4.9891283e-10	-6.494062e-10	-8.1921704e-10	-9.601094e-10	-1.027129e-9	-9.8836966e-10	-8.3153091e-10	-5.6616768e-10	-2.214986e-10	1.5948074e-10	5.2820136e-10	8.3935746e-10	1.0587264e-9	1.168645e-9	1.1703359e-9	1.0828775e-9	9.391922e-10	7.7988552e-10	6.4605201e-10	5.7224971e-10	5.80734e-10	6.7777948e-10	8.5255475e-10	1.0786134e-9	1.3176867e-9	1.5251565e-9	1.6563916e-9	1.6730549e-9	1.5485403e-9	1.2718533e-9	8.4948186e-10	3.0507713e-10	-3.2295424e-10	-9.8559912e-10	-1.6285856e-9	-2.198271e-9	-2.6473768e-9	-2.939924e-9	-3.0548403e-9	-2.9878779e-9	-2.7516829e-9	-2.3740617e-9	-1.8946834e-9	-1.3606137e-9	-8.2118198e-10	-3.2273995e-10	9.6142699e-11	4.0855705e-10	6.0183033e-10	6.7855943e-10	6.5602303e-10	5.6405319e-10	4.4159498e-10	3.3230369e-10	2.7961482e-10	3.2176469e-10	4.8723854e-10	7.9107871e-10	1.2324047e-9	1.793387e-9	2.4397871e-9	3.1230426e-9	3.7837415e-9	4.3562158e-9	4.7738909e-9	4.9749628e-9	4.9079508e-9	4.5366776e-9	3.844275e-9	2.8358807e-9	1.5397947e-9	6.9714459e-12	-1.6911525e-9	-3.4663746e-9	-5.2187582e-9	-6.8426564e-9	-8.2333341e-9	-9.2937535e-9	-9.9410745e-9	-1.0112438e-8	-9.7696479e-9	-8.9024369e-9	-7.5300901e-9	-5.7013071e-9	-3.4922902e-9	-1.0031581e-9	1.6471135e-9	4.3269355e-9	6.8991709e-9	9.228617e-9	1.118947e-8	1.2672348e-8	1.3590469e-8	1.3884636e-8	1.3526752e-8	1.252167e-8	1.0907273e-8	8.752793e-9	6.1554638e-9	3.2356858e-9	1.3097946e-10	-3.0109503e-9	-6.0396659e-9	-8.8095707e-9	-1.1187209e-8	-1.3057914e-8	-1.4331475e-8	-1.4946533e-8	-1.48735e-8	-1.4115877e-8	-1.270991e-8	-1.0722639e-8	-8.2484385e-9	-5.4042711e-9	-2.3238777e-9	8.4877015e-10	3.966434e-9	6.8856381e-9	9.4734209e-9	1.1613486e-8	1.3211469e-8	1.4199074e-8	1.4536915e-8	1.4215943e-8	1.3257416e-8	1.1711453e-8	9.6542583e-9	7.1841816e-9	4.4168228e-9	1.4794283e-9	-1.4951394e-9	-4.3745705e-9	-7.0331248e-9	-9.3572207e-9	-1.1250348e-8	-1.2637095e-8	-1.3466122e-8	-1.3711979e-8	-1.3375698e-8	-1.2484178e-8	-1.1088414e-8	-9.2606769e-9	-7.0908056e-9	-4.681796e-9	-2.1449079e-9	4.0547881e-10	2.8570202e-9	5.1043449e-9	7.0535567e-9	8.6261125e-9	9.7619201e-9	1.042154e-8	1.0587415e-8	1.0264105e-8	9.4775389e-9	8.2733448e-9	6.7143632e-9	4.8774693e-9	2.849866e-9	7.2502662e-10	-1.4015265e-9	-3.4364182e-9	-5.2924079e-9	-6.8920015e-9	-8.170541e-9	-9.0786528e-9	-9.5839674e-9	-9.6720576e-9	-9.3465769e-9	-8.6286174e-9	-7.5553365e-9	-6.1779344e-9	-4.5590889e-9	-2.7699743e-9	-8.8700406e-10	1.0115533e-9	2.8489371e-9	4.5530922e-9	6.0595704e-9	7.3140203e-9	8.2741714e-9	8.9112438e-9	9.2107416e-9	9.1726139e-9	8.8107964e-9	8.1521737e-9	7.2350219e-9	6.1070154e-9	4.8228961e-9	3.441913e-9	2.02515e-9	6.3285766e-10	-6.780976e-10	-1.856562e-9	-2.8591082e-9	-3.6516581e-9	-4.2106578e-9	-4.5237674e-9	-4.5900505e-9	-4.4196699e-9	-4.0331154e-9	-3.4600109e-9	-2.7375608e-9	-1.9087132e-9	-1.0201226e-9	-1.2000538e-10	7.4402037e-10	1.5270191e-9	2.1886603e-9	2.6949034e-9	3.0193795e-9	3.1444198e-9	3.0616968e-9	2.7724585e-9	2.2873569e-9	1.6258859e-9	8.15459e-10	-1.0982621e-10	-1.110681e-9	-2.1443099e-9	-3.1662139e-9	-4.1320381e-9	-4.9993881e-9	-5.7295432e-9	-6.2890003e-9	-6.6507897e-9	-6.7955159e-9	-6.7120875e-9	-6.3981122e-9	-5.8599499e-9	-5.112426e-9	-4.1782242e-9	-3.086987e-9	-1.8741647e-9	-5.796607e-10	7.5367009e-10	2.0816118e-9	3.360204e-9	4.5473241e-9	5.6041767e-9	6.4966367e-9	7.1964002e-9	7.6819039e-9	7.9389856e-9	7.9612675e-9	7.7502533e-9	7.3151443e-9	6.6723872e-9	5.8449758e-9	4.8615397e-9	3.7552559e-9	2.562629e-9	1.3221853e-9	7.3130241e-11	-1.1459815e-9	-2.2985187e-9	-3.3509438e-9	-4.2738441e-9	-5.0427908e-9	-5.6390027e-9	-6.0497959e-9	-6.2688122e-9	-6.2960253e-9	-6.1375309e-9	-5.8051374e-9	-5.3157765e-9	-4.6907622e-9	-3.9549277e-9	-3.1356754e-9	-2.2619765e-9	-1.3633554e-9	-4.6889555e-10	3.9370084e-10	1.1989678e-9	1.9244207e-9	2.5511689e-9	3.0643823e-9	3.4535994e-9	3.7128758e-9	3.840773e-9	3.8401953e-9	3.7180879e-9	3.4850123e-9	3.1546184e-9	2.7430386e-9	2.2682249e-9	1.7492583e-9	1.2056522e-9	6.5667662e-10	1.2072418e-10	-3.8526184e-10	-8.4628081e-10	-1.2496762e-9	-1.5854362e-9	-1.8463875e-9	-2.028282e-9	-2.1297784e-9	-2.1523247e-9	-2.0999509e-9	-1.9789846e-9	-1.7977026e-9	-1.5659343e-9	-1.2946342e-9	-9.9543879e-10	-6.802254e-10	-3.606875e-10	-4.7941206e-11	2.4782552e-10	5.1765062e-10	7.5403535e-10	9.5111628e-10	1.1047696e-9	1.2126477e-9	1.2741514e-9	1.2903408e-9	1.263794e-9	1.1984197e-9	1.0992335e-9	9.7210918e-10	8.2351383e-10	6.6023836e-10	4.8913285e-10	3.1685614e-10	1.4964786e-10	-6.8702288e-12	-1.4785813e-10	-2.6938293e-10	-3.6850321e-10	-4.433121e-10	-4.9293972e-10	-5.1751758e-10	-5.1810832e-10	-4.966057e-10	-4.5561012e-10	-3.9828583e-10	-3.2820622e-10	-2.4919352e-10	-1.6515927e-10	-7.9951392e-11	2.7869767e-12	7.9742173e-11	1.4803476e-10	2.0530158e-10	2.4975341e-10	2.8020755e-10	2.9609576e-10	2.9744846e-10	2.8485754e-10	2.594202e-10	2.2266716e-10	1.7647894e-10	1.2299393e-10	6.4512214e-11	3.3991805e-12	-5.8007689e-11	-1.1748534e-10	-1.7300222e-10	-2.2278347e-10	-2.6536262e-10	-2.9961845e-10	-3.2479665e-10	-3.4051627e-10	-3.4676171e-10	-3.4386122e-10	-3.3245373e-10	-3.1344583e-10	-2.8796115e-10	-2.5728442e-10	-2.2280285e-10	-1.85947e-10	-1.481336e-10	-1.107122e-10	-7.4917721e-11	-4.1830137e-11	-1.2342606e-11	1.2861321e-11	3.3320985e-11	4.8802458e-11	5.9293296e-11	6.4988924e-11	6.6271641e-11	6.368345e-11	5.7894103e-11	4.9665856e-11	3.9816467e-11	2.9181959e-11	1.8580607e-11	8.7794761e-12	4.6466877e-13	-5.783747e-12	-9.5113975e-12	-1.0403356e-11	-8.2917407e-12	-3.1571648e-12	4.8757413e-12	1.5548281e-11	2.8482493e-11	4.3200026e-11	5.914418e-11	7.5704163e-11	9.2240539e-11	1.0811086e-10	1.2269456e-10	1.3541612e-10	1.4576586e-10	1.5331754e-10	1.5774242e-10	1.5881917e-10	1.564398e-10	1.506111e-10	1.4145221e-10	1.2918809e-10	1.1413969e-10	9.6711026e-11	7.7373862e-11	5.6650612e-11	3.5096121e-11	1.3278997e-11	-8.2368366e-12	-2.8909758e-11	-4.8236661e-11	-6.5767289e-11	-8.1116277e-11	-9.3972619e-11	-1.0410634e-10	-1.1137229e-10	-1.1571109e-10	-1.1714729e-10	-1.1578496e-10	-1.1180102e-10	-1.0543653e-10	-9.6986484e-11	-8.678835e-11	-7.5209953e-11	-6.2636985e-11	-4.9460667e-11	-3.6065898e-11	-2.2820269e-11	-1.0064229e-11	1.8973293e-12	1.2801896e-11	2.2434447e-11	3.0630769e-11	3.7279008e-11	4.23195e-11	4.5743006e-11	4.7587491e-11	4.7933673e-11	4.6899533e-11	4.4634058e-11	4.1310448e-11	3.711906e-11	3.2260315e-11	2.6937815e-11	2.1351864e-11	1.5693577e-11	1.0139732e-11	4.8484582e-12	-4.4139002e-14	-4.4263964e-12	-8.2125364e-12	-1.1343169e-11	-1.3784905e-11	-1.5529165e-11	-1.6590286e-11	-1.7003041e-11	-1.6819701e-11	-1.6106781e-11	-1.4941586e-11	-1.3408712e-11	-1.1596598e-11	-9.5942574e-12	-7.4882791e-12	-5.360168e-12	-3.2840991e-12	-1.3251152e-12	4.622025e-13	2.0345898e-12	3.3604915e-12	4.4200175e-12	5.2045025e-12	5.7157196e-12	5.9648065e-12	5.9709655e-12	5.7600049e-12	5.3627852e-12	4.8136344e-12	4.1487907e-12	3.4049241e-12	2.6177842e-12	1.8210079e-12	1.0451176e-12	3.1672545e-13	-3.4204373e-13	-9.139136e-13	-1.3866059e-12	-1.7527944e-12	-2.0098818e-12	-2.1596255e-12	-2.207639e-12	-2.1627997e-12	-2.0365924e-12	-1.8424205e-12	-1.5949115e-12	-1.3092443e-12	-1.0005213e-12	-6.8320314e-13	-3.7062321e-13	-7.4590841e-14	1.9490922e-13	4.2991922e-13	6.2461432e-13	7.7531704e-13	8.8042845e-13	9.4028639e-13	9.5696325e-13	9.3401654e-13	8.7620629e-13	7.8919334e-13	6.7923169e-13	5.5286754e-13	4.1665572e-13	2.7690306e-13	1.3944587e-13	9.4670432e-15	-1.0864394e-13	-2.1138664e-13	-2.9620144e-13	-3.6147959e-13	-4.0653509e-13	-4.3154296e-13	-4.3744974e-13	-4.2586207e-13	-3.9892002e-13	-3.5916139e-13	-3.0938335e-13	-2.5250699e-13	-1.9144991e-13	-1.2901111e-13	-6.7771603e-14	-1.0013143e-14	4.2343358e-14	8.777917e-14	1.2519911e-13	1.5393397e-13	1.7372569e-13	1.8469751e-13	1.8731177e-13	1.8231814e-13	1.7069528e-13	1.53589e-13	1.3224961e-13	1.0797115e-13	8.2034741e-14	5.5657951e-14	2.9951717e-14	5.8857552e-15	-1.5736872e-14	-3.4295901e-14	-4.9360945e-14	-6.069009e-14	-6.8220879e-14	-7.2054775e-14	-7.2436384e-14	-6.9728791e-14	-6.4386397e-14	-5.692664e-14	-4.7901856e-14	-3.7872465e-14	-2.7382461e-14	-1.6937998e-14	-6.989704e-15	2.0809317e-15	9.9708796e-15	1.6460641e-14	2.1415254e-14	2.4781576e-14	2.6582324e-14	2.6907433e-14	2.5903347e-14	2.3760918e-14	2.0702546e-14	1.6969193e-14	1.2807849e-14	8.4599324e-15	4.1510556e-15	8.2462685e-17	-3.5756429e-15	-6.6887651e-15	-9.1607613e-15	-1.0934536e-14	-1.1990937e-14	-1.2346058e-14	-1.2047228e-14	-1.1167962e-14	-9.8022138e-15	-8.0582242e-15	-6.0522928e-15	-3.9027418e-15	-1.7243286e-15	3.7668654e-16	2.3066565e-15	3.9877368e-15	5.3600861e-15	6.3830678e-15
