# Bk SN-subtracted covariance for SGC EZmock_shuffled
# 
1.363306394052135695e+22 3.925341548341742797e+21 1.094943263230712742e+21 1.428392864604766863e+21 7.581790990341487985e+20 2.114973891410174280e+20 8.907727919554968945e+20 7.312670844185387991e+20 1.606691299336399421e+20 9.518762695345854218e+20 6.346751779346819318e+20 1.612413089050999849e+20 7.629486883538601247e+20 6.062054532441990758e+20 6.769025163715570074e+19 7.449733551521131397e+20 5.567244929390729626e+20 2.585444921207569449e+20 7.404470176953983304e+20 4.820118620702877942e+20 8.145886748595203277e+19 6.220229471223435756e+20 4.680158700812683182e+20 1.084370815005151887e+20 6.234606878898328699e+20 4.709092050267176960e+20 7.071241730116526899e+19 5.733586370409199043e+20 4.343585220279745249e+20 1.578924157059582853e+20 5.835394152655332311e+20 4.519692293095198556e+20 7.806255256814285619e+19 5.766596106721858683e+20 4.362662635618269266e+20 1.162814640718095483e+20 5.727908531793244979e+20 4.305378061429329101e+20 1.364552000861042934e+20 5.774059753196741591e+20 4.274719671690516890e+20 1.930839863778754232e+20 5.472909894340389110e+20 4.374223893848418550e+20 5.432565448616087388e+20 -9.949059890426955366e+19 -1.475852975587796582e+19 -4.155787852613725389e+19 -1.359239322541606339e+20 -1.328029541741892239e+20 2.299506590985581773e+19 4.780232509469435494e+19 1.697421049574758810e+20 7.003190432514936832e+19 2.678740115848067072e+19 -4.434342809778508595e+19 -5.021815455737416090e+19 -8.262238342758923264e+18 1.229192233942557901e+19 -3.383107406667646157e+19 8.495832363902694195e+19 -4.060469150944284672e+19 -3.045537364968363213e+19 1.292825142083716915e+19 2.846790088361135309e+19 -3.073455096567636787e+19 -2.585540655155666432e+18 -1.826414495443075891e+19 4.858242397661535200e+16 -1.164787499082231194e+19 -1.720420296851364659e+19 -2.138214342979456614e+19 1.930261832291622502e+19 -4.468961757128699904e+19 -4.968510227697414963e+19 -3.336642977171834061e+19 -4.472404816710166118e+19 -3.485126293593386189e+19 -2.545669334563184230e+19 1.092748443705791488e+19 2.268954619976881766e+19 -1.800366294626854912e+19 -1.288221425129889587e+19 -2.236597102133460582e+19 -4.593536563979955712e+18 -2.254556998838294528e+19 -1.544463883494749184e+19 -1.700235343503756083e+19 -2.023268401555755008e+19 -7.600657600336820224e+18 -8.460811397959755776e+18 -1.113493000527355085e+19 -1.339075920398284390e+19 -1.324067363318174106e+19 -1.823567662377417318e+19 -1.242085203445263155e+19 -2.436238490279185613e+19 -1.676440418317091021e+19 -2.836584485983966822e+19 -2.220117260931060941e+19 -4.128798997835631002e+19 -4.694256926693667635e+19 4.670359539176135066e+19 1.419798476804310303e+20 3.242494945876913152e+18 -1.872604502246379930e+19 -5.023787676957644390e+19 5.496990602560176947e+19 5.700452297559254630e+19 6.217327185538411520e+18 4.302465110502717440e+18 5.474603193751616512e+18 1.410464724862216192e+19 8.486209711155705856e+18 1.609818451342735565e+19 -1.091623186907629158e+19 3.001931449537695744e+18 6.380122869120381747e+19 3.517147397837340672e+19 -1.714399557477503590e+19 -8.623443357442800640e+18 8.728008669805353984e+18 2.748231858872286413e+19 -5.985089101881071206e+19 -2.703964221092472422e+19 -7.932968913995846656e+18 -1.916903929091369779e+19 5.962173847400203264e+18 -1.181363473582636851e+19 3.468457392736603136e+18 -1.129154058676679680e+19 -3.166708779937895424e+18 -1.820112720080940851e+19 -7.541359860633446400e+18 7.193893863365330944e+18 -5.761810821339811840e+18 -1.442376133362853683e+19 -1.490297293519801139e+19 -3.544407773946962432e+18 -8.307643276109332480e+18 -1.702673293279193088e+19 1.519386398843395328e+18 -1.982902876962615296e+19 -4.047987823171836314e+19 -1.276093896848309658e+19 -1.993505684835450880e+18 -1.454707772248280269e+19 8.221282546553854976e+18 2.775235519647480627e+19 1.823586927401551104e+18 -3.572443949247300096e+18 -2.282082275338267392e+18 6.891685317209454592e+18 -7.552158728047726592e+18 -8.580760429613523968e+18 -1.486733933055947162e+19 -6.035349232586156032e+18 1.749397390840015104e+18 -3.427474704416111104e+18 5.965375551185708646e+19 2.232485556664253235e+19 -5.622381438668650496e+18 1.493223636435842662e+19 1.541568200541309542e+19 -1.009163761916192358e+20 -1.875585859549865984e+19 -2.766979168076243200e+17 1.449498509062103654e+19 -1.252865894612185702e+19 2.080564859157258650e+19 2.432217080708927898e+19 -2.667939173765065114e+19 -1.749988586110153728e+18 5.518296045944067072e+18 1.117388482997349990e+19 4.262627334948904960e+17 1.610094612773535130e+19 -6.863240226586060800e+18 5.448493795016620032e+18 -3.005761339037098496e+18 3.143597658377128448e+18 1.338358995376172442e+19 1.418443275417097626e+19 -3.056178444467453133e+19 -1.561358072172892774e+19 -2.013084554598309069e+19 1.240029903678834074e+19 1.531548201769707264e+18 6.249457074404703437e+19 -9.629534530565343232e+18 -6.445145120887232512e+18 -7.806289875037770752e+18 2.788768589779888640e+18 4.416755961969789952e+18 1.955092339357273293e+19 1.654426023728374784e+19 -9.056640807254764800e+17 -7.263025018553847040e+17 1.724065557479412160e+17 4.400014358725849088e+18 -5.791923583726534656e+19 1.211443867294722253e+19 3.690516813701159424e+18 6.195937141330505728e+18 -2.623586860415365632e+18 -1.506707916256693248e+19 1.908169485573178982e+19 -6.293398128692689920e+18 -1.105698603008170598e+19 3.901765420878049280e+18 1.463451251606745293e+19 9.906528309723994112e+18 -5.425126188710544384e+18 2.803510614086394368e+18 3.346693692059699712e+18 -6.165610406526133248e+18 -1.086457811155311206e+19 -2.943257533755826688e+18 -1.969737232606640384e+18 -2.368781318392945664e+18 -2.947488303377261056e+18 -6.636946494841125888e+18 1.300377437401058509e+19 -7.250123071228256256e+19 -2.469055900788577485e+19 -4.729291267309210624e+18 -2.084507467468426035e+19 -3.850940157429922202e+19 -8.602828644176938598e+19 -1.390341350572245120e+17 5.985189889679426560e+18 7.407966367492195328e+18 1.469931814816085606e+19 -1.997123599452495053e+19 -2.708736019557025382e+19 -2.700763490385578496e+18 1.663262976875411251e+19 -7.580166240497607680e+18 -7.758966545827013632e+18 -8.515157422503135232e+18 -8.746531521500762112e+18 1.402471085928649523e+19 2.028484366484685568e+18 -3.354829812575806259e+19 -1.340407344579722650e+19 -1.952315087441635584e+18 -7.508177077443481600e+18 1.380065124154474701e+19 2.421943019531297997e+19 6.367037301224066253e+19 -7.014872110083721216e+18 -1.439623050083427738e+19 -1.001096759018371482e+19 7.262707685440747520e+18 7.385467752029886464e+18 1.137942781713990528e+18 -2.240845967821910528e+18 4.829577465877666816e+18 -1.561172528734562099e+19 -1.778523070838680576e+18 -7.406035476786885632e+18 -3.017649602703479680e+17 -1.794245724883789568e+18 7.915971751483757568e+18 -8.733363377853122560e+18 -1.331032184541504000e+18 -6.246007626821412864e+18 -3.271319364893777920e+18 -7.046494889702718720e+17 1.093425346753376051e+19 -1.165032926566369280e+19 -6.718647013675987968e+18 1.256528243434781440e+18 3.130265403713586176e+18 -2.937340388665470464e+18 -7.549858934801056768e+18 -2.141000563465085696e+18 -5.326865347806049280e+18 -9.402980974303985664e+18 -1.097777796838700237e+19 -1.174148468545190707e+19 7.460790691582448640e+17 -1.701993228580913766e+19 2.080767335524343360e+17 -6.197604327449303040e+18 5.367317642077233971e+19 2.296790624381167206e+19 1.662903700966132531e+19 -1.477667752876198912e+19 -1.138652599136224870e+19 2.538614318804451328e+18 -1.896927729092625203e+19 -7.685894276011733811e+19 2.556069473413441536e+19 9.607544390868482048e+18 -1.234487848358886400e+18 -9.478133298507677696e+18 -3.353119348202281984e+18 9.510584246768087040e+18 -5.514256241199586304e+18 -1.543829102851992166e+19 -1.333571701125656986e+19 -6.492416637561906176e+18 2.831928610724065792e+18 -1.202544349335502848e+19 1.649059980924575488e+18 2.853413658637163008e+18 -2.191509679151764480e+18 -1.418391040760769126e+19 7.788184346063696640e+17 2.880040536795779584e+18 -8.939207308639089664e+18 5.082854660448416768e+18 4.958418866910213120e+18 -1.749343276647334144e+18 -2.968535871895153664e+18 6.849911162176851968e+18 1.402674486545961120e+17 3.273198945062836736e+18 -1.921427366882139136e+18 -9.776338815957744000e+16 -7.389395353601306624e+18 1.069604049141256397e+19 1.506631612024594022e+19 1.934806545939909760e+17 -7.139232259941009408e+18 -8.259012900690831360e+18 6.045829329944899840e+17 8.115856968917597184e+18 1.496195408199462144e+18 5.607826284431599616e+18 -2.029034458391572736e+18 -5.645529118038856704e+18 4.732507770311473152e+18 -5.071276208878593024e+18 -1.659095822428481280e+17 8.199167701135242240e+17 -9.672979856379361280e+17 2.940600556796365312e+18 1.388886729988104160e+17 2.140399073342336000e+18 -4.403105233872277120e+17 -3.833856836649883136e+18 5.035582486662567936e+18 1.388114074072466432e+19 -6.239179881353787392e+18 1.226227043122468659e+19 9.805869981625956352e+18 6.191428798971714560e+18 -4.675870186710554624e+18 1.081623575348075725e+19 -9.432208005484015616e+18 -7.924473610083918848e+18 8.398499007989666816e+18 5.308634991289324544e+18 -3.047862143618316160e+17 8.694486295057777664e+18 -3.104868009180993024e+18 -6.813232955412989952e+18 -6.086361744015082496e+18 3.414483964192217088e+18 1.193677266432172646e+19 2.383539540384723354e+19 1.760008691573395200e+18 2.284033646910503680e+18 2.007285238390133504e+18 -2.402764106550806016e+18 -4.040293921495740800e+17 4.503199093663414272e+18 9.437817977450397696e+18 4.115292764473504000e+17 -1.209340640903454515e+19 -2.794071968895988480e+17 5.860436348420321280e+17 3.624922148931874816e+18 -2.698466091492415360e+17 -1.249937997140213504e+18 1.478738244788438272e+18 1.493523654028257280e+19 -6.102400199012089856e+18 -1.690423539795264000e+18 -7.526913033911997440e+18 -2.158606965613204480e+18 2.547589705557623296e+18 1.158165718944206560e+17 -9.492976146007533568e+18 -1.329100826438014362e+19 -4.641145902549638144e+18 -1.825564522782989312e+18 4.290405916719390720e+17 2.961878456678538240e+18 4.250555359930597888e+18 -1.477188151917572608e+18 -7.077101370853095680e+17 -1.524470433146659328e+18 1.612359076401550592e+18 -9.927874329100199936e+18 5.309105762100504576e+18 1.438794269662250189e+19 -1.375589226420896768e+19 4.725190575543793664e+18 1.170367890055502029e+19 1.299493538967069696e+19 5.876322205749136384e+18 -9.790652901663637504e+18 -6.203360486609110016e+18 -4.213549081107097088e+18 -1.380881237281013504e+18 5.976189803792397312e+18 9.126862087573600256e+18 3.418879424071727104e+18 -4.847021716079609856e+18 -2.174983709596192000e+18 3.017118901852091904e+18 -9.388725864241315840e+18 -5.159947666588305408e+18 9.780246264641056768e+18 7.394334038598187008e+18 1.070464637313809600e+17 -3.055099409098704640e+17 -1.985759575024593920e+18 3.011547300427984384e+18 -1.494368969973273856e+18 9.938177245793224704e+18 -2.152852766782587136e+18 -3.087136911011475968e+18 8.114013066874842880e+17 1.497597325326196992e+18 1.688200321294175488e+18 3.910333301870218240e+18 -4.919289927433448448e+18 -2.810609756791444480e+18 -3.035607657399362560e+18 -2.125009932965321984e+18 -1.202107429311482061e+19 -1.011815547528474419e+19 -6.804616783877551104e+18 1.723766145622396416e+18 8.447030670558686208e+18 -2.739463358764784000e+17 -5.154913791387885568e+18 -9.213277426597729280e+17 1.396912649395694080e+18 7.705095001541732352e+18 -1.496982090421399552e+19 1.746832248354901811e+19 1.190524541739998003e+19 9.029050326173572800e+16 2.793215812360604672e+18 1.768786989227025408e+19 -1.080433274371618816e+19 -1.427205899222733005e+19 6.070181393708339200e+18 4.956957089088051200e+18 -3.778894088162618368e+18 -3.375169897520602112e+18 -3.112562077471208448e+18 2.325644368141629440e+18 -2.647643713507336192e+18 -8.579075844310529024e+18 -8.212120987847395328e+18 -2.368058972052743680e+18 -5.091962936711120896e+18 -2.312711740011727360e+18 2.002379276166680576e+18 1.049383827240551834e+19 2.103552552904328448e+18 -6.150270365779264512e+18 -2.652428548695726400e+17 4.134438930899872768e+18 -6.305735740045169664e+18 3.220469416434644480e+17 2.050838743341372928e+18 2.289028001879489280e+18 -2.230806113766827776e+18 6.133531161693352960e+17 -3.305058532891154560e+17 4.824065636449840000e+17 1.018700923594121920e+17 -9.259116029639096320e+17 2.303983832327933133e+19 6.226392446433838080e+18 -5.578070853225080832e+18 -2.925618436338267648e+18 -2.354896171755612800e+17 -2.864742263521003520e+18 -6.650660437526831104e+18 7.727740040172495360e+17 -1.093969252101368448e+18 -7.599445044190553088e+18 -4.771471716805779456e+18 -2.692594122645918208e+18 -6.444001703414663168e+18 1.189836899105525965e+19 -2.589505104237299712e+18 -7.997663148366813184e+18 4.464875411952251520e+17 -3.478263293921750528e+18 -3.683592691114049280e+17 -8.213910354408815360e+17 -1.418487417360565920e+17 2.492162704986431488e+18 9.305508982666723840e+17 4.137945127974265856e+18 -6.420736045842631680e+17 3.565925125895431168e+18 2.095732895634346880e+17 5.341093523685747712e+18 -7.552609366246040320e+17 3.738942723019250176e+18 -4.881717822162297856e+18 -6.367660150840995840e+18 -5.896925820454415360e+18 2.274170606758519040e+18 -9.294663829044979712e+18 -6.694175443176032000e+17 1.951868681359892480e+18 -1.182952244268344576e+18 -5.198497305301465088e+18 1.369425084586522368e+18 -7.120904852968295424e+18 -4.388796192522695168e+18 -3.665173000134735872e+18 1.117267370725925760e+18 -1.245897443588583936e+18 -2.599041607296632320e+18 7.733685247924596480e+17 -1.339880007441182464e+18 3.245718324080904192e+18 -4.048733392974484992e+18 -6.869017970020461568e+18 -4.192354380954693120e+18 5.086696985841632000e+16 -2.379761969005721600e+18 -1.407374579619433216e+18 -1.387938059929550080e+18 7.264943381463929600e+17 3.064899104249838080e+17 9.795400513362300160e+17 2.535008334429563840e+17 -1.329275432875963648e+18 -3.124400691176361472e+18 -3.137071792565590016e+18 -1.113274756348992768e+18 -4.223899206365059584e+18 5.267902013608726400e+17 -4.534844098117650944e+18 -4.961704294698138624e+18 -6.219405744765455360e+18 -2.738644067944963584e+18 -5.239466654855139328e+18 -3.447706973348778240e+17 -4.530497583983046144e+18 -5.640889939185542144e+18 -5.527657462081816576e+18 -1.002611630720452480e+18 3.006421746076051456e+18 -2.732168442332385792e+18 1.661097603768692224e+18 -3.487736063320208000e+17 -1.030359437786588160e+19 -3.831157080621861888e+18 -2.349402183615567360e+18 -2.630821435988732928e+18
