# Bispectrum monopole for SGC data
# Subtracted SN: kindep
# k1-eff  k2-eff  k3-eff  B0  B0-BSN  BSN  N_tr
5.785000000000000211e-03 3.511199999999999738e-02 4.509300000000000114e-02 5.020141838696121979e+10 4.441833343251308441e+10 5.783084954448138237e+09 2.501093999999000225e+06
5.785000000000000211e-03 4.010899999999999882e-02 4.010899999999999882e-02 3.461725503339972687e+10 2.883417007895158768e+10 5.783084954448138237e+09 8.465919600001899898e+07
5.785000000000000211e-03 4.010899999999999882e-02 4.509300000000000114e-02 2.784261558434284592e+10 2.205953062989470673e+10 5.783084954448138237e+09 5.607073000001499802e+07
5.785000000000000211e-03 4.010899999999999882e-02 5.008300000000000252e-02 2.076997450752275467e+10 1.498688955307461548e+10 5.783084954448138237e+09 3.159998000000000000e+06
5.785000000000000211e-03 4.509300000000000114e-02 4.509300000000000114e-02 3.307134946423708725e+10 2.728826450978894806e+10 5.783084954448138237e+09 1.071898840000009984e+08
5.785000000000000211e-03 4.509300000000000114e-02 5.008300000000000252e-02 2.165745510825924301e+10 1.587437015381110382e+10 5.783084954448138237e+09 7.008216200000500679e+07
5.785000000000000211e-03 4.509300000000000114e-02 5.508300000000000002e-02 2.925539958432280540e+09 -2.857544996015857697e+09 5.783084954448138237e+09 3.881462000002000015e+06
5.785000000000000211e-03 5.008300000000000252e-02 5.008300000000000252e-02 1.068370012866754913e+10 4.900615174219410896e+09 5.783084954448138237e+09 1.325610520000319928e+08
5.785000000000000211e-03 5.008300000000000252e-02 5.508300000000000002e-02 1.149593007546867943e+10 5.712845121020541191e+09 5.783084954448138237e+09 8.571592999999600649e+07
5.785000000000000211e-03 5.008300000000000252e-02 6.007599999999999746e-02 3.106261323841441345e+10 2.527952828396627426e+10 5.783084954448138237e+09 4.638565999998000450e+06
5.785000000000000211e-03 5.508300000000000002e-02 5.508300000000000002e-02 2.492113266595410919e+10 1.913804771150597000e+10 5.783084954448138237e+09 1.611090040000289977e+08
5.785000000000000211e-03 5.508300000000000002e-02 6.007599999999999746e-02 1.994589858238804626e+10 1.416281362793990707e+10 5.783084954448138237e+09 1.027770499999880046e+08
5.785000000000000211e-03 5.508300000000000002e-02 6.506599999999999884e-02 2.495053909716874695e+10 1.916745414272060776e+10 5.783084954448138237e+09 5.692910000010999851e+06
5.785000000000000211e-03 6.007599999999999746e-02 6.007599999999999746e-02 1.993735154284733963e+10 1.415426658839920044e+10 5.783084954448138237e+09 1.898497960000360012e+08
5.785000000000000211e-03 6.007599999999999746e-02 6.506599999999999884e-02 2.030121310543202209e+10 1.451812815098388290e+10 5.783084954448138237e+09 1.213451540000180006e+08
5.785000000000000211e-03 6.007599999999999746e-02 7.006400000000000128e-02 2.227336812478809738e+10 1.649028317033995819e+10 5.783084954448138237e+09 6.556813999986000359e+06
5.785000000000000211e-03 6.506599999999999884e-02 6.506599999999999884e-02 2.689832029174862289e+10 2.111523533730048370e+10 5.783084954448138237e+09 2.242032519999719858e+08
5.785000000000000211e-03 6.506599999999999884e-02 7.006400000000000128e-02 1.738327196673285294e+10 1.160018701228471375e+10 5.783084954448138237e+09 1.416945859999870062e+08
5.785000000000000211e-03 6.506599999999999884e-02 7.506100000000000272e-02 5.592044125631813049e+09 -1.910408288163251877e+08 5.783084954448138237e+09 7.610077999994999729e+06
5.785000000000000211e-03 7.006400000000000128e-02 7.006400000000000128e-02 2.530062276821234894e+10 1.951753781376420975e+10 5.783084954448138237e+09 2.599447000000450015e+08
5.785000000000000211e-03 7.006400000000000128e-02 7.506100000000000272e-02 2.291476822773020554e+10 1.713168327328206635e+10 5.783084954448138237e+09 1.634553139999789894e+08
5.785000000000000211e-03 7.006400000000000128e-02 8.005600000000000216e-02 3.437449259307324219e+10 2.859140763862510300e+10 5.783084954448138237e+09 8.763806000002000481e+06
5.785000000000000211e-03 7.506100000000000272e-02 7.506100000000000272e-02 2.202903081258046341e+10 1.624594585813232422e+10 5.783084954448138237e+09 2.980945719999359846e+08
5.785000000000000211e-03 7.506100000000000272e-02 8.005600000000000216e-02 2.254510150235053635e+10 1.676201654790239716e+10 5.783084954448138237e+09 1.867144939999899864e+08
5.785000000000000211e-03 8.005600000000000216e-02 8.005600000000000216e-02 2.043607807625516510e+10 1.465299312180702591e+10 5.783084954448138237e+09 3.387282400000290275e+08
1.042599999999999950e-02 1.042599999999999950e-02 1.042599999999999950e-02 -4.514122911866860962e+10 -5.092431407311674500e+10 5.783084954448138237e+09 1.130532000000300072e+07
1.042599999999999950e-02 1.042599999999999950e-02 1.528299999999999971e-02 -1.240094768490899658e+10 -1.818403263935713577e+10 5.783084954448138237e+09 1.645239800000200048e+07
1.042599999999999950e-02 1.042599999999999950e-02 2.021500000000000033e-02 2.817931531258849335e+10 2.239623035814035416e+10 5.783084954448138237e+09 1.248631400000000000e+07
