# Bispectrum monopole for SGC EZmock_shuffled
# Subtracted SN: kindep
# k1-eff  k2-eff  k3-eff  B0  B0-BSN  Std_dev  Std_dev(-BSN)
5.785000000000000211e-03 5.508300000000000002e-02 6.506599999999999884e-02 1.115235704042053795e+10 5.553776632022506714e+09 1.338309653928269386e+10 1.338268140606139565e+10
5.785000000000000211e-03 6.007599999999999746e-02 6.007599999999999746e-02 7.285100183916216850e+09 1.686519775518172741e+09 1.369616809195427704e+10 1.369502286721629524e+10
5.785000000000000211e-03 6.007599999999999746e-02 6.506599999999999884e-02 9.567633339971897125e+09 3.969052931573853493e+09 1.099828104280425072e+10 1.099732838566590691e+10
5.785000000000000211e-03 6.007599999999999746e-02 7.006400000000000128e-02 1.098515801361062241e+10 5.386577605212594032e+09 1.271317495759964371e+10 1.271203883694075394e+10
5.785000000000000211e-03 6.506599999999999884e-02 6.506599999999999884e-02 7.247057627563954353e+09 1.648477219165909529e+09 1.355034148650826073e+10 1.354928200183213615e+10
5.785000000000000211e-03 6.506599999999999884e-02 7.006400000000000128e-02 9.432504661633296967e+09 3.833924253235251904e+09 1.086764588712046242e+10 1.086677161612296867e+10
5.785000000000000211e-03 6.506599999999999884e-02 7.506100000000000272e-02 1.092352053166445541e+10 5.324940123266412735e+09 1.164008642913152695e+10 1.163915619294063187e+10
5.785000000000000211e-03 7.006400000000000128e-02 7.006400000000000128e-02 7.161306715865715027e+09 1.562726307467676401e+09 1.324607065070719147e+10 1.324492641178272247e+10
5.785000000000000211e-03 7.006400000000000128e-02 7.506100000000000272e-02 9.415107121747201920e+09 3.816526713349143028e+09 1.052227057445005608e+10 1.052135226902281952e+10
5.785000000000000211e-03 7.006400000000000128e-02 8.005600000000000216e-02 1.142526084308460045e+10 5.826680434686556816e+09 1.111486901720153999e+10 1.111521443646480560e+10
5.785000000000000211e-03 7.506100000000000272e-02 7.506100000000000272e-02 7.067948406145341873e+09 1.469367997747303247e+09 1.290414370060081673e+10 1.290314421775227165e+10
5.785000000000000211e-03 7.506100000000000272e-02 8.005600000000000216e-02 8.978076876387708664e+09 3.379496467989663124e+09 1.045267634562911415e+10 1.045164780406679726e+10
5.785000000000000211e-03 8.005600000000000216e-02 8.005600000000000216e-02 6.679950696181488037e+09 1.081370287783449888e+09 1.276004505000411606e+10 1.275891644977631187e+10
1.042599999999999950e-02 1.042599999999999950e-02 1.042599999999999950e-02 1.401429655336707115e+10 8.415716144969029427e+09 4.378490753481296539e+10 4.378555905173699951e+10
1.042599999999999950e-02 1.042599999999999950e-02 1.528299999999999971e-02 1.558652376244932938e+10 9.987943354051280975e+09 2.208747224753414917e+10 2.208781035269813156e+10
1.042599999999999950e-02 1.042599999999999950e-02 2.021500000000000033e-02 1.573180382563211250e+10 1.013322341723408890e+10 2.549704332314913177e+10 2.549602759597658920e+10
1.042599999999999950e-02 1.042599999999999950e-02 2.516799999999999940e-02 1.841298043247860336e+10 1.281440002408056641e+10 5.256658405850881195e+10 5.256672190550997925e+10
1.042599999999999950e-02 1.528299999999999971e-02 1.528299999999999971e-02 1.617876662996482849e+10 1.058018622156681442e+10 1.916267474318542099e+10 1.916309816885987473e+10
1.042599999999999950e-02 1.528299999999999971e-02 2.021500000000000033e-02 1.607031171454354095e+10 1.047173130614548683e+10 1.185730840612255859e+10 1.185614291154781532e+10
1.042599999999999950e-02 1.528299999999999971e-02 2.516799999999999940e-02 1.761581903392226791e+10 1.201723862552422523e+10 1.447190965406134415e+10 1.447347086342009163e+10
1.042599999999999950e-02 1.528299999999999971e-02 3.012099999999999847e-02 1.726561108778186798e+10 1.166703067938384628e+10 3.091990491495772934e+10 3.092042336527787399e+10
1.042599999999999950e-02 2.021500000000000033e-02 2.021500000000000033e-02 1.653224127820110703e+10 1.093366086980304909e+10 1.373993441168229294e+10 1.373877058454188156e+10
1.042599999999999950e-02 2.021500000000000033e-02 2.516799999999999940e-02 1.623711511171715164e+10 1.063853470331908989e+10 9.130396702978820801e+09 9.130614386178701401e+09
1.042599999999999950e-02 2.021500000000000033e-02 3.012099999999999847e-02 1.631915128996754456e+10 1.072057088156949425e+10 1.084337924235418510e+10 1.084330474786312866e+10
1.042599999999999950e-02 2.021500000000000033e-02 3.511199999999999738e-02 1.657514207461320686e+10 1.097656166621516800e+10 2.245135140412714005e+10 2.244988734559608078e+10
1.042599999999999950e-02 2.516799999999999940e-02 2.516799999999999940e-02 1.562909744745242691e+10 1.003051703905440521e+10 1.072853602882219505e+10 1.072922494057846451e+10
