# Bispectrum monopole for SGC EZmock_realistic
# Subtracted SN: kindep
# k1-eff  k2-eff  k3-eff  B0  B0-BSN  Std_dev  Std_dev(-BSN)
1.042599999999999950e-02 6.007599999999999746e-02 7.506100000000000272e-02 1.135771220796725464e+10 5.547108345633966446e+09 7.204965966043031693e+09 7.205220538377285004e+09
1.042599999999999950e-02 6.506599999999999884e-02 6.506599999999999884e-02 1.087051878887033463e+10 5.059914926537051201e+09 3.647194128091654301e+09 3.647642894327965736e+09
1.042599999999999950e-02 6.506599999999999884e-02 7.006400000000000128e-02 1.087915811896495819e+10 5.068554256631667137e+09 2.945503280400170803e+09 2.946763707224090099e+09
1.042599999999999950e-02 6.506599999999999884e-02 7.506100000000000272e-02 1.112496055983634186e+10 5.314356697503055573e+09 3.211546229130855560e+09 3.211540140056124210e+09
1.042599999999999950e-02 6.506599999999999884e-02 8.005600000000000216e-02 1.181746880001898956e+10 6.006864937685708046e+09 7.132445902273009300e+09 7.132029663414424896e+09
1.042599999999999950e-02 7.006400000000000128e-02 7.006400000000000128e-02 1.081205909063434410e+10 5.001455228301046371e+09 3.376083164888903141e+09 3.377040758070558548e+09
1.042599999999999950e-02 7.006400000000000128e-02 7.506100000000000272e-02 1.064733216776901054e+10 4.836728305435726166e+09 2.831684212511174202e+09 2.832752589418743134e+09
1.042599999999999950e-02 7.006400000000000128e-02 8.005600000000000216e-02 1.089191322290343857e+10 5.081309360570143700e+09 3.022142610599258900e+09 3.022030276532333374e+09
1.042599999999999950e-02 7.506100000000000272e-02 7.506100000000000272e-02 1.041738298379018211e+10 4.606779121456906319e+09 3.242486401680821419e+09 3.244106520558262348e+09
1.042599999999999950e-02 7.506100000000000272e-02 8.005600000000000216e-02 1.036404101349188805e+10 4.553437151158596992e+09 2.650187047638929367e+09 2.650958514307699203e+09
1.042599999999999950e-02 8.005600000000000216e-02 8.005600000000000216e-02 1.007566138762798500e+10 4.265057525294698238e+09 3.021566875081906319e+09 3.022038648290428162e+09
1.528299999999999971e-02 1.528299999999999971e-02 1.528299999999999971e-02 1.567538729910032272e+10 9.864783436767044067e+09 2.310484877000835800e+10 2.310536136297969055e+10
1.528299999999999971e-02 1.528299999999999971e-02 2.021500000000000033e-02 1.527644932776637459e+10 9.465845465433097839e+09 1.208640787266312218e+10 1.208680348517732620e+10
1.528299999999999971e-02 1.528299999999999971e-02 2.516799999999999940e-02 1.593220454646965408e+10 1.012160068413636589e+10 1.133658936094054794e+10 1.133778685302026558e+10
1.528299999999999971e-02 1.528299999999999971e-02 3.012099999999999847e-02 1.621075512419819450e+10 1.040015126186491203e+10 1.409629251220052719e+10 1.409648154952721786e+10
1.528299999999999971e-02 1.528299999999999971e-02 3.511199999999999738e-02 1.481688782855128479e+10 9.006283966218000412e+09 2.909912978480308151e+10 2.909914534606956482e+10
1.528299999999999971e-02 2.021500000000000033e-02 2.021500000000000033e-02 1.551650893713647461e+10 9.705905074803190231e+09 1.048751112381502533e+10 1.048867858810272408e+10
1.528299999999999971e-02 2.021500000000000033e-02 2.516799999999999940e-02 1.518727729118705940e+10 9.376673428853778839e+09 6.773584108554539680e+09 6.773183125211540222e+09
1.528299999999999971e-02 2.021500000000000033e-02 3.012099999999999847e-02 1.556379883868519402e+10 9.753194976351913452e+09 6.056500052566545486e+09 6.056743089052567482e+09
1.528299999999999971e-02 2.021500000000000033e-02 3.511199999999999738e-02 1.549989395293661880e+10 9.689290090603334427e+09 7.471926168430782318e+09 7.471458304470285416e+09
1.528299999999999971e-02 2.021500000000000033e-02 4.010899999999999882e-02 1.586594841744952583e+10 1.005534455511623001e+10 1.649512825667717361e+10 1.649617783423930359e+10
1.528299999999999971e-02 2.516799999999999940e-02 2.516799999999999940e-02 1.482400650622822762e+10 9.013402643894939423e+09 8.513007067176788330e+09 8.513360746066836357e+09
1.528299999999999971e-02 2.516799999999999940e-02 3.012099999999999847e-02 1.476909711214216232e+10 8.958493249808868408e+09 5.249615835200732231e+09 5.249868025537135124e+09
1.528299999999999971e-02 2.516799999999999940e-02 3.511199999999999738e-02 1.467744227339979553e+10 8.866838411066514969e+09 4.876363546666095734e+09 4.875733920688268661e+09
1.528299999999999971e-02 2.516799999999999940e-02 4.010899999999999882e-02 1.526423587630106354e+10 9.453632013967767715e+09 5.843083956811987877e+09 5.842795272135961533e+09
1.528299999999999971e-02 2.516799999999999940e-02 4.509300000000000114e-02 1.562896590013295174e+10 9.818362037799680710e+09 1.380838048152440262e+10 1.380781206927479935e+10
1.528299999999999971e-02 3.012099999999999847e-02 3.012099999999999847e-02 1.447323260959307289e+10 8.662628747259807587e+09 6.591606861525581360e+09 6.592006630449880600e+09
1.528299999999999971e-02 3.012099999999999847e-02 3.511199999999999738e-02 1.426260268131657219e+10 8.451998818983278275e+09 4.184341211903491497e+09 4.185900343225979805e+09
1.528299999999999971e-02 3.012099999999999847e-02 4.010899999999999882e-02 1.455535367676913643e+10 8.744749814435838699e+09 3.868850140939699650e+09 3.867916403566630363e+09
1.528299999999999971e-02 3.012099999999999847e-02 4.509300000000000114e-02 1.442218312191194534e+10 8.611579259578668594e+09 5.083918746886387825e+09 5.083759154386745453e+09
1.528299999999999971e-02 3.012099999999999847e-02 5.008300000000000252e-02 1.429371218031646347e+10 8.483108317983188629e+09 1.181901331165530777e+10 1.181924860395065308e+10
1.528299999999999971e-02 3.511199999999999738e-02 3.511199999999999738e-02 1.360047492922599602e+10 7.789871066892729759e+09 5.141245449113431931e+09 5.141640999236536980e+09
1.528299999999999971e-02 3.511199999999999738e-02 4.010899999999999882e-02 1.367001013415057755e+10 7.859406271817270279e+09 3.534586795940346241e+09 3.534556106852340221e+09
1.528299999999999971e-02 3.511199999999999738e-02 4.509300000000000114e-02 1.380477922389934921e+10 7.994175361566058159e+09 3.636139461366021633e+09 3.635585036244332790e+09
1.528299999999999971e-02 3.511199999999999738e-02 5.008300000000000252e-02 1.387158183730919266e+10 8.060977974975913048e+09 4.406634487612756729e+09 4.406089343109127045e+09
