# Bispectrum monopole for NGC EZmock_shuffled
# Subtracted SN: kindep
# k1-eff  k2-eff  k3-eff  B0  B0-BSN  Std_dev  Std_dev(-BSN)
1.037300000000000028e-02 3.511100000000000332e-02 3.511100000000000332e-02 1.199809287061103439e+10 7.499513999059052467e+09 6.129725830659959793e+09 6.129572772402426720e+09
1.037300000000000028e-02 3.511100000000000332e-02 4.009599999999999970e-02 1.193865283849716568e+10 7.440073966945137978e+09 4.085512394684565544e+09 4.085385697133365631e+09
1.037300000000000028e-02 3.511100000000000332e-02 4.509300000000000114e-02 1.262008864454551315e+10 8.121509772993485451e+09 5.092354375944606781e+09 5.092296939029733658e+09
1.037300000000000028e-02 3.511100000000000332e-02 5.009299999999999864e-02 1.313234505969651604e+10 8.633766188144506454e+09 1.273418127245580101e+10 1.273330124050444412e+10
1.037300000000000028e-02 4.009599999999999970e-02 4.009599999999999970e-02 1.129834565760315132e+10 6.799766786051110268e+09 5.098949336236890793e+09 5.099037996772558212e+09
1.037300000000000028e-02 4.009599999999999970e-02 4.509300000000000114e-02 1.138471998871042633e+10 6.886141117158381462e+09 3.456296624515626431e+09 3.455701797701232433e+09
1.037300000000000028e-02 4.009599999999999970e-02 5.009299999999999864e-02 1.200178843935283279e+10 7.503209567800806046e+09 4.316464343742667198e+09 4.315042197416914940e+09
1.037300000000000028e-02 4.009599999999999970e-02 5.507800000000000196e-02 1.338779196113131332e+10 8.889213089579301834e+09 1.060892828695798683e+10 1.060929311157468224e+10
1.037300000000000028e-02 4.509300000000000114e-02 4.509300000000000114e-02 1.082428511582760429e+10 6.325706244275587082e+09 4.481735795780178070e+09 4.481479796599607468e+09
1.037300000000000028e-02 4.509300000000000114e-02 5.009299999999999864e-02 1.074139634721025658e+10 6.242817475658232689e+09 3.053788202721889496e+09 3.053401758839858055e+09
1.037300000000000028e-02 4.509300000000000114e-02 5.507800000000000196e-02 1.149921820087812424e+10 7.000639329326091766e+09 3.790287237733714581e+09 3.790089320084602833e+09
1.037300000000000028e-02 4.509300000000000114e-02 6.006700000000000234e-02 1.157937572558445168e+10 7.080796854032431602e+09 9.637413553422246933e+09 9.637223058469320297e+09
1.037300000000000028e-02 5.009299999999999864e-02 5.009299999999999864e-02 1.047134580174287033e+10 5.972766930190850258e+09 3.994478911309472084e+09 3.994233574032669544e+09
1.037300000000000028e-02 5.009299999999999864e-02 5.507800000000000196e-02 1.066797356885426521e+10 6.169394697302257538e+09 2.955147883708399296e+09 2.954172274125801086e+09
1.037300000000000028e-02 5.009299999999999864e-02 6.006700000000000234e-02 1.107279052637716293e+10 6.574211654825136185e+09 3.526933845991103649e+09 3.526115745671289444e+09
1.037300000000000028e-02 5.009299999999999864e-02 6.505900000000000571e-02 1.134302253582448959e+10 6.844443664272474289e+09 8.727088831461772919e+09 8.726650788323631287e+09
1.037300000000000028e-02 5.507800000000000196e-02 5.507800000000000196e-02 1.030648056062306023e+10 5.807901689071033478e+09 3.582429775561015129e+09 3.582309055816826820e+09
1.037300000000000028e-02 5.507800000000000196e-02 6.006700000000000234e-02 1.031608170494439125e+10 5.817502833392377853e+09 2.738924920023410797e+09 2.738066913738899708e+09
1.037300000000000028e-02 5.507800000000000196e-02 6.505900000000000571e-02 1.055512999442855453e+10 6.056551122876549721e+09 3.188467800145801067e+09 3.187506270031334400e+09
1.037300000000000028e-02 5.507800000000000196e-02 7.005400000000000515e-02 1.105938199593618393e+10 6.560803124384142876e+09 7.699521035152866364e+09 7.700068615490726471e+09
1.037300000000000028e-02 6.006700000000000234e-02 6.006700000000000234e-02 9.790367786505746841e+09 5.291788914953742981e+09 3.332257676186492443e+09 3.332068207099866390e+09
