# Bispectrum monopole for NGC data
# Subtracted SN: kindep
# k1-eff  k2-eff  k3-eff  B0  B0-BSN  BSN  N_tr
1.037300000000000028e-02 6.006700000000000234e-02 6.505900000000000571e-02 8.657664117576234818e+09 4.250875449912146568e+09 4.406788667664088249e+09 5.546527819999560118e+08
1.037300000000000028e-02 6.006700000000000234e-02 7.005400000000000515e-02 8.112549969336324692e+09 3.705761301672236443e+09 4.406788667664088249e+09 3.225401359998779893e+08
1.037300000000000028e-02 6.006700000000000234e-02 7.505299999999999472e-02 2.320614435675739670e+10 1.879935568909330750e+10 4.406788667664088249e+09 1.560097399994600005e+07
1.037300000000000028e-02 6.505900000000000571e-02 6.505900000000000571e-02 7.150682269442096710e+09 2.743893601778008461e+09 4.406788667664088249e+09 6.110526959998999834e+08
1.037300000000000028e-02 6.505900000000000571e-02 7.005400000000000515e-02 1.184322813760576630e+10 7.436439469941678047e+09 4.406788667664088249e+09 6.475138880003299713e+08
1.037300000000000028e-02 6.505900000000000571e-02 7.505299999999999472e-02 1.157684008800386810e+10 7.170051420339779854e+09 4.406788667664088249e+09 3.732487099998940229e+08
1.037300000000000028e-02 6.505900000000000571e-02 8.005400000000000016e-02 3.029974027643563747e+09 -1.376814640020524502e+09 4.406788667664088249e+09 1.782870199999000132e+07
1.037300000000000028e-02 7.005400000000000515e-02 7.005400000000000515e-02 1.216288327455442619e+10 7.756094606890337944e+09 4.406788667664088249e+09 7.111605839999040365e+08
1.037300000000000028e-02 7.005400000000000515e-02 7.505299999999999472e-02 1.251741069951685524e+10 8.110622031852766991e+09 4.406788667664088249e+09 7.482505759998470545e+08
1.037300000000000028e-02 7.005400000000000515e-02 8.005400000000000016e-02 1.235577254319507217e+10 7.948983875530983925e+09 4.406788667664088249e+09 4.291117759998700023e+08
1.037300000000000028e-02 7.505299999999999472e-02 7.505299999999999472e-02 1.297642458363795280e+10 8.569635915973864555e+09 4.406788667664088249e+09 8.161262400004570484e+08
1.037300000000000028e-02 7.505299999999999472e-02 8.005400000000000016e-02 1.045554751135554886e+10 6.048758843691460609e+09 4.406788667664088249e+09 8.554351339999550581e+08
1.037300000000000028e-02 8.005400000000000016e-02 8.005400000000000016e-02 1.248890620468115044e+10 8.082117537017062187e+09 4.406788667664088249e+09 9.296321999999270439e+08
